absolutely 	 everything hotel fantastic . front desk extremely friendly / courteous . excellent English . go beyond help . renovate room delight . extremely clean . Non Smoking Room actually non smoking ( rare China ) . internet access 90 yuan day well price . ..... .... one thing let nothing control : location : block inside Ring Road 1 . mean need pack whatever need day leave hotel give main attraction Beijing nowhere near hotel locate . also mean need think buy something ; ' simply pop drop off … traffic mean subway ( 15~20 min walk away : go 4 line , 1 line ) still well option certain times day . conclusion ? place absolute lock plenty time ( cash cab , refuse take to / from subway station ) limit time Beijing , would stay somewhere close attraction . whether would recommend friend depend long town . real pity hotel really good . 
 BEST PLACE TRAVELERS 	 good 2 night beijing . I feel good breakfast.value good tooi come back maybe 
 excellent travel advice 	 think Hotel nice , see point spending word describe luxury , superb facility already like 200 review . going focus something hope many traveller like we would find useful . totally agree like many people forum good orientation follow simple sign instruction , would need hotel rip trip thing capable . never use storm service never see point it . first turn leave exit hotel main reception / gate walk 10 metre main street ( Caiyuan St ) . usual main street shop restaurant important thing walk main street right hotel reception back , bus stop front need cross road bus going leave always main gate hotel back . 3 bus go trough main road 56 , 395 423 . main one 56 take Nanlishilu metro station ( Line1 convenient forbidden city many attraction ) , bus stop metre , miss alert see metro station right look direction bus go . 395 last stop 500 metre Fuchengmen station ( line2 ) . never use 423 clue go ? strongly recommend 56 use use daily basis , run frequently cost 2 yuan people bus help direction getting use see foreigner board . truly understand comment forum area hotel . shop anything need Caiyuan St next hotel , know people else really expect find ..... need usual get hotel next mall shopping street , centre ..... arrive international airport could easier get hotel , get express train airport Dongzhimen big interchange station get line 2 direction Beijing Railway Station Changchunjie line . remember station important case take good advice use public transport much spend money nice restaurant , museum , shop etc avoid rip dodgy taxis hotel ..... time fun go around rest chinese people . public transport China absolutely perfect , well european city .... let ' get back important station call Changchunjie line 2 . use station get back hotel could perfectly use bus station get hotel anywhere city . thing come late good option get Changchunjie exit station trough exit number close street call Changchun St wide street remember orientate need go south hotel . corner big intersection Changchunjie , exit close taxi go , take we 5 min get one signal stop . rule thumb important advice never get taxi China stop somewhere , always stop taxi road , call taxi street . stop taxi rip heavily , wait different area , speak semi english look polite jump one regret come pay bill . hotel station taxi 10 yuan , remember minimum fare China anywhere 10 yuan pay less . taxi stop corner fine map hotel , mini map , instruction chinese etc hotel familiar big street avenue use . finish strongly recommend follow place / attraction , forbidden city metro station next fact 2 choose ( tian ' anman West East ) , forbid city , square museum two station . superb summer palace one good Beijing , reach Beigongmen ( Line 4 ) , never get taxis metro station perfect quick . temple heaven another must do / see , see Tiantandongmen ( line5 ) . apart say evening / night forget crap Wangfujin market area . go area drum tower Beijing neighbourhood . street really want recommend Nan Luogu Xiang , Beijing one find many shop restaurant heart lovely hutong . good metro station get area Goloudajie ( line2 ) get walk Jiugulou street south towards drum tower , impressed amount nice restaurant eat street get main one , besides beautiful hutong style street many side hutong nice street absolutely full bar place chill . get keep come back night nice , cheap , safe convenient . that really hope people find easier ever move around hotel without need anyone apart nice guide book , instruction never regret , pleasant hassle free stay Beijing love city anyone else . say anything get Great Wall section Ming tomb plenty forum . Simatai take bus Dongzhimen long bus station Miyun taxi . say plenty info forum web site like http : //www.chinahighlights.com/ . 
 good place stay 	 back Beijing stay 4 night , hotel really nice , service great expensive , problem location , downtown need taxi subway go city center , traffic jam take long time go taxi city center hotel ( 30 40 min ) manage without problem , taxi really cheap , go enjoy , small restaurant around supermarket . dinner Buffet half price week end , eat drink 2 less 20 euro , good 
 Hidden Gem 	 read many positive review Tripadvisor decide stay Holiday Inn Central Plaza . many reviewer address , be actually locate Central Plaza ( name imply ) less tourist location South - West Beijing . fool map location , be really close major attraction . 4 subway line . although taxi plenty always get taxi hotel sight . room typical size moderate price hotel find clean comfortable . room 's furnish bathroom fixture modern adequate . bed 's mattress firm side . ' nothing hotel wow factor , wow factor Beijing . breakfast one hotel 's restaurant . morning buffet adequate servicing mixture western food local favorite . service nice efficient , wait staff understand English hotel locate residential neighborhood , nearby restaurant local flavor , less touristy , great value . find restaurant English / picture menu able communicate order either photo point dish adjacent table . notice item photo , one explain " tonight 's special " .The minor issue taxis Palace Museum wangfuje hotel . hotel 's location away tourist area , encounter many taxi refusing take we hotel late rush hour . easily resolve taking . 4 line close hotel transfer local taxi . overall , would recommend Holiday Inn Central Plaza Beijing . ' well value hotel Beijing . 
 thank Storm ! 	 originally book stay Peninsula Beijing . read numerous rave review storm , concierge , would much like see person . Husband think little crazy , agree since could save money well . the hotel staff friendly attentive . check - in smooth . room Executive level , include breakfast , internet evening drink snack . hotel room spacious , clean comfortable . we know location ideal prepare take taxi destination . encounter problem taxi driver take we back hotel . apparently street & quot ; Caiyuanjie & quot ; little know small street . many taxi driver would bother study map hotel card refuse take we . on third day breakfast , spot storm across lobby . Husband go say hi . tell plan hire car visit Ming Tombs Mutianyu . suggest include Sacred Way visit less commercial part Great Wall . shift end minute , offer take we . first thought mean make travel arrangement we , actually come we . on way back Beijing evening , noticed tired yet still insist take we see olympic site , would otherwise stick rush hour traffic . try pay , refuse accept payment . say reward see visitor good memory trip . well , day storm definitely memorable amazing day experience travel trip . get see breathtaking view , also make friend extraordinary person , Storm . would stay hotel ? definitely ! 
 Location great ....... otherwise excellent hotel . 	 stay 6 night month , first time Beijing wife I. ok , bad ....... Location - Hotel locate near Nightlife , shopping , restaurant sightseeing area , also be not close subway . Taxis Beijing cheap however , driver sometimes problem locate hotel . food - room service food be not great , food main restaurant & quot ; salt pepper & quot ; also average ......... however , also locate hotel & quot ; Zen & quot ; excellent chinese restuarant .. bad point really quite minor.ok good ..... value - fantastic value moment , room amentitie excellent .... good 4 star hotel . really impressed hotel . staff also good . hotel well manage . storm Li - good concierge ever deal . stay BJS holiday make sure search , junior conceirge ok , storm fantastic really make trip . I hesitation recommend hotel anyone travel Beijing holiday ..... business , location may less ideal , however good hotel . 
 expectation high ....... 	 guess not disappoint . we stay 5 night ay Holiday Inn Central Plaza November choose high TA rating plus Priority Club special offer . high rating hope not go disappointed case review quite accurate going add much point ... 1 ) hotel little old room still good condition2 ) hotel offer car service airport 550 rmb , 1 hour drive traffic quite bad BJ . think price high catch taxi ( currently live Shanghai real problem ) cost 140rmb . ( make sure get hotel name address Chinese beforehand give driver ) way back airport use car driver take we great wall 2 day charge we 180 RMB.3 ) & quot ; Storm & quot ; ( see review ) not appear middle stay helpful arrange acrobatic show ; even call pickup service car make sure everything ok . nice touch.4 ) go take bus tour Great Wall Ming Tombs organise concierge desk colleague arrange car driver day go Great Wall Summer Palace , guide driver speak English give freedom want . cost little much , pay 680 rmb driver car , bus tour 350 rmb per person also include admission lunch . concierge also offer we driver option 800 rmb say bus tour well ! 5 ) use taxi rather subway look far away hotel . hotel & quot ; take .... & quot ; card distance approx price taxi ride useful taxi driver friendly Shanghai . example , want take taxi back Temple Heaven hotel ( hotel card say 6 km 20 rmb ) first one want charge 80 rmb , second 3rd refuse . fourth goodie charge we meter rate . actually mix experience taxi still cheap way get around China . highlight we get & quot ; singe taxi driver BJ & quot ; magically appear come acrobatic show , expect negotiate price willing pay double normal rate use meter sing we English song way back , know , even start singe Waltzing Matilda say Australia . quite lucky get guy even though poor taxi driver probably first one ever come across could hold conversation English . wish could got number.6 ) two disappointment hotel first , wine list . ( selection price ) choice hotel China price double normal ! secondly computer available internet access . want charge high amount use one business centre , dissaponte : - ( 7 ) location probably good rate good travel different sightseeing spot ' matter much be . anyway , good hotel , friendly would go back . 
 Jul 6 2008 	 Stock Breakfast ! 	 spend 4 great night HICP . come 9:30 pm New York , utterly exhausted . front desk helpful , check - in move quickly . order room service , come quickly , food delicious . collapse , sleep well . hotel quiet , room plenty space amenity , enjoy time - recover daily tour . ( already book tour guide Dragon Delight , use concierge service much .. ) . highlight stay delicious breakfast serve hotel every morning - everything kimchee Danishes , chinese dish european cheese , toast , cereal , waffle , variety fresh fruit , name . server bring coffee tea table , stock day ahead . although stay several hotel trip ( Guilin , Yangshuo , Hong Kong ) , HICP breakfast standout way begin morning . 's coffee shop lobby serve coffee - to - go price make starbuck look affordable , least be available . the location fine . take cab manliandao ( Tea Street ) , Pauliner Brauhaus ( great german food 40 minute away ! ) , Quanjude Duck house ( restaurant ! ) , number location . concierge help we enormously write destination chinese cabby , make sure return direction card . check fine ... surprise receive extra point Holiday Inn / Priority Club card sign summer promotion . sweet ! highly recommend hotel would happily stay . would stay breakfast nothing else ! 
 Jul 1 2008 	 Perfect 	 book Holiday Inn Central Plaza 3 night early June read review tripadvisor . get great rate April $ 90 / night ( prepay book lock rate ) . already arrange private car / guide prior arrival Beijing need enlist service Mr. Storm . get meet nice ... always greet we day . rarely eat buffet since day time ok . spa great , get foot massage every evening good price ( around $ 17 usd 45 minute ) . would highly recommend hotel anyone stay Beijing business pleasure . 
 Jul 1 2008 	 fade glory - skip HI central Plaza ! ! 	 HInn Central Plaza disappointing ! ! mention many review , cabby do not know whereabout HI Zhong Huang ( Mandarin ) whereabout Caiyuen jia , address Chinese . the physical property still seem ok . Ooooh TripAdvisor 2006 trophy take pride place lobby . hide gem 2006 fast fading .. service porter check - in housekeeping sloppy . write factually without secondary agenda ( fact send favorable review group hotel Qingdao ) .evident : inspite 3 pm arrival , room ready . check - in 4 pm room 627 , call housekeeping clean toilet seat - bit excrement previous occupier leave uncleaned ! ! ! ! ! ! ! ! & quot ; water drinking & quot ; sign unglued n left dangle basin ledge thru 4 day stay . shampoo+amenities box pull - handle miss nothing do . night lite do not light , neither desk lamp . holder shower head do not hold well anymore . no free internet connection , charge minute abt US $ 15 day . bedroom slipper - bad quality see group property . much rave concierge storm - bump coffee shop - give map Beijing . receptionist early say do not hv give away map . coffee shop staff cook somewhat shade . oh coffee shop close midnite ; half - past - ten tell kitchen almost close - except rice , dish menu available . even pizza , muffin cake . choice , foot massage shop across driveway , entire neighborhood dead quiet 9pm . forget stay ! location , be nothing like choose hotel around wangfuje Chaoyang Sanlitun . totally disagree high rank rack TripAdvisor HInn Central , Beijing . maybe root cause ' i - cant - be - bother ' look staff . 
 Jun 28 2008 	 Excellent hotel 	 book hotel base review . never meet infamous storm even though review service final factor book hotel . room exceptionally clean inviting . know location really matter taxis readily available inexpensive . definitely four star hotel note China ( trip advisor list 3 star ) . trouble get anywhere wanted go exceptional concergie service . staff write Chinese want go numbered card simply hand card taxi driver go day . recommend add breakfast room charge , buffet varied excellent value . highly recommend hotel would love stay ! 
 Jun 27 2008 	 Excellent ! 	 hasband really relax stay hotel . come back agian ! 
 Jun 20 2008 	 excellent value hospitality Beijing 	 April , wife return 7 night stay Holiday Inn Central Plaza Beijing . always stay 5 star hotel Swissotel . highly recommend Central Plaza less expensive alternative proximity Forbidden City . locate nice neighborhood local color , restaurant , grocery sundrie . storm , concierge , excellent . understand concern west provide good advice make arrangement concern value comfort . buffet first rate staff attentive friendly . hotel management seem really try top thing . recommend Club level accommodation , though service Executive Club , though friendly , par five star hotel . complaint could get room sufficiently cool night - common experience travel . however , free broad band access available club level room either Ethernet connection wi fi . addition terminal club lounge . so , hotel choice return , time business , June . 
 Jun 9 2008 	 Hidden Gem Storm shine like diamond 	 stay Holiday inn Central Plaza two separate stay , first three night king room , May 115th-18th , 2008 two night double room , May 19th-21st . upgrade executive floor stay . terrific room , great design , free internet wireless room . great view speak , seem typical Beijing hotel . hotel spotless buffet breakfast good Beijing , include Hyatt Regency five star property . although location wonderful , taxis trouble find hotel taxi card . taxis incredibly cheap Beijing , problem . subway good 25 minute walk , several convenient bus run right outside hotel , storm provide two metro / bus pass stay come handy . bus comfortable ticket taker happy help get right stop . now , good thing hotel , Guest Relations Manager Storm Li . storm arrange airport pickup we , driver wait clear custom . storm immediately ring driver insure properly meet order ( even though past 10 pm . ) storm arrange meet we next morning breakfast plenty recommendation we first day . since tour guide arrange second third day Beijing , storm recommend pedicab tour less know site around Beijing . guide find great , although hardly speak English , take we interesting site , make sure return hotel time plan . we also enjoy chat storm evening culture China Beijing history . kind interesting man , many talent . true gem give hotel character charm . unfortunately , although rest staff care attentive , lack good english skill leave feel somewhat helpless hour day storm duty . look forward visit hotel next time visit Beijing look forward see storm ! 
 Jun 8 2008 	 enjoy Stay 	 really enjoy stay Holiday Inn . due storm . read trip advisor certainly meet expectation . make sure party equip cell phone , counld phone need arrange three day stay accord interest . ' m sure time help many people ! ask possibly visit doctor regard sore throat even meet next day prescription medicine . I thrill room although spacious , lack character window . ' ve never stay room like , however ' m sure complain would move . I also fond location , taxis cheap get want fairly quickly . 
 Jun 8 2008 	 great hotel . great location . 	 hotel equivalent 3 - 4 star hotel States . comfortable , clean , modern . great staff . downside be pretty neighborhood 's longish cab ride get anywhere . choice next time , might stay central location . 
 Jun 8 2008 	 storm Linda = real dynamic Duo ! 	 stay Holiday Inn , Central Plaza base review , 10 10 people tell stay Holiday Inn , laugh . everything be write , Storm Linda . 1st thing first , find Holiday Inn new & quot ; flagship & quot ; hotel new & quot ; brand & quot ; Holiday Inn 's World wide , think Thailand / Singapore next . stay 12 day 's Beijing , time , corp . ad firm promo spot , interview tell new branding Holiday Inn World Wide . really 4 star hotel . make arrangement pick airport , China Air forget one piece luggage HK , late get meet driver . fwy hotel , say , never see traffic way people drive Beijing - accept , will fine . hotel tell luggage , Sophia check - in take control stay top . hear time send hotel , next morning early come 16th floor , elevator door open , stand Storm Li . think self , guy really real . hahahah - chat minute , go cafe front coffee . storm came talk , say excuse , think nothing . five minute later return lose luggage , thought & quot ; guy good ! & quot ; next day 's storm probe find look Beijing , even besides normal tourist stuff . one thing tell want see chinese Band club Beijing , reply , speak Linda Dutch girl 's guest manager one three restaurant . noticed smile , mile away , 1st day 's . one morning come table ask everthing ok , tell , Storm say one talkto club Beijing , smile light room ! tell look find & quot ; local & quot ; chinese band see live club , ex - pat bar , true Chineseclub . say will check . next day come breakfast , say find one , free night , , go . the club name MAO thing 100 % type club look . three live chinese band , probably 300 people , long storyshort , great ! Linda 's company fantastic , speak Chinese well everthing go great . seeing & quot ; run & quot ; restaurant next fewday 's , show treasure , company would ever work . smile pull 's , personality inspire you . as storm , go way everthing want . tell read coffee maker room , wer not type expecting , tell Mr Coffee looking , say let us go walk get newspaper . walk take Chinese & quot ; cvs / savon & quot ; type store Mr. Coffee , buy $ 6.00 usd tell would leave , leave . want visit Terra Cota warrior city Xian , storm find Xian effect earth quake , safe go . set take train 9 pm Monday evening take train station , get train , take car , introduce stranger have spend night . hahaha - leave , departed arrive Xian 8:30 next morning . meet Grace , driver storm set , spend whole day Xian see TCW - fly back night China Air ( take carry ) storm driver pick , hotel get back . there much , see , start talk two , could go , , on . Linda Storm special , Sophia @ check - in , Lisa executive lounge , even Mini , house keeper 16th floor , Holiday Inn feel forunate , employee like . 
 Jun 6 2008 	 Hotel meet expectation Storm exceed 	 husband stay hotel 4 night start trip China , one night prior leave . choose Holiday Inn Central Plaza study Trip Advisor . hotel room well furnished , spotless , fairly comfortable bed . two bottle water , usually 2 pice fruit complimentary daily . several meal main restaurant , buffet choice comprehensive tasty , seem little expensive . one night choose menu disappoint qualityWe perfectly adequate ' two egg ' room service breakfast ( coffee extra ) several time , cost reasonable , egg usually still hot arrival . location hotel ok , find interesting go walk check neighbourhood . nice bakery short walk leave hotel , bottled water / soft drink cheap locally ( approx 100yds right ) . Taxis easy find , turn one evening . hotel well staff , polite , reasonable command English . we read many positive comment Storm , please introduce we second day , ask could help . next day arrange Pedicab ride hotel Hutong finish Peking Duck lunch . evening arrange ticket excellent Acrobatic Show . return hotel second time arrange driver meet us airport , detour via Olympic Stadiums want see . storm really go estimation take time busy day accompany we catch train Zhengzhou . huge relief guide we massive Beijing West Station . discover book slow instead fast train manage find 2 people exchange train we ! lastly help we onto train make sure able sit together . feel grateful help . world difference someone say & quot ; nice day & quot ; storm , take extra trouble time make sure . 
 Jun 3 2008 	 Style content 	 large , light airy de - lux room huge window lovely window seat stylish hotel . smokiong room ( book non - smoking ) none alterrnative offer nice . vast reception area resturant visually immaculate , westernm food resturant dissapointing . the main problem hotel location , within walk distance site even park . Taxis may cheap ( unless rip , certainly would chinese speak son we ) traffic Beijing bad almost jouney long hot one spend sit traffic jam . we like hotel , choose well location next time . 
 Jun 2 2008 	 Bad Location 	 book hotel partly location . if look Google Earth like assume border Forbidden City , would completely wrong . Google Earth indicator wrong . this hotel good 20 min drive Forbidden City . able get taxi , get one back hotel almost impossible ( driver refuse ) . fun sitting backwards motorise rickshaw weave 8 lane peak hour traffic . you probably offer upgrade Executive Floor . can not say got much benefit it . there nothing immediate vicinity would entice leave hotel . if return Beijing , would find somewhere close Forbidden City . 
 Jun 1 2008 	 storm - great holiday beijing 	 wife recently return first trip china 4 day Beijing 5 Shanghai ... stay Holiday Inn Central Plaza start holiday possible way . hotel room stay modern , clean good size . first morning meet mighty Storm Li , ( wife skeptical late night troll Tripadvisor would assistance especially deed storm ) . well knock sock ask somewhere street breakfast . tell we get breakfast guide we place tell we making , help we order sit we breakfast . storm also arrange taxi we Great Wall 600 rmb visit National Stadium ( Bird Cage ) manage get security watch rehearsal medal ceremony . storm also provide we mobile phone contact communication problem travel pass bus rail . nothing bother . unfortunate thing get chance say good - bye departure . read review probably perform good deed another traveller . some reviewer say hotel pretty isolate main site shop Beijing find fact add value stay . ( taxis cheap anyway ) find beautiful park 300 metre hotel full local people take part daily routine exercise . 
 May 31 2008 	 good experience 	 spend 3 night hotel . close center , taxis cheap inconvenience . problem find . room incredible , big , confortable , nice . bed huge confortable . window big dark curtain , wake early morning . moreover , room second floor ( floor pool gym ) bit noisy . bathroom ok find advice tap water ( safe drink ) 2 free bottle water day . the staff kind efficient , speak fluent english man speak word spanish . anyway , good help proffessional way , specially bell boy . nice helpfull . find ATM inside hotel restaurant well assort . hotel comfortable , nice clean staff nice . hotel good choice . 
 may 30 2008 	 good place stay 	 return 3 week tour Hong Kong , Shanghai , Tokyo Beijing spend time great hotel will say Holiday Inn mark . we arrive late night 11.30pm find Concierge service bar close . check take bag room find mini bar . fridge not work beer warm . reported not take seriously . we go Beijing night hotel not good location bar restuarant , taxi call . doorman get us taxi not speak enough english understand want go get another member staff help . we return room early hour , put disturb sign outside door 10 am house keeping walk straight room ! ! finally decide check find another hotel stay one night 3 pay - ice cake doorman constant spitting . on check never ask check . 
 may 25 2008 	 thank Storm ! 	 choose stay hotel base review . particularly interested meeting infamous storm , ' ve dub good concierge - ever ! storm make stay Beijing unforgettable . the hotel amazing . every amenity possible . food delicious . try massage boyfriend get haircut . everything totally impressive . thing lack standpoint ATM . luckily couple option far hotel . now , back storm . travel Beijing without much plan except list sight need see . storm help we plan trip well suggest beat path option . take we GREAT Peking Duck restaurant overall provide level customer service never experience . I would definitely recommend hotel traveller medium budget look really take care of . thank Holiday Inn especially storm visit never forget ! 
 May 23 2008 	 could not ask 	 stay 15 friend Holiday Inn Beijing Central Plaza three night May 2008 . physically , hotel almost perfect condition clean , update room lobby . not get chance check gym pool , hear nice . absolute good part visit though concierge , storm . storm guide we throughout trip- set tour , give restaurant review recommendation , get we destination via public transportation . storm even go far actually lead we place think might difficult we find . set great day tour awesome tour guide Sunny take we Ming Tombs , jade factory , Great Wall , silk factory- $ 28 usd include entrance fee , transport , awesome tour guide . first time Asia like , Holiday Inn Beijing definitely choice hotel . 
 May 22 2008 	 ok can not real ... 	 recently stay Holiday Inn Beijing overall experience nice . keep everything clean report refrigerator problem , replace promptly away room . food good service great . pay Business plan allow unlimited internet access room lounge free outgoing local fax . it tad confuse access internet room say go charge figure could get straighten later . end , appear bill confusing . send one fax charge not even mention since amount little . business center helped get rush fax nick time slightly confused inquire send something via FedEx . end shipping item want ship . ok , everybody mention storm least post interested good service say least . phone run minute go downstairs Storm greet approach concierge desk . ask buy minute phone advise purchasing minute would leave next day Beijing minute use Shanghai something like ( entire system confusing ) . discuss , seem perhaps question bothersome preoccupy something else ... kind like be talk someone be look someone else talk do . well , know , everyone day guess not live hype really not think much more . fast forward today , Shanghai realize forgot , haste get airport , souvenir photo Great Wall clothe hang closet . contact hotel say could send hotel may cut close checking tomorrow back U.S . finally contact let know courier service shipping company unable make deadline get quickly ... ok , 's kicker ... storm call room hotel Shanghai ( Holiday Inn ) let know TRAIN bring belonging ... BEIJING ! ! ! kid ? ? ? something like ... People like exist real world . completely flabbergast believe someone would go much trouble . word leave ... & quot ; come Beijing ... stay Holiday Inn ! & quot ; 
 May 13 2008 	 could not well 	 choose Central Plaza read great review disappoint . arrange airport pick - up meet Frank , head concierge organise check sort subsequent rearrangement room allocation without fuss . accommodation excellent , staff every department friendly efficient breakfast superb . dinner hotel one evening also good . but course star show Storm Li . read much trip advisor sceptical could believe could good - . sit we ask we interest , set devise itinerary we include morning explore Beijing rickshaw include many different photo opportunity possible . include Storm Li phone rickshaw ' driver ' check well brief chat us driver 's mobile ensure happy arrangement . truly care guest go way ensure good possible experience , time wife due give birth time . I apprehensive first visit China feel welcome care Central Plaza would hesitate recommend . 
 May 7 2008 	 deserve number 1 ! 	 return Friday six day trip Beijing Mom Step - Father . read review say right mark . hotel perfect . 's ultimate luxury definitely nice hotel . ultimate service . surprised friendly people China , consider communist ( formerly communist ) country know friendly service orient people . everyone wonderful people front desk bellhops restaurant staff Storm , famous concierge . wife baby sure congratulate see . first three night finally able meet fourth night . place concierge desk , bellhop equally friendly helpful . almost everyone understand speak English . want go anywhere write card chinese taxi driver . way , taxi driver often take destination long way make money unfortunately not know city not speak Chinese 's know way stop . fortunately rate still low compare cab us.our room large expect , consider stay hotel Asia , namely Hong Kong , tiny room . comparable room US . room clean bathroom . bed firm hard , actually comfortable sleep . pillow menu appear standard Holiday Inn , really nice touch . robe room well slipper . furniture modern appear new . bathroom marble counter top water pressure excellent . not drink water though , say little plaque faucet . leave bottled water room outside mini - bar water undrinkable , charge it . the buffet breakfast excellent ! include rate $ 15 per person , think expensive , especially compare food restaurant China , worth least . huge western chinese breakfast item . room service well breakfast couple time , service quick price breakfast $ 5 egg , bacon sausage , toast , hash brown . make money coffee juice cost food . the hotel nice gym cardio machine well weight machine , olympic sized pool steam room sauna well . we take couple tour hotel offer , one take Tienanmen Square , Forbidden City , Temple Heaven , Summer Palace full day tour well worth money , though book directly tour company $ 15 less per person . tour take Great Wall China enjoyable Great Wall , tour guide not good . not tell we anything wall . tell we little bit way disappoint he . overall , not think really anything complain Central Plaza highly recommend hotel without hesitation . enjoy stay ! 
 May 5 2008 	 Amazing Hotel . 	 wow . what amazing hotel . no detail minor entire stay ... everything fresh fruit room prompt , excellent service . I would say good hotel Beijing base 3 thing combined:1 ) price2 ) place3 ) servicethis hotel would ever think stay Beijing . 
 May 5 2008 	 report Hotel great ! ! 	 61 year old woman travel Beijing , take Trip Advisor 's advice holiday Inn Central Plaza feel helpful staff amazing concierge would need . definitely disappointed . well , room , restaurant ( Zen ) breakfast buffet gym much well anticipate - thank storm staff make stay memorable . 
 may 3 2008 	 Great Value Great Staff 	 get back four night stay April 2008 . hotel great value staff truly exceptional . staff attentive need helpful . concierge arrange driver eight we go great Wall sunrise . transportation plan 1:30 arrive time catch sunrise . room nice comfortable . issue air conditioning keep room cool enough taste 20c . open window allow outside air come temperature fine . would reccomend get business upgrade room include internet breakfast snack evening . all book hotel recomendation site say disappointed . would definitely stay . 
 May 2 2008 	 accomodate 	 everything hotel expect , fantastic . breakfast morning good varied menu . fitness center perfect need business club 16th floor perfect relax busy day . great rate room exactly need . location nice Market street could buy supply . staff helpful call cab , provide direction , make suggestion activity . the real treat hotel concierge staff . go way accomodate even strange request . group decide really want see Great Wall sunrise . rather tell we possible wall open 8:00 simply ask want leave . meet lobby 2:30 drive we 5:00 wall 3 hour ! watch sunrise great Wall amazing time ! highlight entire 3 week China make possible great service concierge staff Holiday Inn Central Plaza . guy exhibit definition customer service ! 
 Apr 24 2008 	 Loved hotel 	 brother Beijing 17th 22nd month love hotel . facility spacious spotless , room large , clean room service prompt . concierge service helpful dutch girl Linda go way friendly helpful . hotel nice surprise , see 's # 1 trip Advisor 
 Apr 21 2008 	 everything great LOCATION ! ! ! ! 	 husband return week trip Beijing . lovely time please Holiday Inn Central Plaza . would definitely give three star Tripadvisor give , however thing hotel mention reader debate whether stay hotel , depend whether business pleasure . ' first give Good point follow good point . good pointsthere many good point hotel . room clean modern . safe room plus mini bar get 2 complimentary bottle water day . breakfast include room price actually nice adequate variety choice . café lobby good latte ' great place relax busy day . please note GOLD Priority Club member would upgrade executive room free , gold member ask pay extra 300 rmb per night choose . staff member friendly willing help ; see famous storm distance help traveler ' get chance talk . currency exchange machine lobby convenient offer exchange normal rate . together hotel great , would say ' location would definitely four half star . wonderful time Beijing also suggest famous John Yellow Car service Great Wall mention tripadvisor forum amazing , John nice professional take we Mutayanu Great Wall … highly recommend he . not good pointsthe location relatively far sightseeing shopping mall / restaurant . guess go Beijing day business ' problem , husband 8 night almost every day go toward Forbidden city / Tianamen wangfuje thing around area . people site suggest 20 minute drive Forbidden City / Tiananmen Square / Wangfujing Shopping food district 15RMB however guess must lucky traffic crazy day hear course normal Beijing ( time stick traffic nearly 35 - 40 minute end pay 30 even 50 rmb ) . many taxi driver reluctant drive often really bargain offer money especially go night ' find difficult take taxi back hotel driver ideal location prepare pay otherwise good luck find one . location would stay hotel great Holiday Inn , although next time Beijing would pay little stay another Hotel Wangfujing area simply mall food court / food market / restaurant offer well great food variety much cheap price . example dinner hotel buffet restaurant would cost 400 rmb outside decent restaurant would around 150 - 200 rmb , imagine location hotel reason price low , lack option restaurant nearby end spend much hotel food / coffee hotel . spa mediocre , go foot massage really smoky dark room plastic bucket fill water ' feel clean either , ' bother spa . zen restaurant good , ' overprice food really bad . husband end get sick night diner there . that ' hotel , please note negative thing pleasant stay stay , would . feel free ask question may . 
 Apr 15 2008 	 Bravo ! 	 never 3 star hotel ! awesome gym ( hotel ) , pool restaurant - particularly Zen - Chinese . buffet breakfast excellent well . staff great job , particularly dutch girl Linda honestly give we much help China general . awesome concierge pretty good well . make sure not get laundry do rip ! british pound get pair boxer short clean ! ! ! 
 Apr 13 2008 	 wonderful experience 	 location hotel quite convenient , cultural site Beijing far away taxi . I love room ; everything spotless , control heat A / C . staff helpful unobtrusive well efficient . restaurant around cheap open around clock . breakfast hotel thing fresh excellent ( even croissant ) . book hotel website , pay $ 100 + night , good value money . 
 Apr 11 2008 	 fantastic stay thank storm . 's MAN ! 	 know absolutely place stay Bejing , Sure holiday inn Central Plaza everything want need , sure be beautiful well locate , main reason go back ' man name Storm' . storm head concierge , however take job far beyond handle luggage room call taxi . storm personal tour guide , interperter , public transport coordinator good friend ! storm pre organise taxi airport , leave alone mercy over - keen driver may always price tourist correctly . arrival Storm optional day plan pre think coordinated . include clear direction , bus travel card write message local bus driver taxi driver . when ask good place eat Peking Duck , Storm escort we BEST , way , fair - dinkum , restaurant Bejing . help we order leave we enjoy . on leave , man Storm even escort we train station , know would local language procedure issue endure make continue journey Bejing . after leave Bejing , travel Nanjing , Shanghai , Guangzhou Hong Kong , although major complaint hotel , certainly not come across another storm . mean work go , see communicate definately much hard certainly time consume . we recommend next travel Bejing , welcome Storm Holiday Inn , will make day sunny bright . thank Mate , Aussie friend . 
 Apr 8 2008 	 exceptional ! 	 back 3 wonderful night hotel . could not fault stay way . room clean spacious , buffet breakfast huge , varied delicious . try Zen restaurant disappoint . dealing storm rest staff Brian , Frank Cindy look we equally well . 5 star service 3 star price . if back Beijing , would dream stay anywhere else . 
