terrible 	 hotel overprice lack amenity find simple motel area . glass bathroom , bed small two people could ever sleep comfortably , coffee pot , incompetent clerk check - in follow long wait line , outrageous parking fee , wall thin every outside noise hear . one place nearby breakfast pricey buffet hotel . 
 excellent location standard room 	 historic Palmer House Hilton locate within loop , block away Millennium Park walk minute Magnificent Mile . numerous shop cafe locate nearby , offer many choice breakfast dinner . elevated loop metro track station & quot ; Adams / Wabash & quot ; next hotel . unfortunately location advantage may offset noise vibration track . room another suboptimal location window face indoor pool . consequently street level noise real problem noise swimming guest bother slightly . however get cell phone signal impossible room . contrast review , room small could compare one double bed / standard room 4 star hotel . however bath definitely small side . for , furnish impractical . ( office / desk ) chair look nice not real armrest . additionally desk small laptop , telephone document . work bed arm chair also impossible , hotel WiFi room cable base internet access . like bath , tv small too . my request later check time ( standard : 11:00 ) fulfil without usual additionally cost . especially surprising , hotel charge every service . mention cable internet example cost 17 Dollar per 24 hour period . parking garage locate opposite side street . all , Palmer House beautiful historic hotel great location . room clean beautifully decorate slightly impractical somehow inconvenient . however , give great deal get priceline , stay enjoyable . 
 never 	 hotel beautiful lobby . large . think ceiling lobby least 3 story tall . wonderful architecture . classy . room . king room book Priceline . not get select type room priceline like expedia , orbiz , travel site , call make sure King room . also tell friend ask renevate room , able get , ( guess ) . room small . bed 6 7 foot door . room desk chair , extra comfy chair . dresser store clothing . ice bucket two glass store closet room put . flat screen tv mount wall whole wall cable come right middle wall ( tacky ) include wire tv halfway hang tv . ( tacky ) . bathroom ok , small ok . order room service , $ 12 cheeseburger soda turn $ 32 state tax , city tax , room service fee , 18 % gratuity room service order . guy act like want tip bring tray . seriously ? ? soda vend machine $ 2.50 bottled water . luckily 7 - elevan street late night craving . put disturb sign door want sleep late next saturday morning . 8 am waken vacuuming door . mind bed close door . feel like punke . guess disturb keep maid knock door . do not finish vacuum long azz hallway til hour half later . view window , back fire escape building next . would never stay hotel suggest anyone stay . 
 not stay ! 	 literally travel world far small room ever stay . claim 4 star laughable . bathroom joke . small one even turn around . mini bar , coffee maker , place whatsoever anything lie bed . tv close end bed sit bed squeeze ! pool close 9 pm , gym cost supplement , ethernet cable cost $ 15 basic reception , line hotel 's reception desk enough turn away . want stay small expensive 2 star hotel downtown Chicago , place . desire nice accommodation , mean , keep search ! ! 
 good hotel great location . 	 stay Palmer House 3 days/2 night November . travel 4 - year old see Thanksgiving Day Parade visit Aquarium Field Museum . we choose hotel base 's location ( right State street , close Field Museum / Art Institute / Aquarium Planetarium ) base fact indoor swimming pool . overall hotel nice , consider age / the way build , seem somewhat date definitely lack spectacular city / lake view . our room really weird smell , ask move . next room seem much clean plus much big , even though room room 2 queen bed & amp ; 2 bathroom . we access executive floor -- complimentary breakfast / snack drink daily . breakfast nothing spectacular -- pastry , cereal , fruit beverage -- quiet adequate . order room service 1st night hotel , good -- cold food , poor taste . eat hotel -- Corner Bakery adjacent hotel -- great soup bread ! go Little Italy area dinner -- Leona 's Taylor st . great ! hotel parking outrageous -- think $ 50 / night . 2 block hotel self - parking park $ 25 / night . cab ride Aquarium / Planetarium / Field Museum $ 7.swimme pool hotel small -- fine first day guest . last day 4 5 family pool -- way overcrowded ! overall great stay , major problem service feel hotel suit need well . next time probably try new hotel well view / amenity . 
 beautiful lobby / hotel ; poor service 	 hotel grand , lobby beautiful high ceiling fill painting reminiscent renaissance period . great location watch parade central . however , wife & amp ; pleasant stay . service poor . realise error package selection ( romantic package vs. breakfast package , price , room type ) . told & quot ; computer would let swap , sorry & quot ; ( one hour make selection ) . eventually force get manager , point resolve ( without touch computer - swap voucher ) . wall paper thin- hear beep safe next room , door close , content conversation etc . re cost : free breakfast voucher cover first $ 22 accord one staff member ( next , & quot ; could whatever like breakfast menu & quot ; ) . internet $ 15 per day throttle - speed , $ 20 per day full - speed . check email business centre $ 7.95 15 - minute use ( i.e . free email checking ) . Fitness centre extra $ 10 per day ... . dinner $ 70pp average buffet close finish . early check - out ( 11 am ) . generally - feel like stay large corporation host - service impersonal combative - 's Hilton headquarters give discretion help guest . recommend . 
 Service Poor 	 Beautiful Hotel - Poor ServiceYesterday , arrive 11 am ( early ) - front desk upsold we suite - beautiful suite . tell we would ready hour ... would put rush . ready 3 pm . ask take long ' rush ' , tell guarantee room 3 pm . spirit huh ? offer Thanksgiving Dinner today , reservation . advertising ... , ask front desk could get reservation . sorry , sell . imagine , make dinner available customer Thanksgiving ? turn hotel . Mgt reach 16 - 250 wish ... thru tomorrow ( 11/27 ) Regards , Ray 
 Aug 30 2009 	 Clean Comfortable Room expensive everything Else 	 Palmer House Hilton Hotel locate downtown Chicago , block Willis [ previously Sears ] Tower right L - train . excellent location . hotel beautifully appoint , room clean . amenity expensive , though . internet access $ 14 daily . hotel charge toll free call . park $ 36 daily . could get cell phone coverage room , attempt communicate outside world would cost ... unacceptable expensive hotel . 
 Aug 30 2009 	 well - oil ( hotel ) machine heart loop 	 many enormous hotel suffer size , Palmer House not . check - in fast would expect huge hotel . arrive , noon early , friendly receptionist check everything give key - great return hour half later , take twenty second . concierge thoughtful recommendation ask good question look rather make quick , automatic suggestion . luggage storage valet happy efficient . hold bag get room check well - oil ( hotel ) machine run . the room spacious , small adjoining bathroom ( remember , hotel build waaaaay back standard room bathroom build way , plain simple ) . amenity similar Hiltons nationwide . location perfect city exploration ( leave car home , be either walk El ride everything ) . sure take advantage Corner Bakery Cafe locate , quite naturally , corner . Booked Priceline - steal $ 100 night exceptional location smooth silk service . oh , see member Dream Team 1992 olympic basketball team ! 
 Aug 29 2009 	 beautiful pricey 	 first trip chicago- great city ! ! clean , safe least east side location . big beautiful lobby , staff somewhat snobbish . room beautiful clean little small . double bed , work we . comfortable clean , that s usually matter . got great deal , $ 75 night priceline , incredible deal . watch extras like internet , $ 19.99 night parking even bad $ 36 day ! ! even pay use gym ! least save room . call ask concierge local biking etc , rude said & quot ; already tell & quot ; . apparently 4star customer service . room executive floor complimentary coffee / drink room day complimentary continental breakfast floor . also complimentary computer internet printer need . prefer use room . pretty nice 4 star pricey hotel get floor . special key even get onto . hotel close site see like Lake Michigan & amp ; Sears Tower . great deep dish pizza right around corner . would definitely stay , great time chicago palmer house ! 
 Aug 28 2009 	 Beautiful Old Grand Hotel 	 fortunate enough stay Palmer House several occation . think extravegent hotel early 1900 's , Palmer House near top list . one choose Palmer House history . flashy . modern hotel may ammenitie lack charm . it matter many time walk lobby , stunning , even opulent . Christmas time , tree beautifully decorate stand least 25 foot tall . check always fast pleasant help . find concierge helpful . ask hotel 's past . concierge gladly tell . even give packet information . the room , part , small . hotel build almost 100 year ago . style . yes , bathroom small lack space . , early 1900 's ! one thing room one complain bed , sheet blanket . believe bed Serta Serenity series . comfortable bed ever sleep , include ! like hard surface . wife like much soft one . agree next bed purchase . sheet blanket comfortable . get hot . wife get cold . , comfortable . agree reviews carpet could update . , room quite clean . the hotel 's fitness center well see . room convert health area one treadmill eliptical . mini health club . pool may olympic size one still swim lap , unlike new hotel pool . I read several review pricey parking . true parking pricey anywhere downtown Chicago . drive , plan part expense . one good part Palmer House location . Magnificent Mile block away . major sight seeing venue easily within walking distance , Sears Tower , Shedd Aquarium , Field Musium , Art Institute name . catch play several theatre near . one want great food . ton great restaurant within walk distance within short cab ride away . Miller 's Pub , establish 1935 fantastic food . one place celebrity throughout decade flock . place jammed autographed photo restaurant be begin present . Berghoff less five minute away . take cab north , five minute . choice Ditka 's , Weber Grill , Smith & amp ; Wollensky , Wild Fire ... list could go forever . the bottom line look flashy new hotel modern ammenitie , hotel . want experience life like upper crust nearly century ago , give hotel try . go one line travel site rate quite high . 
 Aug 27 2009 	 great Stay ! awesome location 	 stay 2 night Aug. Lollapalooza ( concert Grant Park ) . Superb location- right Michigan Ave , near Grant & amp ; Millennium Parks Art Institute , easy walk even unbearable heat . air conditioning room save lives- work great . elevator little slow extremely crowd weekend . comfortable mattress ever experience . problem get exactly room book , staff extremely pleasant helpful , room service speedy & amp ; delicious overprice compare 4 - star hotel menu . gorgeous lobby , beautiful room , bathroom little small care ? plenty mirror electrical outlet room use . quiet , least 14th floor , surprised since many & quot ; young adult & quot ; concertgoer . love ! back next time town . 
 Aug 27 2009 	 upgrade room make Difference 	 Palmer House insanely low price Priceline grow worried type room would get ( family four stay 4 day ) . stay 20 year ago remember lovely room two bathroom hope could get , doubted Priceline price . check decide go tell check man ( nice guy ) stayed upgrade executive floor two bath $ 29 / night . say problem . still put average nightly price $ 100 . stay 23rd floor executive level reception area locate room absolutely beautiful HUGE . breakfast ever morning ( include coffee avaialbe room ) , appetizer ( pretty awesome ) every night access computer reception area time want ( kid would go bored play adult need use computer- oftentime hour ) . separate elevator executive level floor stop 7th , 22 23rd floor never wait elevator . issue room last night family check next we could hear plain day wall since bathroom area back bathroom area noticeable bathroom . we try pool ( free contrary many reviewer , though fitness center cost ) 7th floor disappoint . small unwelcoming , kid ditch ten minute . the location great kid really love Millenium Park playing water see open air concert first night . literally two minute walk away . walk north river several time really take we 15 - 20 minute get shop Mich avenue Hancock building . would walk Navy Pier take cab back ( $ 7 ) . even walk back Shedd 's Aquarium along waterfront ( 20 minute ) . two restaurant recommend south Palmer House- Millers Pub Exchequer ( great deep dish ) . Skip Pizanos around corner , long wait average food . not eat hotel . Corner Bakery good option quick bite . parking expensive . use self - park east hotel Monroe $ 15 / night saving . understand several option within walk distance research not mind roll bag couple block ( see many people ) save even . think choose upgrade make vacation pleasant stick one small room whole time without access free beverage , food , computer concierge executive level , may less pleased . 
 Aug 26 2009 	 great place great city 	 sister travel Chicago Michigan August 17th 19th . palmer House great hotel . great experience overall . book hotel via Hotwire.com receive great deal . moment arrival point departure , staff show great deal hospitality warmth throughout entire stay . lobby hotel beautiful . hotel moment millanium park Michigan avenue , bus ride shedd aquarium chicago zoo ( free admission ) .suggestion : park millanium park parking garage . cost we 43 dollar park three day . compare 51 dollar valet hoteleat corner street cafe wabash street believe . foot outside hotelDO WALK PAST 9 pm raome street . come someone fail inform we many local roam street harrasse tourist ? Garrett Popcorn state street : ) 
 Aug 25 2009 	 Great Deal money ! 	 book room Priceline , altho room bath small , clean pleasant . could not beat negotiate price , location central everything want downtown Chicago . beautiful old hotel history , lot atmosphere . also , & quot ; business center & quot ; 7th floor print boarding pass free ! one drawback lack free internet service room . expensive restaurant hotel , reasonable one outside closeby ... happy get . 
 Aug 24 2009 	 mob - luxury outdated service ! 	 hotel perfect stopping point walk around Chicago visit many famous sight . within shout distance main entrance . book Priceline accept $ 76 per night - usual rate $ 199 , complaint . room luxurious looking , fixture fit old . 's Starbucks lobby coffee / tea facility room . get Priceline something like pay perfect , standard price would far much ! 
 Aug 22 2009 	 lack attention detail . 	 stay two night get decent rate Priceline . good point : lobby spectacular ; ( replacement ) room nicely appoint ; bed singularly fantastic . not - so - good point : obvious place stop main entrance ; outrageous parking charge ( self - park $ 36 / day ; valet $ 51 / day ) ; lousy hotel access self - park ; overcharge account ( correct ) ; unknowledgeable valet door people . first room strong musty smell deodorizer / chemical finish , call guest service immediately room change , take inordinately long time . return self - park 10:00 p.m. , valet entrance lock walk around corner main entry rain . avoid concierge , one person never less three people wait time . would not stay , many little oversight affect we negatively . insufficient consideration purport quality hotel . 
 Aug 22 2009 	 Disappointing 	 location Palmer House Hilton good business traveler , tourist would probably want stay north river restaurant shop . convention town , two bill fetch small room alley view ( except look guest room ) .The begg street corner welcome Palmer House . registration desk second floor couple flight stairs tough rolling bag . 2 - 5 minute average wait elevator silly . distance elevator room workout . my room 19th floor strong smell . first think cheap truckstop perfume , decide staff must spill bottle orange scented clean . unfortunately clean use clean tiny bathroom ( still wet towel prior guest ) . room ancient carpet bunch wave floor . wallpaper peel paint bathroom door . HVAC either nothing . double bed ok . avid duck hunter , stay dump motel countryside , Palmer House first place decide well keep sock time avoid fungus . the first morning wakeup call not arrive due hotel computer problem . second morning maid staff pound door 7:15 wakeup call arrive . I tell give quiet room end alley , could hear elevate train run next hotel right long . wear hear aid consider sound sleeper , imagine light sleeper would think . the Corner Bakery Miller 's Pub around corner provide good alternative high price low quality food hotel . the lobby hotel interesting , would recommend stay another hotel stop drink , $ 50 parking take subway ( 2 block west Monroe ) EL ( literally adjacent building ) . 
 Aug 21 2009 	 Disappointment 	 never stay hotel ! staff rude ! give we queen bed ask we want update king bed pay $ 40 extra . unbelievable ! bathroom joke ! small ! inconvenient ! also , hair bathroom floor : ( . closet , iron , minibar room . hotel compare Hilton Hotel Chicago , stay previously happy ! deserve star . although close downtown compare Hilton , would rather stay somewhere else ! 
 Aug 20 2009 	 Call elegant .... call OLD ! 	 spend 6 night Palmer House Hilton business attend conference hate every night . room small cramp hotel badly need facelift . happen get stick place , however , not let assign room 18th Floor . since hotel probably near capacity , elevator constantly full conventioner take 20 minute every single time wait elevator . result , although HHonors elite member upgrade Executive Level 23rd Floor , actually go front desk ask downgrade regular room 17th Floor since twice many elevator servicing floor 18th floor . bottom line ... place dump ( especially money charge ) ton nice hotels vicinity price less . , oh , self parking $ 36 valet $ 51 cost $ 18 per day use gym ( unless be HHonors Diamond ) $ 15 per day internet usage . talk ripoff ! 
 Aug 20 2009 	 great experience great hotel ! 	 last stay Palmer House convention back 2000 , must confess , although first experience not negative , floor great stay summer . upon check , greet warm friendly lady front desk , get room , astound large ! room two double bed , room probably twice size expect . bed truly well ever sleep upon , decor quite visually appealing . stay three night , unlimited mean , probably never would left . 
 Aug 19 2009 	 busy ! Chaos ! 	 choose hotel close downtown end good rate 25 % use HIlton Visa Promotion ( end soon ) . know would arrive late . contact hotel prior departure trip let know . front desk clerk extremely pleasant day offer upgrade room Executive Level 50 % . consider declined would able take advantage evening lounge activity original 25 % discount , breakfast cheap pay . room advantage & quot ; large room & quot ; extra bathroom . say , think room would small pleasantly surprise much space . bathroom & amp ; bed small use ( standard ) room nice size , two closet small hallway ( daughter like play hide seek ) . although house 4 full bathroom , use shower , sink , etc . extra hotel bathroom non - issue . talk desk clerk , mention 800 people check 900 checking day . Phew ! , road , call second time let know would arrive late . seem like time 900 people check put hold quite awhile hasty conversation evening clerk . not sure get information right end . drive around block hotel entrance / valet parking bit hide confusing amongst taxis traffic checking . take advantage $ 51 night valet parking . instead , ask hotel valet clerk parking park $ 36 night building next door . check pleasant fast 10:30 pm . couple people line . little take aback large hotel many people 900 actually . maneuver luggage guest & amp ; crowd find elevator . know book hotel frig room tug along Quest cooler wheel keep change bag ice . save we bunch money treat drink hand kid instead pay $ 30 everytime someone want snack outrageous hotel room - service cost . look room , could easily install frig ( plenty room ) . starbuck hotel ground floor must close early . husband 9 - year - old tackle street Chicago 10 pm search another Starbucks . block away ( drink still cold arrive ) stop homeless look person , ask cash . oh price pay fruity drink & amp ; coffee ! breakfast buffet morning . good ( although little pricey ) variety choice , even fresh fruit . someone constantly fill replace food . even take bannana we ! young eat free take advantage weekend kid special $ 4.99 . would say comparable country club pricing variety service . know upper class fitness center site . husband run plan take advantage facility . not know & quot ; small fee & quot ; would $ 18 per person , per day ! pricing 1/2 hour . also , ask want access pool . excited think pool hotel pool . fact , ! fitness pool hotel pool , separate entrance . pool ok . crowded run towel . pool open 9 pm everyone small child 8 . not know fitness center people manage swim / exercise mass child . checkout real pain . billing question head lobby . get lobby quite trick . elevator jam refuse stop floor head . go go . never get question ask people check weave rope long line . end use hotel phone easy checkout . check bag hold free Monroe Street entrance could eat breakfast wihtout surround luggage . room clean , stay nice . might well less busy time . know go huge hotel ! see many staff member clean throughout hotel . much carpet & amp ; fixture look rather new . 
 Aug 19 2009 	 impressed ! 	 Location- Fantastic . middle everything . price- bad . get king sized bedroom $ 87.00 night hotwireAppearence- WOW ! hotel simply breathtake . Service- good . nice maid . Hygene- good . room clean 6 night ! drinks- good . little pricyspa- do not good . worth moneypool- suck . small loudthey accomdate doorman nice . 
 Aug 17 2009 	 Fabulous Location 	 Southwest airline package deal . never Chicago unsure overall outcome . fly Midway $ 2.25 take train directly Airport entrance hotel . take approx . 22 min . ( cab probably would 40 - 50 $ . ) hotel 's Lobby old world style elegant , within walk distance many city major attraction . Millenium Park , Art Institute Chicago , Willis ( Sears ) Tower . even walk Field Museum ( GREAT ! ! ) Aquarium Planetarium . Corner Bakery outside hotel , delish good breakfast value . 
 Aug 16 2009 	 elegant trip past ... 	 husband , child return trip Palmer House Hilton Chicago . upon check staff offer we option upgrade $ 39 night Executive Suite . room lovely - 2 bathroom comfortable bed . concierge , complimentary drink quiet stay make wonderful stay ! 
 Aug 16 2009 	 Great Business Traveler - Know Expectations 	 stay Palmer House many time . travel , 's good place Chicago . long know thing go , will fine .... ( 1 ) stay Chicago business . bring family , stay Embassy Suites - Chicago Downtown ( State Street side river ) . room Palmer House not big enough family 3 - 4 . ( 2 ) since HHonors Gold member , get access Executive Level continental breakfast , evening snack , complimentary soft drink , water , etc . matter floor room , head Executive Level day stock beverage , bring back room . ( 3 ) location great - loop Monroe / Wabash / State . right outside hotel step CTA train . need car . be come Midway , take Orange Line Adams / Wabash . be come O'Hare , take Blue Line Monroe 's block walk ( transfer Orange Line Clark & amp ; Lake ) . hotel close museum campus . ( 4 ) room bed great , especially remodel past couple year . if get rate anywhere $ 89 - $ 130 , be great value . anything stretch . 
 Aug 16 2009 	 Outstanding Hotel wonderful Chicago . 	 book hotel online hotel site get bargain price . wonder though , & quot ; 's catch ? & quot ; . well , not one . reception & amp ; door staff incredibly polite & amp ; efficient . lobby exquisite & amp ; immaculate condition . say rest hotel . room delightful & amp ; home comfort . huge tv , great bathroom , big cozy bed . 's downside rather noisy water pipe wall right behind bed knock & amp ; bang every 10 minute ! hotel 's location pretty good . brief stroll Grant Park & amp ; Soldier Field , 5 min Art Institute , 20 min walk shop & amp ; 20 min walk famous Buddy Guys Blues Bar . overall terrific time & amp ; would recommend anyone . 
 Aug 14 2009 	 good value good price 	 ' ve group . nice localisation , close shop , good service . 
 Aug 10 2009 	 never -- reduce opinion Hilton general 	 not leave review -- positive negative -- often . feel case , owe especially noble history Palmer House , exception merit . family four stay 10th floor one night ( August 7 , 2009 ) find hotel efficient service bottom line , service . in hotel ( even lowly mo - tel , chrissake ) , would ' ve wireless least phone book disposal . neither available Palmer House guest , force trudge over - burden concierge desk -- line soviet length -- even mundane travel - relate information . arrangement exemplary Palmer House tactic seek ( apparently ) herd compliant guest utterly dependent relationship hotel service . yes , mildew bathroom , . would incline excuse ( owe building 's age ) enlighten attention pay guest . mind , every employee meet courteous extreme . yet , emasculate -- know , really -- presumably corporate attention bottom line . everyone friendly , ineffectual , therefore . the fact ' m force waste time addition money previously add insult injury . : feel 's responsibility considerate human warn other . bad Palmer House management not take notion hospitality seriously ; ironic consider fact professional orientation quite unrelated . 
 Aug 10 2009 	 desk people cold say insult 	 arrive 11 pm long wait without explanation , room available ... prepaid ! two & quot ; solution & quot ; : upgrade pay wait 1 hour room clean . choose second one . we not think clean absorb water defective toilet room . enter bathroom night , foot wet see toilet black tape & quot ; repared & quot ; toilet . no coffee machine , swimming pool close 8 9 pm . long wait elevator . do not park parking hotel grant park parking ! little walk spare 10 $ .not 4 star worth ! 
 Aug 10 2009 	 great ambience executive floor good value 	 pick hotel bargain price get consider location . arrival have upgrade executive floor ( free ) , brilliant eat huge breakfast go back 5 - 7pm snack , not pay food drink throughout stay ( apart $ 6 beer lobby , not think expensive consider set ) . also free internet executive lounge bonus . room ok size , ' double ' bed probably smallest ever see ( country , let alone America ) . though not problem ( perhaps be get room ? ) , bed amazingly comfotable . bathroom huge . disappointed find $ 18 / day charge fitness centre ( assume hotel advertise fitness centre , complimentary perhaps ' m touch ) . pool ( free , contrary review ) small dim although claim open 5.30am , go 6 ankle - deep morning swim I . overall , great location sightseeing transport , great value executive floor people say extra charge would start rack annoy standard room . 
 Aug 8 2009 	 Good Location Good Price 	 make Palmer House Hilton home base travel Chicago early August . able obtain low online rate ( $ 79 ) , give 's location , not going take much meet expectation pay kind weekend rate Loop . read many post site , thankfully go eye wide open know thing other complain . , room small certainly not extras . small room make difficult young child . two double bed space room spread . bed become game table , snack table , chair , sleep area all - in - one . thankfully not travel Chicago spend lot time room . location hotel great . within couple block Art Institute , Millennium Park , Grant Park , plenty dining option . nearby CVS Walgreens also nice need essential . pick local bus route right outside hotel , l station mere block away . travel young child , certainly disappoint pool facility - small bright , welcome setting . not many need service , staff front desk welcome friendly check - even deal rude people front we . price pay , thrilled hotel . pay full price , might check nearby option future trip . 
 Aug 8 2009 	 Smallest Room ' ve ever 	 four colleague comment never remember small room . difficult open closet door since hit bed . try iron something wound half iron board hang bed . the place bustle convention - goer make wait elevator least ten minute times day . even modern soundproofing , rumble elevate train present hallway noise particularly irritate . the main lobby beautiful , deny , hotel need good . 
 Aug 7 2009 	 Palmer House Perfection 	 stay several day night Palmer House Chicago , Illinois . we able walk visit different shop sight great time day . the Palmer House experience begin bellboy take luggage , Noel , check we , Eduardo bring luggage room . individual make point welcome we wish we great stay . truly mean every word . the last night see JERSEY BOYS excellent . return Palmer House doorman say & quot ; welcome back . & quot ; GREAT back truly feel like home . palmer House great location see everything want see Chicago . we eat Lockwood restaurant locate Palmer House . food excellent dining experience great . service tremendous . Manager , Luis , waiter Jake , Captain , feel million dollar meal truly great experience . another fine restaurant around corner Palmer House Millers Pub Restaurant . good rib ever . Kiki , waitress great server . buy barbecue sauce excellent . palmer House unlike hotel visit . beautiful Hotel take breath away look ceiling enter building . atmopshere location make we wonderful needed vacation . the people meet Chicago wonderful . 
 Aug 4 2009 	 good stay good price 	 travel long weekend Chicago visit relative enjoy city , obtain reservation Palmer House great rate . hotel beautiful centrally locate ; however , well access nightlife stay north river . room small clean . service friendly . need use service other complain expensive -- non - issue we . 
 Aug 4 2009 	 Historic Property 	 lobby glorius , price excellent , service ......... desk clerk surly several conversation hotel & quot ; hot line & quot ; less satisfactory . receive exexcutive floor upgrade , room reek cleaning solvent ( kill ? ) . open window go Executive Lounge drink snack . drink overprice hotel club offer pasta do mini burritos appetize . return room find odor go away . first hot line call , inform use complain vacant available room . second , indifferent front desk clerk . third get personal appearance helpful Housekeeping Manager . speak someone could make decision move we suite . action take first complain , would thank would end . way , desert offer Executive Club consist cookie . joke disgrace . gold member , expect newspaper , bee weekend . hot line operator state guest delivery month ... mistaken . in - room coffee maker . tell front desk many guest make coffee . hotel away & quot ; past sell date & quot ; product waste money . the whole Palmer House operation smack cheap , penny pinch management . one night , pull stake move nearby Hyatt Regency . pleasant change ! 
 Aug 4 2009 	 Thank Goodness listen husband . . . 	 husband attend conference Palmer House hotel choice . read reviews frankly somewhat put review . give hotel cost cover , reluctantly go along . oh boy , pleasant surprise ! palmer House 5 night , room view street . yes , could hear faint clickity - clack l , add urban charm . , sarcastic . old Chicago elegance epitomize lobby . not time drink , next time , bet will . efficient professional front desk staff . need extra towel toiletry , housekeeping efficiently take care we . small safe closet much appreciate ! since son sightseeing husband work , would get late lunch Corner Bakery next door . nearby CVS great convenience . starbuck lobby . the Art Institute street Millenium Park . never take bus LA , Chicago 's bus system ( l ) fabulous ! take L Midway Airport hotel ( stop less 1/4 block entrance ! ) . $ 2.25 / adult . . . LOVE ! be green kind family could ask ? negative thing could say , $ 15 / day charge internet access . ah , well , can not all . my first time Chicago . . . ' m come back stay Palmer House . 
 Aug 3 2009 	 nice surface underneath lie problem 	 first check Palmer House last week , impression favorable . beautiful hotel , well locate room large ( although bathroom tiny ) . however , learn Hilton 's nickel dim every turn . example . room coffee maker , cost minimum $ 10 plus room service fee get one . late checkout $ 50 use exercise facility $ 18 / day . conference want $ 120 / gallon coffee service , nothing short comical . say , decent enough place Hilton chain really need decide mid - level hotel upper - level one . consistent product . 
 Jul 28 2009 	 nice hotel - couple complaint 	 get home 6 night Palmer House . beautiful hotel great location . stay 2 BR 2 BA unit - nice size accommodate four we well . regular room look pretty small comparison . thing problem plumbing noise shower use next door coffeemaker room . hope something solve . 
 Jul 27 2009 	 Perfect city hotel 	 great old hotel center shopping , good resturant , far lake . good service , hope priceline get hotel . hotel charm . 
 Jul 25 2009 	 typical Hilton Hotel 	 old style , large hotel . centrally locate , ideal business otherwise would suggest select modern hotel area . 
 Jul 24 2009 	 wonderful hotel journey Pitchfork Festival 	 stay Palmer House Hilton attend Pitchfork Music Festival ( stay July 16 - 19 , 2009 ) . book Priceline.com ( cheap ! ) please hotel . comment : - think location Palmer House Loop perfect . hotel take entire block , three entrance , right next subway EL stop ( blue , red , loop train ) . easy get around . hotel one block Millennium Park ( Bean ) also one block Art Institute Chicago . - hotel huge . pack guest entire trip . - room clean , stylish , comfortable . queen - sze bed firm , nice bedding . bathroom immaculate , wonderful bath tub . strange thing tv dresser corner room , watch 30 minute entire trip.- free internet wireless , kind disappointing . could pay one hour lobby ( $ 7 ) $ 15 per 24 hour room . , 24 - hour business center print boarding pass free.- Starbucks ground level . ( coffee machine room . ) 
 Jul 24 2009 	 great location nice hotel ! 	 great location near Michigan Avenue , Art Institute Chicago Grant Park . confortable clean room . staff helpfull . high speed internet fitness center expensive . 
 Jul 22 2009 	 beautiful old hotel great location beware extra ... 	 travel Palmer House Hilton stay attend friend 's wedding city . lobby beautiful room nice . 20th floor newly renovate . contemporary style . friend 's room another floor large , another friend 's room different floor small . bathroom tiny . king bed excellent love alarm clock connector mp3 player . one friend be get charge check early even though 1:00 . check 2:00 charge . parking $ 51 opted fly instead . think charge fitness center use , find extra fee annoying . the lobby comfortable nearby bar , great hanging relax . wodnerful breakfast buffet restaurant mornign leave . $ 22 per person worth . everything could want , elegant . big downside free internet access . location great , 2 block millenium park . staff friendly . would stay . 
 Jul 21 2009 	 Amenities Palmer House 	 stay Palmer House August 2005 Labor convention . impressed location excellent service decide return 4th July weekend year ( 2009 ) . check Friday , early ( noon ) pay additional fee ( $ 25 ) . son family total 3 room . reservation . upon arrival room find two bath towel , one soap one shampoo . take multiple call housekeeping get additional towel , soap shampoo . give we total three . problem ! stay 3 night get additional soap shampoo , towel . economy hotel . complained front desk tell hotel cut back area . Stayed Sheridan week early get excellent service . disappointed . return . additionally , peel wall paper paint . 
 Jul 21 2009 	 deal ! 	 Chicago become expensive NYC decide book hotel Priceline , choose location star , able get Palmer House $ 100 night ( Expedia offer $ 170 ) . lobby stunning , staff friendly , , pay additional $ 30 per night , upgrade Executive Floor b'fast free snack & amp ; non - alcoholic drink ( 24/7 ) , room HUGE ( 2 bathroom ) , elevator directly 23rd floor . good trip Chicago ! 
 Jul 21 2009 	 disappointing 's internet cell phone service 	 husband Chicago weekend find pretty cheap hotwire . unfortunately , $ 90 room not include $ 50 parking $ 20 internet . lobby gorgeous , old ornate , room desperate need cleaning redecorate . give disabled room ( guess check late maybe leave ? ? ) real shower , handheld sprayer . even worse , metal bar shower rust . wallpaper peel several place , corner room dirty , mildew tub . call front desk complain , think would move we clean room , offer someone come clean . bed saggy middle ( much rolling night . the frustrating part , though , lack internet phone . neither cell phone get reception room , use internet $ 20 / day . would annoying , except fact slow dial - up . try twice spend 20 minute tech support giving . hotel 's credit , refund money . overall ... hotel gorgeous common area lack room . 's great deal not need parking , internet , phone , extra add lot well hotel Chicago price range . 
 Jul 20 2009 	 nice old hotel overprice service 	 nice stay recently Palmer House Chicago . decent location ( Park downtown attraction ) , hike Rush / Division area . do not seem whole lot go around hotel midnight . our room clean , old would never pay rack rate stay . 
