great 	 Mandalay Bay beautiful property extremely well - maintain . clean , & quot ; standard & quot ; room large well appoint find employee friendly service excellent . for we one drawback like european - style soft pillow top mattress bed , will happy bed . prefer firm old - style hotel mattress back support . none bed board provide thin help . let provide thought several subject : eat Fleur de Lys , Aureole , Rick Moonen 's RM Seafood Border Grill , along one brunch buffet one lunch buffet . first 3 restaurant outstanding well know chef behind . case Rick Moonen , live Vegas on - site often . think Fleur de Lys absolutely outstanding would rate Rick Moonen 's # 2 first 3 high - end gourmet restaurant . expensive worth . Border Grill excellent mexican restaurant actually get healthy mexican item . try turkey Tostada , instance , delicious healthy not eat shell . portion big gound thing get excellent . we think buffet great , especially consider price much high say Mirage Treasure Island . find many item buffet prepared manner deteriorate fairly quickly sit buffet . item , like flank steak instance , top quality . would try somewhere else . if want save one meal day good alternative food court locate walkway Mandalay Bay Luxor Excalibar Casinos . several franchise operation include Quiznos Subs normal franchise price . go back Casino upstairs Mandalay Place will find walkway . many comment location Mandalay Bay find negative . seem much quieter weekend ( althought obviously busy ) & quot ; zoo & quot ; like would consider Mirage , instance . also free tram Mandalay Bay Luxor , Excalibar MGM run back forth not wait long one . get MGM near center strip less mile walk Mirage would consider close end main strip hotel . significant negative we Vegas fact way behind curve term smoke regulation . still permit smoking casino sportsbook . week 's busy bad weekend casino particularly busy smell smoke everywhere go . can not escape can not sit game casino sportsbook without probability smoker sit near make bad . & quot ; smoking & quot ; area casino big drawback we ... fact , drawback may return Vegas finally leap 20th century ban smoke casino . 
 second home 	 everything great alot trouble Business Center hotell 
 Nice Hotel shame unfriendly unhelpful staff . 	 room nice bed comfortable . room service staff bellboy friendly professional . as come Las Vegas get marry , least five message send hotel we , recieve none , Reception tell we , job pass message ' . also treat good friend indifference try order pay bottle Champayne go room . on day wedding , go Spa makeup do , tell , ' we do not bridal make - up hotel ' . faced make - up ' most important day life ' , go Hair Salon get hair do anyway . offer Birdal Make - up service . surely spa staff know Salon tell ? salon staff friendly , helpful professional . on check - out ask use day room , tell expect pay another $ 30 use Spa day , receptionist tell we ' no hotel stay day room ' . first hotel ever stay offer use day room . 
 enjoy first time Mandalay Bay 	 stay Mandalay Bay 3 night . normally stay less expensive casino buy 2 night get 1 free special make within budget . reserve least expensive room low floor receive room 30th floor strip view ! eat Runjungle Rodizio eat brazilian barbecue . really like would eat . also eat House Blues breakfast . go back next day get 2 1 . room nice ipod alarm clock big tv 's . bathroom big tv watch tub double sink . wide variety slot $ 10 min crap table 6 table go time . would stay ! 
 's 5/5 	 stay Mandalay Bay four night mid - November , celebrate birthday . overall , like hotel would probably stay . check fast easy ; Monday , weekend crowd . check - out also easy , long line Friday , UFC championship event take place follow day . express check - out available roon tv , must use credit card . use credit card check - in , actually pay cash via debit card check - out , use desk . service friendly informative . bell service also fast , friendly helpful . bellman call housekeep we take care of:1 . pillows2 . Mildew shower stall ( take care regular maintenance ) 3 . door toilet stall rehinge . these item accomplish quickly . the room large , bathroom . overall , clean keep way . read light bed not work engineer could not fix . instruction price list mini - bar ( although ask one ) , careful . 's expensive , mini - bar always . : be get sensor , pick something take something fridge , charge room within 30 second . food hotel terrific ! eat Lupo , StripSteak , Raffles , China Grill & amp ; room service , excellent . mix : premier restaurant locate top thehotel extremely pricey . bad experience . drink check view . soon see host stand walk restaurant bar , least six man dark suit nothing food prep service . eye we suspiciously . seem bouncer . music bar blasting ( could heard dining room ) . order two drink , go onto terrace check much - ballyhooed view . come back bar , half drink go . stem glass sticky . next glass $ 3 cash - , charge drink room . obviously , someone drunk glass . bartender skeptical , feel sticky glass see money , make fresh drink . ' m glad press point ; cabbie take we airport tell we 's serious problem & quot ; date rape & quot ; drug drink , make sure keep hand time . the casino clean , plenty machine & amp ; table , good drink service . ground lush lovely . beach amazing . we see Lion King wonderful . ticket agent helpful ; knee problem suggest ADA seat , perfect . overall , good experience , recommend hotel would stay . 's end strip though . be look thick thing , 's . 
 Great Hotel 	 stay family 8 day attend conference . absolutely love ! room amenity great , fabulous view bed comfortable hate leave . everyone friendly front desk staff maid cleaner . see people clean hour day night , even dust cornice pillar . food expensive find case everywhere Las Vegas . love free internet kiosk confirm flight print boarding pass . would return hotel . quiet - hear noise adjoining room not bad . 
 beware hotel commit fraud 	 stay Mandalay Bay ( stay 20 hotel 3 month every year ) August go check hotel apply total mini bar account ( hundred dollar ) . use mini bar call front desk take 40 min answer . apologized say could check tv system mini bar bill would removed ( straight lie ) action require part . go Canada cruise Alaska return check Mastercard surprise total bill include mini bar , immediately contact Mandalay Bay apologize say credit already process would account 14 day ( straight lie ) . rechecke back Australia mini bar bill still credit card contact bank submit contest . bank contact Mandalay bay simply send hotel bill never sign agree say charge ( dishonest say least ) . start fraud investigation Mastercard waste time . say stay many hotel every year never issue Mandalay Bay either incompetent straight Fraudsters . would never allow anyone know stay dishonest establishment . 
 ABSOLUTLEY FABULOUS HOTEL . TOP CLASS . 	 hotel epitome class . room see believe , service outstanding food unreal . stay 3 day trip impress cancel trip phoenix go back 4 day later . be return july 2010 . can not wait . 
 Sep 16 2009 	 big dissapointment trip 	 stay many hotel vegas , least fav , especially price bracket mgm grand etc ... location far anywhere , staff whole unhelpful grumpycheck 40 min , check 1 hour quedont even get start swim pool ! ! - do not sit do not swim go behind blue line do not walk do not stand close edgethere 10 life guard 1 pool ! ! ! try relax one afternoon hear 18 whistle 5 min could not read book allvery poor indeedbuffet solion king good would reccomend mix bar 
 Sep 16 2009 	 nice stay part 	 reading lot review Mandalay Bay , prepare pleasant experience , case . arrive early evening check go well . room 34th floor nice view pool . initial room problem cleanliness , call front desk , give different room acceptable . ( lock aparently program front desk , go back . ) room nice , hd channel . pool , reason come , meet expectation . brough tube , blow free charge . wave pool , bit lame & quot ; wave & quot ; part , satisfactorally deep actually swim , side pool nice relaxing , lazy river great chill . must pick good weekend crowd less anticipate confirm staff line crowd condition unusual . rent gazeebo one day , $ 300 expensive , worth splurge weekend . able lay , sit shade . service good staff come good interval check we . wary ordereing water pool - $ 8 / bottle . water cooler couple location , easily noticable . try & quot ; signature & quot ; restaurant , can not comment . yes , far end strip , quick tram Excalibur walk across street MGM we deuce , get anywhere difficult . would stay , desire good pool . 
 Sep 13 2009 	 great hotel mostly great service 	 Stayed Mandalay Bay four night Labor Day . relatively quiet midweek . we reservation 750GR smoking . check soon 4PM , smoke room available , give we room nonsmoke floor would & quot ; deepclean & quot ; visit . although strong smell smoke even floor . floor ceiling window view Strip . Spectacular ! ! tthree complaint noise suite next we call finally noise shut soon . really hotel 's fault Duran Duran blaring 3am ! go concierge desk twice ask transportation option also ask business center print boarding pass trip back . time staff seem bothered intrusion give mislead false information . also , room clean one day . call housekeeping towel tell , get clean even apology late morning / afternoon .stripsteak , one high end restaurant , average good , certainly worth price . lot cocktail waitress casino floor free drink . good part trip cost back casino playing slot . Join Players Club . link lots casino strip . we tell charge would covered club , nothing happen . contact customer service find happen . great beach area topless pool totally separate main pool wave machine . Lazy River great , also . 
 Sep 13 2009 	 enjoy lot 	 ' ve recently spend two night mb hotel Vegas . birthday , book gift suite whirpool . place top floor nice view strip.our room big , king bed , bathroom 's twice size one home , big hall table sofa . fpound fairly clean . downsize can not put anything fridge 's make minibar take things.the service experience good , go well valet parking luggage ande room . ' ve read review people & quot ; burglared & quot ; room ' ve extra careful valuable luggage . hotel locate beginning strip , make quieter also mimplie will walk lot get , say , Venetian . the hotel huge . feature casino , two spa , stunning pool / beach area serveral pool , various shop restaurant acquarium . I say be overcrowded , especially family child , actually feel like hotel aim target . pool area pack people . not really care ' ve one day half spend whole morning spa , want spend time sunbathe would well hurry up . I would come back hotel anyway , strike good deal room find environment fine . 
 Sep 12 2009 	 dirty expensive go somewhere else 	 husband 's first trip Las Vegas . be excited Mandalay Bay hear good thing . . room dirty dust , carpet stain greasy feeling , bed spread dusty greasy feel also . sheet black spot one pillow appear dry sperm snot . luckily husband bed ( bad practice get ) . bedding pillow change entire time . bathroom clean . complaint maid leave dirty towel floor one day . leave clean one , not understand reason dirty one leave behind . view mountain pretty . window though filthy . staff act favor many grumpy . hotel disappoint many way . careful express checkout .... week later ' m still wait receive final bill via email . clue final charge point . positive experience gentleman take care pack shipping box shopping item home . yes , everything arrive safe sound . bad hotel not staff like . casino note : sit half hour siren light go machine wait someone come pay . husband went track someone twice promise right .... neither one show . say slot seem loose compare casino . 
 Sep 12 2009 	 Excellent Stay 	 ' ve see Mandalay Bay get bad review , staff issue issue come visit show quality staff hotel . door handle become loose stay make difficult get room . report go breakfast . time get back engineer fix door handle survey whole room see problem , plus ask we issue . nice man . unfortunately later turn handle problem meantime reader go could get back room handle fix ( double whammy ! ) . maid let we , call new door & quot ; key & quot ; , one bring within minute bellhop , try key make sure work leave not , nice staff member . call engineer back arrive less 5 minute , full apology . turn reader dead whole thing need replace less 10 minute . , go room make sure nothing else wrong . Maid service outstanding , take excellent care room everyday , nice folk . Loved eat House Blues breakfast ( use 2 1 coupon Las Vegas booklet , use receipt come back next morning deal ! ! ) . friendly staff , right top need . look Jason gift shop , excellent career ahead , get people . the advice book room higher . low level catch elevator certain time day could challenge fill . 30 fine . loved pool complex , great place lazy . would stay . 
 Sep 12 2009 	 like cruise ship Hotel 	 enjoy stay , say build idea guest never leave mind ( like cruise ship ) . multiple restaurant site well spa salon wedding chapel . want stay spend money ! room not sparkle clean , problem get clean towel review say . kept & quot ; recuperating & quot ; sign door keep hotel service first 24 hour actually call ask need new towel . hotel staff seem friendly enough we , go week . problem Raffles Cafe . food good service horrible ! go twice first time , waiter rude . second time , one hostess take drink order bring we bread . notice waiter 15 min ! ! one stand right table whole time , pay attention 5 golfer next table . guess want guarantee big tip , get leave . buffet food not great , be expensive , get pack , 's designate start / end line , table service much much well buffet . also , be McDonalds right across street quick cheap bite . the Border Grill good , want enchilada fajita , will not get . 's traditional experimental mexican food Americans familiar . menu also not descriptive enough know getting order something , pomegranite margarita pretty good . the casino relatively clean , smell like mix smoke pina colada time . guess 's scent pipe in . also , plan take tram , beware , close 11 although hour not post anywhere . be exhausted midnight look forward take tram back hotel , will disappoint walk back . and money ( $ 100 person ) check House Blues Foundation Room great view city great food ! ! 's top floor entrance right across elevator . online review say private club , problem get reservation . staff Foundation room also friendliest . invite we explore place get lose want ! probably one good time there . note , go week probably get well service staff . Less people week mean less drunk run around messing room less people rude staff expect butt kiss return ! ! ! problem Raffles Cafe ! ! 
 Sep 11 2009 	 one bad Strip ..... Overcrowded 	 arrival wait 30 min check despite 15 desk openreception Staff helpful , stay 3 night - first hour decide stay one move another hotel offering rate . pool area = 3 swimming pool choose - day arrive one pool open not unnoccupied sunbe find . Laxzy River - Watch - buy ring use it . this hotel end strip never - unless be 1/2 full ! 
 Sep 9 2009 	 must go soon .... wave pool call ! 	 second stay - hand favorite Vegas . ' ve stay Bellagio ( use fave ) , MGM , Mirage , Hilton ewww Stratosphere . Mandalay Bay worth every penny . the room decorate nicely , good amount space , bathroom delectable . seperate toilet , shower soak tub ! ! wave pool lot fun . much lay pool read drinking ... pool provide activity need . sand nice add touch . decent selection restaurant site connect Mandalay Place . 2 starbuck decently price burger place - Burger Bar . another add plus - lush store Mandalay Place . go , buy 5 dollar bath bomb enjoy soak tub ! ! spa also favorite Vegas . 's 30 buck day pass 's well worth . come go relax hour end . two word - . 
 Sep 4 2009 	 disappointed great time anyway . 	 husband spend 5 day Mandalay Bay recently excite since go Las Vegas often ' ve always want stay . room great 4th floor view . view roof airport . notice last day dead bird rat roof . really not spend much time look window since know not much view . second night husband step piece glass bathroom cut foot . not break glass think maybe maid accidently drop glass break not clean well enough . 's beautiful hotel beach great . probably will not stay . disappoint maid service check mention dead animal break glass . thing comp we $ 50.00 . guess well nothing . will probably stay close midstrip next time . since really far walk Mandalay Bay . 
 Sep 1 2009 	 Great Hotel price watch extra . 	 good , Bad Ugly . the Good . classy hotel locate south End Strip easy access Luxor MGM Grand . polite efficient Staff . good bedroom / bathroom , pool view , Strip view . rest room , lounge area , Casino always pristine . tacky theme outside hotel like other draw huge crowd . good pool Strip . the Bad . room intrconnecte door prove noisy , corridor people return Casino hour little regard other . the Ugly . whatever deal strike room rate ( competitive reasonable ) watch extra . drink pool area $ 8.00 1litre water , $ 8.00 half pint beer . $ 16.00 omlette 10 buck burger . any thought take thwart turnstile , bag search food drink . the pool advertise wave machine Beach would allow board rider surf wave . not hold breath . insurance issue , wave big giant ripple , 8 lifeguard whistle tell swim , surf , get , get , walk , not walk etc etc . get early , people start quee 8 am good spot . 
 Sep 1 2009 	 unique luxury breathtaking 	 wow .. stay new modern Wynn expect much unique 5 star hotel . Mandalay Bay must admit good Hotel Vegas . the room spacious well design . hotel wonderfull interior , well airconditioned beautyful plan corridor least 3 guest beach pool . yes , amazing experience . get also good deal .. ! ! ! good trip ever ! 
 Sep 1 2009 	 dangerously overcrowded 	 fantastic pool area far overcrowded . stay ordeal . ridiculous queue lift , grid lock try drive foyer area , tell stand wave pool . extra charge gym . place rip feel guest ' comfort happiness low priority . good point - Strip view room unbeatable , room good South Strip location hotel suitable family . but busy 
 Aug 31 2009 	 good getaway 	 Love , love , love hotel ! second time really enjoy update room ! 
 Aug 29 2009 	 install mini - slot pay candy . 	 call & quot ; Little Mandalay & quot ; . appal many time foot roll stroller . main goal trip sit pool relax , HUNDREDS family not moment silence . kid roll 4 ft diameter inner tube casino floor , hallway , even restaurant , still good . needless say , high roller section empty , move . want family resort , warn we big kid beforehand , go Wynn , cost take . happen business get desperate . still want go go Tuesday Wednesday night , seem window family ; . think we big kid know come back . 
 Aug 28 2009 	 love 	 little shocked read review Mandalay Bay stayed open impressed . well Bay not let . love ! pool highlite trip , spend part 4 different day pool . never problem get chair right area we . see other trip advisor complain get chair . guess come beach part pool 1:00pm everyone else . yes , crowded . 21 , bay adult section would get nice chair child . wave pool rock , actually throw place . 17 year old spend time pool body surfing . service around beach top notch many life guard friendly helpful everyone . room could use well view guess that s way go . tiny view strip , airport mts 30th floorthe room wonderful ! great bed . clean comfortable great housekeeping service attentive every need . large bathroom glass shower , soak tub small flat screen tv . food great restaurant within hotel . really like noodle shop . we notice number hollywood star walk around hotel without body guard . not sure complaint come stay number # 1.Oh yes , make sure see Lion King . will not sorry ! 
 Aug 28 2009 	 Nice Hotel 	 stay two night August kid ( age 13 11 ) . room nice , clean , bed comfortable , huge bathroom . think nice room huge plush . quiet night , lot family hotel pool area . rate hotel website great include coupon discount House Blues Beach Bar food . love wave pool lazy river . always able bet lounge chair - it somewhat crowd crazy ( week ) . plus , pool time anyway . hotel staff great . request item housekeep twice - both time delive within 10 - 15 minute , followup call make sure get . thing not like location end strip , buy pass deuce bus work great . also - breakfast House Blues great , lunch Beach Bar so - so , dinner RumJungle good fun . 
 Aug 28 2009 	 top notch hotel 	 find hotel great . room floor 32 view runway , not bother we still plenty see . room excellent , clean , spacious great sized bathroom . problem lift understand certain time day busy , breakfast tea time . use play guess lift would come first ! ! ! ! ! wave pool lazy river great fun . spend quite hour watch people roll around water tonne fun . beach great place chill away fantastic shopping ! ! ! ! ! say hotel big never seem hundred people , busy around pool . one incident young lad room next door party loud music . politely ask turn ( bore ) nothing do call reception . send security within 10 minute say noise level acceptable tell hotel 3 strike policy . hotel deal situation really well . nut shell great time Mandalay Bay would go back soon ' ve save ! ! ! ! 
 Aug 27 2009 	 Mandalay Bay Kids - Great ! 	 Beware - review focus kid stuff . go MB August 24 - August 27 husband 7 year old son . select hotel primarily luxury hotel witha great price food include . complaint mention other materialize . elevator fine , furniture / room top notch shape staff pleasant . check breeze 1:00 pm Monday . look busy time . stay top floor 34th level . $ 129 special per night room ( 2 adult ) eat buffet . note - Children 4 must pay $ 35+tax breakfast / lunch / dinner deal . hotel beautiful pool great . food option pricey buy $ 35 buffet deal . fyi - charge fridge room - use bar fridge . lobby room nice . bed comfy . tv channel limit - Nick kid , channel kid . otherwise , take monorail Excaliber / NY NY next door plenty cheap option . Ny Ny Coney Island hot dog , soft pretzel , Jodi Maroni 's sausage , good jewish delis good NY pizza . btw - Tram stop Luxor time . Subway Sandwich locate across street well . Reef Aquarium pricey $ 15 kid $ 18 adult . check Goldstar event website cheap show ticket . see Dirk Arthur Magic Show 4:00pm Tropicana . fine kid . kind low budget production , $ 17 Goldstar Events website , great deal . Tropicana run - kind sad really great old day . * * purchase round tube floaty lazy river arrive hotel possible . kind amazing charge $ 25 purchase plastic float cost .50 cent make . purchase mine Target $ 6.00 trip . ok , complaint allow people without float lazy river . hotel strict policy - everyone lazy river must tube float . bit annoying try avoid knock people . 3 large gorgous pool not know everyone go lazy river . knock grandma look tick manner . lazy river design tube float swimmer . wave pool fun - son enjoy . always able get chair pool . go 12 noon 3 pm . gamework next & amp ; factory great kid , good arcade - step average . good evening kid . Circus Circus far , need take cab drive . good kid , pretty old dumpy kid love . Walgreens CVS far , reach via monorail 2 block walk get snack . Rainforest Cafe MGM ( also reachable via monorail ) great kid . check website menu . work room hotel $ 20 per day . internet $ 15 per day . , resort fee plus . summer heat rough . think true desert ! even 9 pm sweat 90 degree breeze . keep mind . street tend empty day . weather intolerable . 
 Aug 27 2009 	 Nice facility - slow service - mediocre location 	 really nice room - clean , well appoint comfortable . service excruciatingly slow - check take forever ( even one person ) . get early need shaving razor - shop close ask front desk . tell would housekeeping bring right away - 90 minute later arrive . standard room service delivery time hour ( order twice ) . GREAT massage pedicure spa use work facility . pool SPECTACULAR ! ( , pool might worth trip Mandalay Bay . 's end strip past Luxor little far walk around - easy cab ride . little put door man pretty forward let know order store luggage need tip drop bag also pick ( usually tip pick ... must wrong ) .. little put understand need make living like rest we 
 Aug 27 2009 	 really like hotel 2nd attempt ... 	 May 2008 , go Las Vegas book stay Mandalay Bay . plan trip far advance due work schedule . upon arrival , 4 hour flight , arrive Mandalay Bay . teenager identify information stop we enter , ask we name direct we another desk . clerk tell we overbooke go MGM . , ask , & quot ; ask we move tell we can not stay ? & quot ; say , & quot ; can not stay here . & quot ; , detailed note hand , write letter upon return MGM CEO clerk 's name experience . MGM own almost every hotel strip . want stay MGM . go LV 1 - 2 time per year least pick hotel want vacation year . time 6 month since book Mandalay Bay call tell we overbooke . would stay somewhere else least could give we choice stay one several hotel rather MGM . nothing like vacation decide upon arrival ! however , good side story . MGM CEO respond ( polite ) letter May 2008 vacation offer we free 3 day stay Mandalay Bay . totally redeem . free , ask nothing respond promptly , apologize offer we free hotel three night . impressive , really . simply want make aware poor service . return trip Mandalay Bay , vip check ( delightful ) gorgeous room overlook strip . room gorgeous . @ flat screen tv 's . one huge one bed one small one bathroom , great get ready . hotel need . hotel staff hotel lovely us second go around . we definitely stay . class operation 2nd time around . however , ever bump , take note employee name conversation . reputable business would want least know customer treat poorly . we love casino . one favorite . go Gospel Brunch House Blues . love Eggs Benedict . good price , lot food . also love Burger Bar , own Chef Hubert Keller . great , upscale burger joint LV need . also great mexican restaurant own 2 Food Network chef . name escape , hotel great . overlooks pool 's waterway ( people lazily tube downstream ) & quot ; beach & quot ; . 
 Aug 26 2009 	 Fabulous Hotel 	 great hotel . super clean , view spectacular , pool amazing ! complaint wall paper thin & amp ; elevator always super full ! , -- amazing hotel . even slot maching take $ 20 ( twice ) & amp ; push service button & amp ; someone come help within minute . room clean have ever & amp ; bed super comfy . also , location great , especially tram break . , , amazing hotel ! 
 Aug 25 2009 	 great stay minor hiccup 	 general happy mb , public space nicely decorate layout good large facility . check quick smooth . room ok size good condition , complaint . would definitely stay again . we eat Raffles Cafe twice , breakfast definitely worth . drink Mix also highly recommend . on hiccup : elevator definitely slow . figure get casino level take forever . however , go pool level , bind get room much quick . elevator seem bit confused time simply pass casino level , even though know dozen people wait . there lot kid mb , lot still mill midnight . pool area crowd family . end go Moorea Beach Club pay entrance , definitely worth . 
 Aug 24 2009 	 nice place understaffe 	 nice spacious room comfy bed sit / work area ... though window sill chair rail bit dusty bathroom poorly ventilate . tv bathroom nice touch remote control would nice could switch channel tub . check 8 pm friday night breeze- wait ... 3 check line open not need time . however see long line time still 3 - 4 check line open . elevator insane . seem like 1 running time . 5th floor try catch ride would wait 3 4 car jam pack full people go . wonder try save money run less car ? escalator mb MGM property either break turn whole weekend ... wonder cost cutting measure , save fix broken stuff ? pool nice extremely crowd overcast day ... hate think would like nice sunny day . go midmorning could not find chair 30 minute . never find lazy river see inner tube sale $ 26 , rental decide skip . Buffet huge wait line lot empty seat inside , seem not enough people clear table seat guest ... understaffed ? nice stay minor drawback . like everything else seem cut corner due economy apparent . deal well worth inconvenience wait elevator stay nice room . 
 Aug 24 2009 	 Mandalay Bay still nice Las Vegas stay 	 wife marry Mandalay Bay 's chapel 5 year ago last April . ' ve back LV 4 time since check property , decide go back mb 5th trip LV together . still like much . arrive hotel around noon Saturday line . get right room 1:00 ready go pool . Tip ( though probably surprise ) : not expect find many empty lounge chair pool around 1 2 o'clock . could not find anything go back room unpack . try around 3:00 find couple chair able enjoy sun . main pool open 8:00 , line form early bird want . initial rush people still plenty chair 10:00 . like buffet dine notice trend many hotel seem go : fix price 3 meal day MUCH lower buy separately . Mandalay Bay , $ 35 could get ticket breakfast , lunch , dinner . separately cost $ 16 , $ 20 , $ 26 , even eat breakfast lunch 's still worth get .... be like get dinner ( expensive meal ) free . be like , eat big breakfast snack later dinner . even breakfast dinner would $ 42 , large lunch not desire still pop drink dessert , say . similar deal $ 30 Luxor , remember correctly , $ 35 MGM , . help we save food cost , almost non - buffet eatery really get expensive . another tip , want get away buffet : Red , White , blue nice sandwich huge good lunch two . order one sandwich ( around $ 12 ) split . also pasta dish one evening plenty two share . last food item : rodizio meat all - you - can - eat dinner RumJungle $ 34 terrific easily worth price . almost exact dinner Mirage 's & quot ; Samba & quot ; $ 40 last summer , RumJungle 's easily good . enough food . hotel seem fine us room seem quite clean . enjoy trip back Mandalay Bay probably stay return Las Vegas next summer . 
 Aug 24 2009 	 fantastic pool 	 14 year old son choose hotel pool , not disappointed . lazy river great - move pretty fast , optional tube not expensive . wave pool fine . ' m interested see reviewer say use dramatic . 's pity cut back - seem concerned everyone stand exactly right place , although wave pretty small . pool area busy . chair available get , sandy area put towel . also adult pool escape kid . the hotel huge bit impersonal . not see staff check - in , not need . room great - problem tired decor lack cleanliness refer reviewer . low floor ( not like height ) maybe not get much use . lot room , two large bed two tv - son want take bath watch tv bathroom . toilet separate . everything spotless . complaint bit dark . hotel everywhere replace old type bulb CFLs , ignore fact light not good . mandalay need add light . would difficult work . casino not busy , typically huge . least 10 min walk main lobby convention centre aquarium . free monorail Luxor ( end July ) Excalibur , short walk MGM take regular monorail ( 1 day ticket good value ) . monorail run behind strip , good get place , sight seeing train . also poorly signpost walkway Mandalay Luxor , useful free monorail stop around 10.30 pm . the Mandalay right south end strip , obvious soon plane land . nice hotel , future visit think would like somewhere bit & quot ; tacky & quot ; less low key ( Paris New York , New York look part ) . 
 Aug 22 2009 	 nice pool -- meal quite terrible 	 drive Vegas . cal order take advantage good flight regional carrier MidWest stay mb 2 night . really enjoy pool . kid short wave pool , really think could ' ve wave pool quite tame ( big wave ) . toddler pool next wave pool kid enjoy . really enjoy lazy river really go nice clip . not use inflatable still great time . stay hour . recommend pool shoe cut big toe bottom help daughter current . we eat b - fast Raffles find specilaty pancake bit dry overprice . make large mistake eat Georgios order olive pizza salty unpalatable . wait staff not even care not touch leave table . find people interested service actively ask stuff experience , cost we lot eat not seem care . self parking little hard figure . want valet parking really busy not room check area help we , go self parking go around corner find . figure go casino get parking convenient . we aquarium fun kid enjoy hand - on part besides pool , not anything kid . drive Circus Circus spend way much money carnival game . room mb fine two queen bed 34th floor . real trouble elevator view Vegas airport awesome . enjoy see traffic helicopter take plane come . could also see pool area . in sum , really not like take kid Vegas much cigarette smoke body art , etc , etc , catch early flight . if not kid , think good time hotel strip . People rent cabanas pool seem enjoy fact could get sun . people seem great time lot interesting bar / restaurant major hotel . , skip pizza . gross ! 
 Aug 21 2009 	 Mandalay Bay -- New Disneyland ! 	 stay Mandalay Bay Sunday , 8 - 16 - 09 Friday , 8 - 21 - 09 . , wife two kid ( 8 4 ) 550 sq foot room 34th floor view pool . pay $ 89.99 per night 5 night . believe hot summer night promotion receive via email MGM Mirage Corp . room 2 comfortable queen bed , 3 phone ( one next toilet , one next bed , cordless phone desk ) , 2 flat screen tv ( 42 " Phillips room small one bathroom ) . standard room we seem like suite ! good luck find standard room 2 queen bed another hotel . 2 double / full size bed basic room . housekeeping : room make day sometime 1:00pm 3:00pm . problem housekeeping service all . pool : probably good pool Vegas stay major hotel last 10 year . make sure bring intertube / float " lazy river " cost 20 - 30 buck purchase one site . bring child slightly 48 " , make sure one lifeguard put wrist band child . height requirement wave pool 48 " intertube / float allow wave pool . many review state wave pool overrate . well , expect use boogie board ( sp ? ) surf board , need go ocean instead Mandalay Bay pool . yes wave come every 2 minute . lifeguard strict wave pool , ' safety hotel ' liability . child love pool ' wait visit . look quiet R & amp ; r need look different pool different hotel . parent child everywhere . pool open 8 7 pm . must get pool 8 find lawn chair choice , otherwise good luck find one late afternoon . bring bottled water us pool area , bring can , glass bottle , food . elevator : much discussion regard elevator . seem like elevator floor 17 - 34 much busy elevator floor 2 - 16 . depend time day , elevator could fast slow . 4 pm 7 pm busy people leave pool area return room , also many people go dinner . reviewer trip advisor mention 15 - 20 minute wait time , experience anything long . Lobby / check - in / check - out : enter lobby nice scent ' get hotel . check long we , ' guy kind issue hold line . hotel fault , choose wrong line check . other line move quickly . check breeze . use video tv checkout room , call bell desk guy come get 7 bag , arrive within minute call . casino : play penny slot , nickel slot single deck blackjack ( $ 15 minimum ) good success area . enough money pay nice dinner rum jungle entire family ! make sure sign MGM Mirage Players Club , ' already , get even perk . casino spacious crowd . yes , action middle Strip , like away masse south end Strip mb locate . problem : Deli Sports Book area sell food child ! sport book consider gaming area ' buy food & quot ; go & quot ; family . maybe purchase food deli family member sight , might sell food . late hurry get food try deli . end go Raffles Café instead . in conclusion , family fantastic stay stay next trip Vegas ! Mandalay Bay new Disneyland , suggest adult couple stay elsewhere Vegas really ' stand kid . 
 Aug 19 2009 	 dirty room Valet rip off 	 get back , read review confirm learn . room dirty shower yuk ! tip valet get rip 250.00 plus stuff car . wave pool lame lazy river crowd cute . 
 Aug 19 2009 	 nice staff ; disappointing facility 	 staff terrific- fun friendly- responsive issue concern . sometimes great rate available would make many issue bearable . we stay Mandalay Bay many time years- first 13 year old toddler . while spacious , room ( single room two bedroom suite ) tired , stain furniture issue heat control , plumb light failure . though staff try help issue leave two plan five night stay . leave AC unit floor repair . everything bit tatty condition room , lounge chair public space way crowded pool area . most frustrating disappointing , give teen we , hotel decision make wave pool basically ripple pool . first go Mandalay Bay actually surf competition wave pool . 's dull boring- keep kid entertain 15 minute . we speak bellman say hotel turn due litigious people . Please- can not handle risk / fun ratio not enter pool . 's people spoil everything other . another thought would hotel turn wave action certain posted hour certain age participate . it be frustrating travel new hotel nowadays pool glorify wade pool . add one issue- get ice - cream stand pool exit large wall tile fall wall land adult foot . bruise adult potential issue toddler . whole place need upgrade / facelift . all disappointing stay despite helpful , friendly , staff . 
