great 	 travel San Francisco get marry choose Intercontinental base 's star rating , review traveler location . room spacious , room service food delicious location hotel convenient get to / from SFO various point interest city . aspect stay think useful traveler consider hotel:1 . hotel place $ 200 hold fund credit card debit card DAY stay . fund available period time . end stay , actual expense total remain balance frozen fund release back card . spell hotel 's website third - party reservation website pose problem we , prepare lose $ 200 spending money day . information make available guest prior arrival . hotel desk clerk inform we information relay we Expedia ( use book stay ) , check Intercontinental 's website could find information , either . , prominent . also could mention call confirm reservation day arrival . let clear : not problem policy holding fund , reason guest surprise check - in , inform beforehand , would allow guest plan travel budget / spending accordingly.2 . front desk service mediocre . friendly ( although rude ) surprise one ever even ask we SF . give convention hotel , perhaps assume business traveler . case . would nice ask . also , wish enjoyable stay , ask satisfied end stay .. minor point , come service , little thing count.3 . bar restaurant woefully inadequate handle conventioneer guest ( i.e . US ) . get married photo take around city , return celebratory champagne .. find seat very - crowd lounge area , waitress take order ignore we . fight way bar eventually get attention.4 . perhaps annoying part stay .. comfort room . room face east sun rise morning , room become hot . warm . hot . thermostat adjust low possible set fan turn & quot ; high , & quot ; yet still roast morning wedding shower dress . tell hotel book capacity , room available . thing control fix , still disappointing . not ruin day , picky bride groom - to - be might throw fit . finally , park quite expensive . tell would charge $ 43 per day parking hotel . $ 53 check - out . luckily , find garage DIRECTLY behind hotel ( probably one use guest ' car ) charge $ 32 / day . may sound negative , UNhappy hotel . will not choose . overall , would say 's great conventioneer , mediocre people travel leisure / special event . note : tell hotel getting marry . expect want preferential treatment . criticism note basic service base expectation special treatment . every guest entitle comfort , care clear understanding cost stay . 
 great time ! 	 love room , restaurant , spa , surround area sightseeing restaurant . great time would go . 
 shiny bright hotel let bad service 	 agree recent reviewer identify service problem hotel . good , would say inconsistent . bell desk , valet parking , housekeeping , restaurant staff pleasant helpful . front desk staff , however , largely unhelpful , slow , least one instance , unprofessional . check take long usual , person check we consult supervisor multiple occasion ask seem fairly routine question . use & quot ; buy one , get one weekend night free & quot ; certificate ( IC 's Ambassador program ) , supervisor actually complain loud customer certificate never give hotel advance notice use . actually voice complaint face . think highly unprofessional , especially since & quot ; buy one , get one & quot ; program suppose work : customer ask provide advance notice use certificate . end , even though originally book room rate suppose include breakfast , supervisor inform we would get breakfast second day use free certificate . although understand logic behind policy , information convey we rather unpleasant haughty manner supervisor , leave bad taste mouth . check also take long usual . even though three people line , end take nearly 15 minute front desk staff ( two different people check - in pair ) get we . without make eye contact , front - desk agent mumble apology wait . big deal , another illustration amateurish level service -- probable lack adequate training -- front - desk staff . the hotel quite shiny bright . room , other mention , spotless relatively spacious , nice view city . bathroom large , separate shower tub . location convenient Union Square Moscone Convention Center , although tradeoff far away classically & quot ; San Franciscan & quot ; neighborhood Nob Hill , North Beach , Russian Hill . ( first - time visitor city , would recommend one Fisherman 's Wharf Nob Hill hotel location , repeat visitor , location fine . ) breakfast buffet main restaurant excellent , well - prepare array dish . gym also well - equip spacious . notwithstanding solid & quot ; hard product , & quot ; bad service front - desk staff leave less warm feeling hotel whole , make think twice book another stay . 
 look package deal 	 originally go try book hotel use hotwire couple month plan stay certain hotel hotwire go allocate . decide wait close arrival date see special available . glad wait deal - escape San Francisco Package include accomodation two , breakfast two , complimentary parking , two cable car ticket base upon availability maybe extra $ 40 night ( sure ) package deal make stay great value , look anywhere $ 30 + day carparke hire car close deal . not go rave much hotel room , except say excellent stay . we enjoy complimentary breakfast every morning , great full buffet fill breakfast mean could often skip lunch would rather sight see eat somewhere . staff breakfast polite really great talk advice ( ask local ) . one night return late hotel ( 10 pm ) skip dinner due Alcatraz tour starve food . unfortunately restaurant close could not dine let we order full restaurant menu eat bar area . suit we perfectly not really suitably dress restaurant really want something eat quick possible could return room . food serve fantastic wash couple local beer bar . we look stay Westin St Francis happy deal get , WSF special time stay twice price pay here . good spot shopping , one primary reason visit SF . couple block away Union Square . even take dodgy way back hotel one night street north hotel dining late night good , little seedy drunk street . could not fault place , mention think design business stay casual overseas tourist . quite often people wear suite lift elevator . 
 Jul 20 2009 	 awesome choice weekend getaway 	 read previously hotel sterile business - like romantic getaway ; however pleasantly surprise amenity luxury . room extremely comfortable , come equip bath robe ample towel pillow , giant flat screen television , bed comfortable hotel bed ' ve sleep ever ! great view 20th floor , location convenient & amp ; Park downtown . feel safe walk back hotel night , hotel staff concierge friendly helpful . one drawback neighborhood restaurant area serve dinner late . area cater largely daytime lunch crowd , deli ' bakery close shop early evening . area excellent shopping Westlake Mall 2 - 3 block hotel . 
 Jul 19 2009 	 really Nice Hotel 	 get great deal hotel online . nice . great access Market Street , convenient location long not mind little snottiness . girl desk check we extremely rude . , stay great . concierge helpful , direct we get various attraction . park car , prepared pay ! ! ! ! ! hotel valet $ 50 , park car garage Market Street $ 32 . keep mind everything charge include use internet business center . nice stay find deal around $ 120 per night . 
 Jul 17 2009 	 Great Hotel 	 although hotel focus primarily business traveller close convention centre , stay three child four night perfect . arrive reception , General Manager come welcome we arrange ice cream send room kid . consider hotel 33 floor sometimes extremely busy great customer service . room extremely modern fantastic view San Francisco . hotel ideally situate ten minute walk require reach main shopping downtown area . Valet parking expensive would recommend take car honest necessary San Francisco case cable car great plenty taxi 's . end stay General Manger thank we stay ! ..... would stay without hesitation . 
 Jul 16 2009 	 new modern otherwise typical 4/5 - star chain hotel 	 ' ve stay Intercontinental twice year , January June . stay , day . room : since new hotel , room well - appoint large . room large flat - screen television , desk , large king bed . room large window ( floor ceiling ) , really not much look directly hotel . perhaps room high floor would worth seek want view city . Service Amenities : hotel staff friendly polite . not make much use staff , interaction pleasant . one glare annoyance free internet hotel . realize chain often charge well , hotel not even offer free internet lobby . Starbuck be around corner use WiFi . location : location fine , block market right next Yerba Buena Gardens , several block Union Square . neighborhood safe considering 's San Francisco . walk alone night , everyone would feel comfortable . not familiar neighborhood , would hesitate stray far hotel . value : time book Hotwire , make deliberate choice stay . base price quote web site , Expedia , etc . , hotel overprice . really want stay Union Square , end pay , even , less expensive hotel similar quality area . usually try avoid area town pack shopping tourist , trip , really convenient . also , book Hotwire , try stick neighborhood know . p.s.restaurant : excited try restaurant , since chef recently recognize good new chef Esquire , really disappointed . service highlight . food wine serve promptly inform waitstaff . decor restaurant pretty cheesy ( attempt chic 1970 retro , perhaps ? ) taste menu $ 34 , not expect big meal . would expect seasonal tasting menu would include thing like New Zealand scallop out - of - season strawberry ( June ) , especially San Francisco . fine , even $ 34 , really not enough food consider even light lunch . not bad would not give another shot , many good restaurant San Francisco . 
 Jul 16 2009 	 great location new hotel great view 	 partner live hour San Francisco stay Intercontinental time see show late dinner . hotel nice . room modern bed comfortable . everything always spotlessly clean . ' ve stay couple different room . room queen bed small , room king bed large . want bed night , queen room would fine . the California Stay - cation rate , available website , also good find . rate include valet parking breakfast two CA resident . hotel even able give we late checkout wander around city bit head back home . 
 Jul 14 2009 	 Floor Ceiling Windows . like float Cloud . 	 hotel open one year . seven night include July 4th weekend . great view bay city . even see firework room . corner room 22nd floor 400 sq . ft floor ceiling window include large bathroom . bathroom door frosted glass inset wooden frame . little tile frame bathroom mirror also serve shelf beautiful . bath amenity good quality . everything new clean . king bed plush comfortable . keep curtain open high anyone look ( think ) . stay room like float cloud . large ( 42 & quot ; least ) LG Plasma tv HD channel include HBO . keurig coffee maker room make delicious coffee . two large model , one home one office . customer service excellent . restaurant good , expensive hotel restaurant . eat breakfast couple time . good bar vibrant Friday happy hour . gym adequate great equipment lap pool . location quiet block Westfield Mall - large multi - level shopping center , Metreon multiplex movie theater Mission 4th , four block Union Square . section town nearby , Tenderloin , tell avoid bad neighborhood . lot walking also take cab daily . definitely come back hotel highly recommend . 
 Jul 12 2009 	 Good Choice near Union Square 	 stay wife friend one night en route Sonoma . centrally locate beautiful lobby entrance . room medium - sized comfortable well appoint . really not time use lot service , everything handle well courteously . also get great deal , pay $ 139 night , value excellent . drink Top Mark afford gorgeous view City San Francisco . , hotel would hesitate recommend . 
 Jul 10 2009 	 great hotel 	 steye hotel fourth july impressed . check tell we sell King bed could give we king deluxe room additonal 40 $ night . upset , due fact need king reserve one . suggest give we deluxe room additonal cost agree . room large large bathroom . bed comfortable soft htel provide robe well . floor ceiling window mention post still nice . be not much view maybe high floor ( 15th ) , might able see . location close Union Square fine walking day . feel night street somewhat dark people . not encounter problem somewhat nervous . also feel little outside noise hotel bonus sleep . 
 Jul 8 2009 	 go corner room ! 	 husband stay Intercontinental Howard five night 4th July weekend 2009 . celebrate birthday romantic get - away . book , spend several hour look various hotel option San Francisco . Intercontinental seem interesting disappointed . they offer great deal include buffet breakfast morning , free parking daily cable car pass . specifically pay extra get corner room well worth . room 23rd floor face bay side . corner room offer two wall floor ceiling window . intercontinental block heart downtown San Francisco , view block large building . view next building , instead look city even beautiful night . slept view fully unveiled night . the bed wonderful plush . large flat screen tv nice touch . swimming pool emergency repair disappoint first , honestly never time use way . breakfast buffet include package deal , enjoy morning . would pay $ 28 otherwise lot simple option local coffee shop . the service provide hotel representative wonderful . read reviews service spotty , experience . everyone encounter gracious helpful . indicate celebrate husband ' birthday surprise great birthday cake . enjoy treat feel special . the hotel conveniently locate . lump downtown hotel far beat path . take BART Airport able walk couple block hotel . cable car public bus easily accessible hotel able cover city . bloomy ' Neiman Marcus close like shopping . chieftain Irish Pub right across street take advantage once . all , happy overall experience glad swung room upgrade . go ! 
 Jul 6 2009 	 expect - very nice 	 get real low price , want near nightclub Slims . expect nice room price pay ( $ 119 plus San Francisco 's numerous business kill taxis make almost $ 150 ) . good bed , good View distant still Bay View Boat Club , never hear neighbor sideways . clean thank maid extra towel give 3/4 full bottle Cyrstal another open bottle expensive wine * , still cold taste great ! ! ! Tip cheap City Parking San Francisco downtown 5th right next door hotel $ 36 . short walk Hotel- day use short cut via Minna Alley behind hotel City run parking lot . wife picky could bring . plenty availbale taxi 's get need go . * ( expensive wine -- -- nah really make jab comment ) ) 
 Jul 5 2009 	 Fantastic Service 	 hotel give amenity hotel , exceptional service . always greet smile . make effort go way please we . , important asset hotel . 
 Jul 3 2009 	 pleased . nice hotel . 	 get good deal hotel TravelZoo , since stay InterContinental Hotels travel abroad , expect nice stay . hotel clean quiet , though busy . crazy party lounge night arrive ( Wednesday ) , wed Saturday , sort business conference exhibit start Sunday . location convenient anyone go Moscone center financial district , minute 's walk Powell Street BART / MUNI . stay four night , go conference one day hang SF friend weekend . I room 915 , face Howard Street . city noise overnight , expect . bed clean , though mattress firm . ask foam pillow problem , staff accommodate . also handicap accessible room , soak tub bathroom large . I would recommend anyone staying head towards Market St use either 4th 5th , 6th tend bit dodgy . dinner bar one evening late - run wine country tour , everything tasty , portion tiny expensive . restaurant 5th close much well value . cocktail , however , line generally expect pay hotel bar good . 
 Jun 30 2009 	 beautiful Room Incredible view 	 Jr Suite basically large hotel room . 2 full wall floor ceiling window , include bathroom . bathroom lack adequate counter space , impact window view make bathroom . bed comfort preference hard make bed fit everyone 's preference . room service one night impress quality food . feel rate reasonable $ 239 / night taxis . note 2 Intercontinental Hotels San Francisco - one Howard Street . within walking distance Union Square , Fisherman 's Wharf , Ferry Building . make walk day long , weather great loved exercise . take trolley car ( cable car ) one time crowd hot preferred walk . 
 Jun 30 2009 	 mediocre cramp lame 	 lobby modern fresh , small . room even small . housekeeping not come clean room ask one day . park 54 dollar night ridiculous 's really piss off- left bottle crystal champagne , expensive bottle chardonnay room cork , 2/3 full ( celebration weekend ) maid service finally come ... THREW expensive bottles away . front desk sympathetic eager compensate mistake heated . 's ghetto , be date , be worth either . spend 20 per night stay westin st . francis parc 55 & amp ; will much happy . 
 Jun 27 2009 	 New clean friendly 	 kick 3 week honeymoon road trip around California 3 night stay intercontinental . do good job hotel , still quite new . edge touristy area SF close Bloomingdales , 10 minute walk Union Square . hotel good pool gym , room nice spacious , bar classy chic . food good little pricey , service really friendly : concierge could helpful . stay SF might try intercontinental bit central ' ve really complaint place would happily recommend . 
 Jun 26 2009 	 wonderful stay 	 family stay one night trip San Francisco . 2 small child ( age 3 6 ) love hotel . location could well . look like come area . walk Market Street / Union Square minute . walk cable car also 5 minute . shaddy area walk west . room 30th floor corner room . view spectacular . could see Bay bridge Gold Gate bridge . floor ceiling window awesome . since corner room , spectular view matter sit room . amenity great . everything new contemporary . bathroom great fixture . we book package include parking breakfast . normally park $ 50 / per day getting include room rate key . service valet good . never wait long . breakfast okay . buffet extensive good enough start day . would definitely go back hotel next time San Francisco . 
 Jun 25 2009 	 SPECTACULAR CUSTOMER service FOOD HEAVENLY ! ! ! 	 husband stay four wonderful day InterContinental treat outmost class . consideration buffet breakfast , cup java sort speak , surprise versatile delicious . dinner excellent service superb . husband , Dr. Blair Zajac , Ashley Rothschild highly recommend ! 
 Jun 24 2009 	 great hotel 	 good location , walk distance Union Square . bed comfortable , room clean quiet . room quite roomy compare hotel stay around union square . 
 Jun 16 2009 	 usual 	 , usual , intercontinental hotel . good location , good room , good view , good service , superior club floor service . loooove intercontinental 
 Jun 15 2009 	 find S.F . pie - a - terre . 	 stay one night town see opera . stay s.f . 15 - 20 night per year usually book four star hotel hotwire . time decide check intercontinental website see price compare price hotel assume Intercontinental offer hotwire . surprised find great bargain California resident include valet parking buffet breakfast two . much well could get hotwire well option available room . decide join Intercontinental 's Ambassador plan , book upgrade room receive two level upgrade one bedroom suite 31st floor . hotel new , fresh pretty hip establishment must receive visitor convention next door Moscone Center . good bar restaurant . suzanne front desk especially helfpul . reasonably price hotel quality receive . check website current offer . think one hotel really get well package booking directly . the negative ambulance siren one could hear Howard street Saturday night . next time ask try room face towards Market street . 
 Jun 7 2009 	 Excellent well worth price 	 never stay San Francisco , , since ' ve great luck Intercontinental Hotels city , figure safe bet . SF Intercontinental even well one ' ve stay . friendly customer - orient staff . travel lot business , pleasure trip , even tune service . surpass expectation take care everything , make excellent suggestion meal area , etc . loved modern feel room - walk - in tile shower , slide door bathroom , doorbell room . also make use I - spa good massage ever . go back ? definitely yes ! 
 Jun 6 2009 	 fabulous hotel great staff annoyance 	 stay 7 night attend conference another hotel . like location design , staff certainly well - train service - orient . like SF hotel level , nothing come cheap -- internet charge outrageous , $ 16 / day ( though discount 3 5 day use ) . tap beer 888 bar $ 8.50 . king room 18th floor look west towards downtown quiet . bathroom nice walk - in , tile shower . night ( ) get turndown service . major annoyance unadjustable desk chair . sit way low could not raise , ergonomic problem need work desk . need , since wireless internet signal weak useless -- mean limit wired service . daily local newspaper provide rather usual USA Today . find location ideal ( two city block Market St ) surround neighborhood completely comfortable safe . many good restaurant within easy walk . eat well - review hotel restaurant ( Luce ) use room service , food eat bar excellent . every staff member encounter top - notch , friendly helpful . decent fitness facility nice lap pool whirlpool , change area . adjacent spa ( small ) locker room steam room , extra $ 20 access fee per day . short , really nice hotel lot expensive extra . 
 Jun 5 2009 	 perfect place stay 	 wife stay hotel three separate occasion since open last year . stay fantastic . staff professional extremely helpful . place beautiful since brand new , " state art . " room lovely service extraordinary . mention special occasion go way make special complementary wine treat . health club spa , use every time , first class . five star hotel charge much low rate . also always include use hospitality suite great food drink day long . restaurant , Luce , one fine city chief Dominique never fail stop table explain menu make we feel like prepare food we also price well would expect pay service quality get . place must stay look hotel San Francisco . 
 may 26 2009 	 great service great room 	 stay 3 day late May wife . service superb , even arrival . book prepay advance rate month early , find much cheap sale rate close stay hotel refunded money rebooke low rate , even though absolutely obligation . incredible dedication secure business later . received junior suite upgrade great corner room 30th floor great view . spacious clean . bathroom large comfy tub seperate shower view well . Shower could well design spill water everywhere get , minor quibble . location close ( 5 - 10 min walk ) Powell street bart station / trolley line , centrally locate use various form transit . indoor spa / pool / sauna / workout facility site spa facility , none use . 
 May 25 2009 	 posh 	 5 day & quot ; weisuring & quot ; ; first couple day work , back end Memorial Holiday leisure . positive hotel review spot - on .... absolute steal SoMa $ 119 promo , anywhere SF matter . TIP : must book thru TravelZoo end month summer stay special rate . we like style factor well .... minimalist sleek wood marble abound , strike contemporary art , stylish furniture , floor - to - ceiling window . savvy feature include pillow - top bedding , super soft terry robe , 42 & quot ; plasma tv , span surface area , convenient AC outlet wall mount light fixture , sprawl chic oversized bathroom translucent tile . be look demerit , .... room service pricing obscene ; $ 35 three - day WiFi surcharge tacky ; Priority Club upgrade limit Ambassador member . plus side , check - in efficiently painless ; service staff cordial informative ; housekeep exceptional . location transportation simply can not beat . .... BART , MUNI , Powell Street Cable Car short 5 minute walk . TIP : get $ 18 MUNI pass ride often like three day period . we eat one meal simply equal City Bay evey choice fathomable option . dinner Terroir - tuscan fusion LUCE Restaurant . hotel good -- delicious fresh - cut paparadelle slow - braise short ribs porchini mushroom reduction -- live rave award win chef Dominique Crenn . wine offering inspire Frescobaldi Mondavi joint vision , find hard - press get well super tuscan value & quot ; Lucette . & quot ; TIP : adjoe 888 Bar share kitchen LUCE offer fare low priced portion . TIP : SoMa technically spread Embarcadero 11th , Market Townsend . bohemian regentrification warehouse , nightspot , residential hotel , art space , loft apartment , furniture showroom , infamous Folsom BDSM zone sketchy block , especially around 6th & amp ; Mission . area South Park Giants ballpark , around MOMA Yerba Buena Gardens , 11th & amp ; Folsom well locale . TIP : Weekend Brunch TripTych Folsom ..... beignet benedict well . bottom - line : may something comparable high - end property sure current promo rate beat . 
 may 24 2009 	 Loved stay 	 beautiful , modern hotel . staff helpful , reception great job get we perfect room . side rockin ' concert drink lounge would nice . sadly , last call 11:30 . 
 May 22 2009 	 nice 	 great hotel , conveniently locate Moscone center . comfortable room , good service , nice bar . all - in - all , nice place stay . 
 May 17 2009 	 Fantastic Hotel bay 	 hi stay hotel 1st wedding anniversary . choose hotel priorityclub royal ambassador member use point stay . the hotel great location behind Bloomingdales Westfield Centre Market street . hotel Brand new spotlessly clean . when arrive upgrade we Junior Suite 26th floor . corner room floor ceiling window corner also bathroom ! ! style contemporary rich wood nice calm color scheme . when get room scatter rise petel across floor top bed celebrate anniversary . also provide bottle champagne chocolate dip strawberry great touch ! ! club lounge 6 access . serve really nice continental breakfast , lunch snack hor derve evening self serve complementry bar . staff great , really friendly . I would highly recommend hotel 
 May 16 2009 	 good concierge service ever ! 	 InterContinental new , clean , modern hotel comfortable room good location ( long turn East North ) well feature hotel concierge staff . knowledgable friendly staff encounter travel . consistantly go extra mile make vacation special . good value would give strong recommendation . 
 May 15 2009 	 great hotel location terrible service 	 Good Points hotel great modern hotel , lot cheap hotel class thought location , actually location excellent , 5 - 7mins nice walk cable car / shop 10mins walk Union Square , house car drop within 2 - 3 mile radius be go dinner pick hire car save get taxi . go club room club lounge provide excellent breakfast , free internet access . also great gym indoor pool . the Bad PointThe serivce let hotel considerably . arrival check - in welcome hotel would nice 10 hour flight 20 min cab journey ! complaint call hotel service no - one call back , take complaint club lounge nice lady take care upgrade we fanastic suite . call hotel service twice time give incorrect information not get turndown service , therefore service let hotel . 
 May 15 2009 	 good hotel downtown SF ; be brand new ! 	 far one favorite hotel SF . stay week open practically brand new . room decent size view Bay bridge cool . hotel size , be relatively cheap always special . be also within walking distance Union Square , Metreon , next Moscone Center . would definitely stay . 
 may 14 2009 	 stay elsewhere 	 great hotel excellent location . two minute walk Market Street Powell St Cable turnaround , Westfield SanFran Shopping Centre . usual five star service level service , breakfast , etc . competitive rate include breakfast , diner around corner budget . free internet though amount pay really include ! celebrate wedding anniv room decorate rise petal complimentary bottle bubbly choc . include . 
 May 13 2009 	 thing 4 star hotel price 	 really excite stay hotel SF . get hotel beautiful . however problem start . first problem come first night . around 11:30 pm hotel staff start vacuum right outside room . fiance call front desk complain , tell time vacuum . eventually stop vacuum , disrupt sleepthen next day go put clothe drawer discover previous occupant leave undershirt underwear . call front desk inform say would send somebody right get . wait 30 min without anyone show , leave note leave . item remove , exactly say right away . finally , last problem encounter would even worth mention already not already previous two . room Iron work replace . get iron , wait little get . hotel look nice clean , service awful , addition , everything would get free Holiday inn express pay extra . example 15 dollar internet access . favor skip hotel 
 May 11 2009 	 wow fantastic hotel well . bed . ever ! ! ! 	 go past weekend anniversary getaway . wow . fantastically comfortable bed , ( ? ) mattress topper , comforter , etc . incredible bathroom ! remodel bathroom home , surprised see hotel use lot hardware get bathroom ! ! nice hotel nice house - not clean ! yay ! Glass tile , limestone tile , heavy glass shower door , etc . extremely clean , picky clean hotel bathroom . separate tub , nice . one 33rd floor room , view toward SF Bay die ! ! wonderful ventilation system , steamy bathroom ! got to careful heavy glass slide door bathroom - make sure keep finger way shut door ! , hand good hotel room ' ve ever stay ! ! ( include previous favorite , Sheraton Maui ! ! ) wonderful front desk staff . not park hotel ( incredibly expensive ) . favor park 5th Mission St. garage behind hotel pay half cost overnight parking ( $ 30 vs hotel 's $ 52 valet parking ) . not try hotel restaurant ( Luce ) , look good . not chance try spa , fitness center pool , look nice . fitness center especially look new machine great condition . stay club level room , get use 6th floor Club lounge . nice little amenity snack , food , etc . would absolutely stay , price seem pretty good comparatively get . ' ve pay almost much good room SF . 
 May 8 2009 	 Top Notch ! amazing ! bravo ! ! 	 go group diplomat Reno Sparks Chamber Commerce . Beach Blanket Babylon package amazing time ! hotel staff friendly accommodate . package price fantastic . incredible Chefs Sampler 5 course dinner Luce . waiter ( forgot name ) go way make experience top notch ... . limo 's pick we take we show show side splitting ! look great weekend get away ! everyone great time ! ! 
 May 4 2009 	 new property convenient location business - orient get overprice 	 stay twice total 6 night April . stay book directly hotel website . first stay excellent deal offer start $ 105 . however second ( short ) stay , book short notice rate double , due probably high occupancy level hotel enjoy result large convention host time . this new property two block Market Street , easy self - parking behind hotel ( $ 40 per day ) less 5 minute walk SF Shopping Centre ( Bloomingdales ) lot Macys Union Square . Powell Street tram stop also close too . the room comfortably furnish ( minimalistic / modern ) acceptable size . first visit bathroom tub walk - in shower cubicle second visit tub walk - in shower . neither occasion hotel manage allocate we interconnect room despite request make time booking . internet connection $ 20 per day steep . dare touch minibar fridge lest sensor ring charge . in - room safe small - big enough regular laptop plus document valuable . room insulation noise - wise great - slam door along corridor reverberate along wall , conversation room next door corridor could detect without difficulty . we take meal hotel comment , bar area well - patronise . long queue check by - pass calling operator check phone . in overall scheme thing another one hotel everything well enough nothing particular stand really differentiate other like . would stay ? yes could find discount rate not believe regular rate justify product . 
 May 1 2009 	 Nice hotel really overprice 	 really nice , new hotel . discount rate almost $ 300 per night horribly overprice however . fitness center nice . no tub bathroom . 
 Apr 30 2009 	 Great Value ! modern comfortable excellent location ! 	 stay Intercontinental Easter week end . really please hotel . modern building , well locate 2 block away Powell station Cable Car Market Street 5 block Union Square . the Check breezy front desk guy really courteous . room 25 floor really nice great view city . room big , clean , quiet , up - to - date bed pillow super comfortable . bathroom roomy clean well . free wireless connection part deal . ( excellent signal ) , concierge service top notch . friendly helpful direction information bend backwards help . ' breakfast hotel . ( @ $ 20 day expensive taste ) . right choice since block two away , find couple nice restaurant offer solid bfast less $ 10.overall , excellent quality place stay SFO . mind stay ! 
 Apr 29 2009 	 LOVE HOTEL 	 stay recently business love hotel . rate $ 200 night , seem like steal consider luxurious place . complaint parking expensive $ 50 per day , since ' m familiar area not know alternative . also , would call ahead car , never car ready . start think call ahead useless , not actually get car go downstair request it . the room amazing . corner room exterior wall window . furniture carpet new bed comfy . room flat screen tv , hd programming ! excited . many hotel nowadays flat screen tv , imo useless unless actually provide hd channel go . tv also good size , guess 46 & quot ; .I order room service time . little pricey , think food pretty good . definitely well hotel . price probably line city . also use gym really nice - lot equipment provide headphone tv . I would definitely stay hotel , would definitely consider stay intercontinental hotel location great experience San Francisco . 
 Apr 28 2009 	 Great Hotel ! could not happy 	 boyfriend stay fun - fill weekend SF Napa , really could not happy decision . generally hotel may pricier side ( worth every penny ) , find amazing deal Travelzoo get room great price . stay Intercontinental 3 night allow we properly feel amenity service ... friendly informative staff ( see Durian great SF hot spot hidden gem ) , excellent fitness room , immaculate room common area , great food ! parking hotel tend pretty expensive ( $ 50 + overnight parking in / out privilege ) . parking lot block away look save couple dollar ... not cheap parking lot , save buck not plan parking car lengthy amount time ( $ 3 1st hour .... ~ $ 30 12 hour ) . parking SF come cheap , rate expect area . lastly , location great .. especially shop . not shop much .. sight see wine country visit . hotel would convenient someone plan help boost economy damage shop ! 
 Apr 28 2009 	 focus yuppie amenity practical need 	 hotel provide copy Esquire magazine iPod alarm clock , going charge nearly $ 20 day internet service . also , coffee brewer & quot ; complimentary & quot ; coffe pod tuck mini bar . however , check - in tell mini bar equip motion detector would charge anything move - I not even want try get coffee maker . overall , practical consideration not seem , able use free internet turn shower without get douse cold water . guess depends look hotel . 
 Apr 27 2009 	 good hotel / expensive parking 	 hotel comfortable , clean , trendy . location awesome , near commercial center ( Union Square ) , 5 - minute walk . holtel extra - service like internet parking ridiculously pricey . parking cost $ 52 , 2 block , parking lot cost $ 32 ( Fifth Mision Garage ) . room good , bed comfortable . good choice ! ! 
 Apr 25 2009 	 great place stay 	 - build 2008 - near downtown SF- Great buffet breakfast include option book hotel 's quite expensive- great bed pillows- shower large excellent- fitness center well . even provide free snacks- friendly people- internet access free- lot fast elevators- room Timothy coffee 
 Apr 20 2009 	 wow ! 	 husband along dog take & quot ; California Staycation & quot ; intercontinental great time . extremely picky could find anything wrong place . room spotless ( dust anywhere ) , bed dreamy ( fluffy pillow , comforter ) bathroom large marble sink . package receive free valet parking ( $ 50 value ) , free buffet breakfast ( $ 60 value ) $ 10 gas card $ 160 night ( taxis fee ) . staff wonderful great time . definitely stay another intercontinental hotel future . 
 Apr 19 2009 	 Nice hotel would rush back 	 stay hotel 3 night first visit sf . initially allocate room 15th floor view nothing great decide pay $ 100 pn upgrade well room . actual room upgrade much well view ( 32nd floor ! ) although ironically room small ! ! ! ! upgrade also allow we use ' executive ' facility low 6th floor - continental breakfast really good evening drink / canape . unfortunately 3rd morning feel like kid club rather executive club limited capacity . the staff hotel friendly room pretty comfortable . 
 Apr 19 2009 	 nice bed great view - average service atmosphere 	 stay Intercontinental San Francisco Fri 17th Sun 19th . book entire stay California IHG group use company corporate rate . cheap mean - base date availablity hotel bad either . handy location couple minute walk Powell St BART station . first impression hotel - nice clean atmosphere whatsoever . like check clinic . check - in subsequent trip reception revalidate key less encouraging - like talk robot train US immigration staff . want get room key working - get 35 point list hotel rule key re - validation . on positive side - get room 27th floor amazing view floor ceiling window . room nice clean comfy bed . large flatscreen , desk , armchair - bathroom big average walk shower . order room service Saturday night - nice food , great presentation decent portion . free newspaper deliver daily . Toiletries coffee / tea restock . decent place stay . business probably one good town - leisure not . 
 Apr 15 2009 	 nice room comfy bed not stay close elevator ! ! 	 husband stay April 10th-11th , along friend . check upgrade queen bed King bed give rate . 32nd floor awesome view city bay area . comfortable bed clean . complaint room could hear elevator go floor floor . hear tv quite , sound like high - pitch whistle . annoying . ask move another room away elevator move room end hallway actually close elevator . give point go buy fan drown elevator . gym nice pool look nice clean closed go check , late evening . eat breakfast pricey get . go around corner Mel 's diner quick , cheap breakfast . bartender nice , well front staff bellman . complaint elevator thing . ask room end hall fine . friend stay end hall hear . definitely Alcatrez tour get ticket . sell fast , totally worth ! ! 
 Apr 8 2009 	 Wonderful 	 stay 2 night happy everything . corner room wall floor ceiling window . beautiful view city . always staff lobby willing assistance . would stay . complaint ! 
 Mar 30 2009 	 recommend – price 	 arrive hotel despite request two month ago write ( pay ) suite high floor , plus call confirm day , offer room 8th floor ( nothing else apparently available ) . make displeasure clear receptionist send tiny alternate room high floor , eventually give exactly type room ' book , suite 22nd floor . ' happen begin ' know – good greeting hotel ( especially long flight ) ! say , rest one week stay excellent . concierge ( Bill ) ' helpful , doorman always smile facility like pool , gym , room service good ' expect . criticism would secondary cost . price breakfast simply worth consider , especially 5 min walk away excellent Mel ' Diner , offer substantial meal less half price . want really top class food ' San Francisco ' recommend highly enough either Scomas Seafood ( Pier 47 , Fisherman ' Wharf ) classic Tadich Grill ( 240 California St. ) . 
