Nice 	 first time stay Treasure Island find room quite nice - location good Bally 's , room nicer . issue housekeeping ignore Disturb knock door anyway - security latch time race door , already unlocked push security latch . happen day .. sure staff understand door sign issue . ' free ' room safe nice , update bedding extremely comfortable bed plasma television . check check slow side two desk clerk duty . happen almost every hotel ' ve stay Vegas , people not seem aware resort fee get charge check . tie line bit check people spend time question charge miss booking . TIP- get room low price possible not bother pay extra Strip View - spend money show instead . 
 Nice Hotel decent price . 	 stay Treasure Island 4 day 3 night . get Hotel smell flower smoke mix together hotel lobby bit turn not overwhelming . check 12noon spend 10 - 15 min line . clerk nice tell we resort fee optional since book implement October . opt take anyway case want go club . hotel much small other strip easy navigate elevator never 30 sec arrive . room locate 27th floor view Siren Cove . noise show loud annoying try sleep never room long enough bother . also never get chance see show can not comment 's good bad . room nice , clean large . bathroom large tub big enough soak . bed comfortable partner since not like soft pillow . draw back room dry fridge put beverage . casino decent smoke smell way much awhile staff friendly helpful . far restaurant eat Coffee Shop get free gambling casino . look price world thank goodness free . eat hotel . want cheap breakfast head Denny be across street near Harrahs . also , weather nice nice enough enjoy pool . pretty empty saw lobby . location great close large hotel . able get Fashion Show Mall Ti . also able get Train Mirage inside TI . walgreen across street good pick little stuff . not mind walk 30 min walk end strip Luxor locate take bus . decide be well walk bus way slow speed we NYer 's walk . check fast take 5 min . good stay TI would stay get good price . another con want use internet lobby print something pay 5 buck one dollar per page print that s even pay resort fee . 
 fabulous location ! 	 TI 's location strip unbeatable price . close Wynn , Mirage , venetian plus accross street Fashion Mall short walk away Ross Dress Less turn favourite shopping destination ! much enjoy stay . bed comfortable hotel staff polite professional . downside long wait check . soon do , rest stay go without hiccup . maid absolutely lovely , enjoy tipping ! would definitely back TI . 
 Great Hotel Great Location 	 stay Treasure Island mid October 2009 7 night also get marry Treasure Island Chapel . the location hotel fantastic , hotel good size unlike massive hotel Vegas take long get room onto strip . the room decent size big bathroom amentie stock daily . there hairdryer , iron ironing board , safe wardrobe ipod docking station . we eat one restaurant Kahuaville visit couple time food excellent time . the man also like Breeze bar good feel barman nice polite . only little gamble cocktail waitress service good . mainly breakfast day walk wynn , 2 morning visit Cafe Pointe terrace highly recommend go breakfast . the vibe Treasure Island good unlike hotel visit would highly recommend anyone stay hotel 
 Super Location Solid Hotel except New Resort Fee 	 stay TI Thanksgiving weekend . TI 's location really good , right middle strip , walk distance Wynn , Mirage , Venetian , etc . state review , small size hotel , compare Bellagio MGM , nice walk front door room 5 minute less . casino also less smokey compare Wynn Mirage . the one complaint wait check . long line , first stay Bellagio , Venetian , MGM , Rio , etc . TI bad line . thing would prevent stay future $ 20 mandatory resort fee per day . ridiculous TI go lose ton customer . even Bellagio , MGM , Wynn , Trump , etc . , low resort fee . luckily , book , not this . other , room clean , bed comfy . also pretty quiet . 
 poor 	 check time ( 3 pm ) , 2 staff work front desk - take we 45 minute get room key . charge $ 20 per night MANDATORY resort fee . however , benefit get gouge available - night club open ( wednesday night ) , newspaper leave , Sirens TI show closed repair , still put internet access bill . ( remove last charge , point ) . give break resort fee , even provide service promise . feel like stay hotel want business , money . on plus side , Mystere fantastic . 
 clean reasonable place 	 relative budget need clean , comfortable place good amenity centrally place strip , place . deluxe room nothing fancy , modern decor , basic bathroom , large fine price . view room great , one strip . bathroom not bathmat annoying ( place later ) , receptionist polite pleasant , casino medium size , hotel clean , eat hotel . get free internet ( include resort fee ) , note although free access club include , Christian Audigier club close weekday , open Thu . the cleaning staff great job cleaning , lamp dusty throughout stay . bed comfortable , pillow alright , mattress could soft plush . clean , basic affordable . 
 bad service age room ? poor customer service 	 please favor stay hotel ! stay hotel one week thanksgiving , spend almost $ 1,000 . bad service . housekeep clean room 3 day row even repeatedly ask . Shower handle brook hotel take hour fix would provide another room take shower make we late thanksgive plan . every time call front desk say someone would within 5 minute , lie . repeatedly ask another room take shower deny . call front desk room service lie say clean room . the positive hotel good location show Mystere . would highly recommend people stay . every time complain front desk , rude dismissive care meet expectation . 
 great location terrible service 	 get back lady getaway , Nov. 22 - 25th , 2009.the hotel terrible 's service , take 30 min check despite email call 3 time prior arrival , take care special request ( flower arrangement mom 's 70th birthday , adjoining room family , champagne glass ) . every time call something , put we hold 10 min . city service , TI huge disappointment . the Sirens TI show also cancel Nov. 22nd ( arrival date ) Dec. 25th . funny , 's mention website ... spa also renovation , talk complete let ! redeem feature hotel 's location coffee shop , bad experience Steak House , screw order not bother tell we enquire people serve we . we see Mystere , show great . problem get theatre , be nightmare , definitely get early , hopefully not ever fire , seem one way in / out . if need place sleep , TI fine , be look special getaway , definitely stay somewhere else ! 
 Oct 14 2009 	 Great Time TI 	 stay Petite Suite week . room 19th floor , close elevator . check - in line long , move quickly . room well - maintain , spacious clean . front desk clean staff friendly helpful . valet quick retrieve car . try couple restaurant hotel . buffet good lunch / dinner , much breakfast . Canter 's Deli ok quick sandwich . not really impressed pizza place ( Francesco 's ? ) . food good , overpriced ( even Vegas ) . Kahunaville good well . 
 Oct 13 2009 	 Awesome Room 	 awesome time hotel . able get super close spot see TI siren show . room wonderful view street . room clean housekeeping staff nice willing accomodate request extra towel , shampoo , etc . casino also & quot ; lucky & quot ; we - barely ever leave hotel . 
 Oct 13 2009 	 great stay 	 husband & amp ; arrive late night Vegas & amp ; hotel not stand long line ( first plus ) . request top floor give corner room 34th floor . ( second major plus ) . view fantastic ! room large expect . tired thankfully , bed & amp ; pillow sooooo comfortable premium quality . addition , prime location not spend money taxi walk . although see several hotel cheap price , little , stay great hotel , friendly staff middle major hot spot . price , would totally recommend ! 
 Oct 13 2009 	 food hotel terrible great location nice room 	 not eat Treasure Island hotel want real food . try 2 meal lousy . Bellagion Cafe awesome price reasonable . see Love - Beatles - Cirque du Soleil Mirage - great , Mystere TI great , Phantom Venetian awesome . sure take comfortable walk shoe Las Vegas - lot cash . lot fun . not miss Bellagio fountain , Mirage Volcano , huge awuarium Mirage , Big Elvis Bill 's Sallon Casino . 
 Oct 12 2009 	 never 	 let start say stay Treasure Island find great . say , something really take turn bad term management . arrive Saturday course wait 30 minute line check . always situation TI , ' m sure not issue many comparable hotel . line go room first glance nicely appoint . room definitely small side nice decor . two queen bed hotel aware 3 we staying room . surprised find 2 towel two wash clothe one hand towel . figure oversight . head pool find incredibly pack search 20 minute find chair . mind chair pack tight get chair rather crawl bottom chair , get . wet dirty towel throw pool deck pool crowd weave people 10 minute try get stair find spot three we would room stand together . serious say standing room pool . eat Kahunaville lunch service incredibly slow server marginal good . next day housecleaning came find leave two towel , wash cloth , hand towel . go find housekeeping request towel wash cloth tell we manage come one crunch old wash cloth one hole . day pool request two towel ( hope able take one back room shower ) tell & quot ; linen shortage & quot ; allow one . needless say disappointed experience TI . give credit credit due ( check review ) never go back TI . 
 Oct 12 2009 	 WOW VIEWS 36th floor AMAZING 	 stay 3 night come LA go Washington . smoker want smoking room worry smoker floor would lower floor surprise top 36th . view amazing . look strip Mirage could see volcano room , mountain view right , amazing sunset . ac efficient linger smoke smell . the room lovely clean , bed huge , floor ceiling window . downside we coffee / tea make facility room . we eat Kahunaville good burger state ( ! ) . bar lively . Francesco 's great , good service , good food . recommend meatball . we not gambler can not comment facility , always seem busy . never get round use pool , busy ( spend whole day Grand Canyon ) .service check brisk friendly . loved speedy check out . watch Sirens good show , get early ensure good spot popular . Worthwhile use monorail , cheap clean easy use save foot . 
 Oct 12 2009 	 great location reasonable price 	 stay TI friend birthday weekend celebration . room decent size comfy bed . not get special discount hotel guest , check Mystere buffet anyway ( great ) . hotel easy walk Wynn , Venetian , Fashion Show Mall tram Mirage . rate great location pricey end strip . 
 Oct 12 2009 	 happen Vegas . . . . FUN ! ! ! 	 travel Vegas three girlfriend . stay Treasure Island Hotel & amp ; Casino . room wonderful restaurant great . try buffet , especially dinner . great choice plenty fresh food . go see Cher show . good ever . do not win money , lot fun . 
 Oct 12 2009 	 can not beat location . great stay . 	 wife stay October 6 - oct 9th . check take 15 minute . quick thought . quickly get room without long elevator wait experience NY NY . room clean expect . ever spend lot time room visit Vegas . location central excellent visit Casinos . negative drink food pricey . way scale place Vegas . be budget stay TI eat , drink gamble else . 
 Oct 12 2009 	 nice Clean . 	 hotel nice clean . end strip everything walk distance close bus stop . staff friendly welcoming . wouldd stay . 
 Oct 11 2009 	 good hotel problem 	 stay hotel four time satisfied overall exeption . we arrive 8th october past visit happy room , clean newly renovate . we decide skip Buffet time find rather exspensive got , feel get much well value coffee shop , however one night go quiet dinner group rowdy people seat near we , use fowl language bing loud seem warrent action staff . we patren offene behavour bad language point ask meal package sowe could retreate back room . I belive staff need coach react situation like this . this becomme four five star property . Daniel Millard 
 Oct 11 2009 	 Surprised 	 brother get great rate Treasure Island . ( usually stay Bellagio . ) amazed . room redone , quite nice . get room Strip View . 's location TI good view Strip . the service outstanding . everyone friendly eager help , unlike stuffy air Bellagio . location great . on downside pool large one , quite nice . I fan hotel stay . 
 Oct 10 2009 	 Perfect location perfect size ! 	 many hotel strip massive enough could get lose try find room . 's wonderful TI hotel perfect location , manageable enough stay . room beautiful , bed comfortable room good view strip ! although TI not boast good restaurant attraction , step away hotel . 
 Oct 10 2009 	 wonderful stay T.I . 	 please stay Treasure Island . overall value hotel great . front desk polite helpful . able give we early check wonderful . early flight want relax room . love pool . service quick server friendly . restuarantsWe eat Kahunaville several time . service outstanding food amazing . large portion get appetizer would surely fill . also go Buffet . nice selection . ' m huge health freak nice see salad , fresh fruit , even sushi . however one complaint . manager completely unprofessional . elderly woman ( beverage server ) not & quot ; fast & quot ; young server mean less efficient . personally think service outstanding . manager verbally abusive shocked abuse tolerate . tell server slow not even want hear speak get annoyed . even laugh . literally dumbfound . get name ( mention ) write letter owner restaurant . go back again . overall stay wonderful . consider stay Treasure Island next time ' m Las Vegas . 
 oct 9 2009 	 Nice Hotel 	 TI Hotel nice . price not bad , location central everything . strip view hotel , able see Volcano show Mirage room . staff pleasant . ask change room near ice machine , immediately accommodate . 
 oct 9 2009 	 great girl getaway 	 spend long week end great time . Treasure Island good location check casino . room great view well ' ve ever Vegas . 
 Oct 8 2009 	 room fine clean location excellent parking excellent . 	 stay 3 night , go well , ask casino size right good location strip , get egg bacon breakfast Philadelphia Shop attach mall $ 6 . big gambler , go Binions downtown gambling , find $ 2 blackjack Hoover Dam . deuce good way travel . next trip probably stay downtown , strip get big , much shopping . 
 oct 8 2009 	 Best Buffet Strip 	 Treasure Island nice clean high class hotel design age . something whole family . show , animal attraction arcade fun kid . room wonderful view Strip nightly pirate show request one . good part buffet . selection freshly make cuisine italian asian american personal favorite seafood Sushi bar . service excellent personal request make order there s incredibly delicious assortment desert reasonable price ! ! ' ve eat many Strips buffet one exceptional ! ! 
 Oct 8 2009 	 Perfect Location strip 	 stay 4 night fantastic time . location perfect . Walkway cross strip right hotel . crosse fashion mall go more get discount ticket show , dinner , buffetts . great place be . hotel clean , room elegant . excellent housekeeping staff buffett hotel well other try . good part location hotel bar . Pirate show course big attraction happen several time day . hotel give Buy ne get one drink ticket show Kahunaville bar . bartender great ! Great Pool , great location ! 
 Oct 8 2009 	 overrated hotel poor food expensive restaurant well go somewhere else ! 	 hotel worth promotion world give try entice people stay . well stay somewhere else ! 
 Oct 8 2009 	 place stay 	 stay two night Treasure Island . check - in go smooth 10:30am . take five minute way room key hand . co - worker arrive 5:00pm say check - in almost twenty minute . room modern , bed cozy sleep . overall hotel clean , staff friendly , limited smoke smell casino floor . would indeed return Treasure Island . 
 Oct 8 2009 	 Nice Room would stay elsewhere next time . 	 arrive 10 am tell early check not 11 am . ' ve number place strip could always get room arrive . hotel sell , reason sit around wait . casino dark unappealing . room great . big , comfortable clean . would stay somewhere else next time . sit around exhausted , want take nap know room available totally put place . 
 oct 8 2009 	 Pirates Life ! 	 staff helpful nice . check orbit mess whole conformation woman upgrade we feel bad ! get perfect view show high . room nice disappoint not mini bar ! two awesome club good place eat well . pool though rent cabana lounge sit highly recommend get one . lastly mystere one amazing show see . defiantly must see . 
 oct 8 2009 	 Trip Lifetime 	 husband never travel fly plane , alot convincing fly Las Vegas 4 day 3 night , enjoyable time strip , see Hoover Dam Fremont street . food excellent Treasure Island worth stay . fact go back next winter . 
 oct 8 2009 	 good re - model great location fun hotel 	 update room TI pleasant surprise , good bead linen , flat screen tv , modern decor , good size bathroom , although room huge Vegas standard . TI hip , happen place - try attract young crowd suspect . fun noisy pool area DJ , definitely aim adult . casino fairly standard mid - level Vegas , restaurant look good , essential Starbucks . Bonus point really convenient parking drive . walk straight across bridge car hotel . 
 Oct 8 2009 	 Perfect ! 	 TI great hotel . casino little small , be still pretty good size . try steakhouse restaurant . pricey excellent . offer fix price meal option cost - conscious diner . also eat breakfast every day Coffee Shop . sometimes service little slow food excellent . never try buffet hear friend not great . location - wise , TI perfect we . next Fashion Show Mall plus . 's ABC store buy drink room ( beer , wine ) . walgreen across street helpful gatorade , etc . the pool little small pretty quiet Vegas pool standard . think TI able renovate pool have true winner . we get upgrade without even ask Executive suite . awesome ! great view Sirens show strip . bed , OMG ! unbelievably comfortable . aware , suite fridge room . also , be travel friend , request floor . elevator designate certain floor key card activate . , friend another floor could not hop elevator come visit we room . go lobby bring up . we would definitely stay . 
 oct 8 2009 	 great overall hotel center strip location Generous free room promotion 	 TI great hotel gamble want get future free room . play moderate amount slot since send free room offer freeplay credit food spa etc . 3 - 4 time year . always try play time go keep room come . hotel clean . nice room . good restaurant . easy walk fashion show mall , venetian , palazzo , mirage . 
 oct 8 2009 	 ok hotel budget minded folk 	 room small basic , even upgrade room penthouse level . pool small crowded old and/or spring breaker . hotel centrally locate easy access nice hotel like Wynn Venetian . plan spend time outside hotel , stay cheap rate . 
 Oct 8 2009 	 nice property good value 	 second trip Las Vegas , stay Treasure Island . first stay Imperial Palace huge step accommodation . get big room 2 queen bed overlook pool . mattresse pretty soft 3 night , would live . high thread count duvet comforter 5 pillow bed pretty nice . ammenetie miss , House - keeping send ( shower cap , sew kit , bath mat ) . hall elevator area tastefully decorate , quiet ( always worry will next drunken reveller ) . check - in area spacious move people thru quick pace . Coffee Stop ( ? ) restaurant breakfast busy take time get order make like ( bitter coffee , cold waffle ) , whaddayado ? appreciate tram connect we Mirage proximity venetian reason venture beyond area . would definately stay . 
 Oct 7 2009 	 Treasure Island run tight ship ! 	 old standby well - superb location strip , update decor throughout , attention keep thing top shape make Treasure Island fine destination . stay place Vegas think TI , rebrande , excellent value . casino upbeat sort deadly , TI 's former , lot buzz . okay , bar Casino expensive , gamble , might offer free drink - standard operating procedure . food good - pizza restaurant ( Francesco 's ) upscale fabulous salad well thoughtful entree , generous glass well - choose wine ( Nebbiolo glass nice ! ) , bar pool great bartender right attitude . easy free parking , lovely room really comfortable bed , affordable price thing happy staff - enjoy stay look forward return . Vegas good place fly visit park Southern Utah , begin end hiking vacation night , always find something new ! 
 Oct 5 2009 	 Great Value 	 pick hotel read many review major hotel Vegas . extremely pleased stay . request room away elevator noise usually associate , however , close , never hear anything ! jr. suite , 2 separate bathroom , separate closet ... great ! also great view strip . negative thing could say wish casino 's less smokey ... big fan smoke , walk part casino get elevator room . extend stay due illness problem keep room extra unexpected night low rate . room service breakfast deliver promptly hot .... call something leave order , bring we within 5 minute . would highly recommend property . 
 Oct 4 2009 	 TI change find well Treasure Island 	 well 6 stay Treasure Island think would try TI expeirence time trip Vegas . Vegas vetern 14 trip last 9 year always find Treasure Island one favorite due size nice able get hotel stop break ( example 's Ceasars Wynn great resort bite big we ) . fall find TI one reason STOPPED go fact wasnt food court . tend like go room 8 every night bite eat relax go late night hours.the option food bare love canter deli choice take back room food pricey trust will not break . far change room room use nice still altough upgrade find classy nice room stay 36030 top floor great view strip beleive TI might nicest VIEWS STRIP DUE CURVE LAS VEGAS BLVD MIRAGE . find Buffet great night eat be not huge Buffet eater price great meal cotton candy finish . tog vie shout out staff front desk maid 36th floor player club server find everyone helpful needed queston answer general conversation . far show see mystere wonder property see other , smart enough go see Jay white Riveria might one best show ever see LAS VEGAS price well worth . also see George Wallace 2nd time see first time great show . try Wynn Buffet sad choice recent trip try belligio find hype wel past get plate . get chance go food court venitian eat Bella panini find sandwich excelent . pease gucomole fan DOS CAMINOS PALAZZO dip CHIP chip . TI GREAT PLACE stay would give HIGHEST star 
 Oct 4 2009 	 Comfortable Fun 	 Treasure Island perfect place stay Las Vegas . manage get cheap deal bed comfortable bed ' ve ever sleep although room bit dusty grubby place . not really matter use room sleep ! fridge room ice machine locate floor . hotel Strip conveniently locate free car parking . plenty machine game table although not gamble interesting watch ! try couple restaurant breakfast dinner hotel good expensive . walk mile day much see - Las Vegas great fun ! see Tom Jones MGM brilliant Bellagio fountain roller coaster New York New York . 
 oct 4 2009 	 haste ye back 	 wife stay t.i 50th birthday , check 11.00pm room within 15mins .the staff always pleasent helpful , room nice bed great , pleased break go back next year .from derek & amp ; diane barclay , dundee , scotland 
 Oct 3 2009 	 Fantastic hotel locate middle . 	 brother drive across country simply need convenient place sleep rest . one night Vegas check scene hotel middle strip , great . also get scream deal room ( thank , Hotwire.com ! ) make experience even well . positives:1 ) mention , location prime . among sight along strip , walk across street Mirage see free & quot ; volcano & quot ; show strip Bellagio free fountain display . 2 ) Free parking3 ) Pho restaurant casino level really good . would recommend rice vermicelli noodle bowls.4 ) rate get Hotwire fantastic.5 ) room roomy , comfortable , partial view strip ( face south ) , incredibly clean plush . Negatives:1 ) WiFi expensive . way going pay $ 17.95 / day internet access . 
 Oct 3 2009 	 wonderful hotel fantastic value 	 everything expect plush , Las Vegas hotel , unbeatable price . perfect location right strip . comfortable bed , well - appoint , spacious room . complaint drain shower hand basin , bit slow - draining . great variety restaurant near gaming area . highly recommend Pho Vietnamese Restaurant , serve noodle soup die - simple , fresh ingredient , beautiful flavour . not miss Cirque du Soleil show ( see La Mystere sensational ) , not pay good seat - cheap seat good will not get & quot ; pulled & quot ; audience participate show . 
 oct 1 2009 	 Fun hotel reasonable price ! 	 check okay - stroppy guy make we come check one room time book three together - major issue . room large nice - think recent refurb show . view vary massively - one room party look onto Sirens show another onto freeway ! swim pool small get busy 's pool holiday be , not hotel you . it great casino good shop / restaurant / coffee shop . location pretty good , although last one busy part strip travel distance onto Circus Circus . 
 Oct 1 2009 	 way start Holiday 	 stay TI 2 couple start fantastic holiday celebrate one member 50th Birthday . stay hotel 3 night complete blast . fantastic view strip room set standard rest holiday . thank hotel make trip get great start 
 Oct 1 2009 	 amazing price immaculate hotel ! 	 stay hotel July 2009 amazed clean hotel , comfortable bed fantastic staff ! can not fault hotel & amp ; definetely stay again . great location - Walgreens across road become quite convenient ! 
 Sep 30 2009 	 Linda 	 stay TI 7 night husdand & amp ; 15y old nephew . FANTASTIC get every thing pay , book strip veiw room get , two big queen bed get , big bath room plenty room we get .this third trip vegas bar far good place stay . staff great , room great , maid service great check fast easy . this hotel easy acess shopping mall plus easy access strip plus do not walk mile room . we eat buffet nice , also eat cafe realy nice .We go see Mystere ( get chance see go unreal ) unfortunatly offer hlaf price ticket night leave , offer would nice within first day . we would highly recommend hotel , next return vegas definatly stay TI . 
 Sep 29 2009 	 nice 	 yes , travel LV least twice year , get pretty awesome comp . we first stay TI 2005 wedding . beautiful back . stay several place since . last April , get comp MGM include return flight back ( 3 ) free night , pass another TI ( 3 ) free night 175.00 casino cash , along several other . upon arrival MGM , give free room tell would get flight return . after long draw process speak several manager , tell thing . KNOW Told , MISTAKE . show BLACK WHITE COMPUTER , entitle comp , would budge , even paper work theirs . at time , companion Phone TI , see could still get Comp Deal . accommodate we , state probably would not room 3:00pm , could check leave luggage . cancel MGM go directly TI check . BEAUTIFUL ROOM we even apologize problem MGM . ( TI ) , SPECIAL PLACE . 
 Sep 28 2009 	 Loved ! ! ! ! ! 	 last minute trip Las Vegas , price pay good . room include two ticket Cirque Du Soleil . show way well could imagine . cheer performer . room modern big enough two we . not spend lot time room , nice room . bed really comfortable . the player club generous offer , compe food give we free play money . the Kahunaville Island Restaurant & amp ; Party Bar , good . alaskan king crab one night filet next night . meal tasty . husband New york night . staff run terrific , especially cocktail waitress casino , remember we know drink . 's great service ; ) ? casino Friday Saturday night . T.I . centrally locate , easy get around , within walk distance strip north south . both check check go smooth . we good time . definitely go back . hardly wait : - ) 
 Sep 27 2009 	 great stay TI ! ! 	 get back stay TI , great . book great rate 6 night . check within 5 minute arrive deluxe room 12th floor great view . room modern clean , great view strip . pool small compare other , week not issue . plenty deck chair good drink . Friday however , stay away pool crowd . eat buffet deli good . great location easy access fashion show mall , wynn , venetian palazzo , mirage , etc . perfect location we ! bummer spa close renovation go mirage service ! pretty picky traveler , would highly recommend hotel ! 
 Sep 27 2009 	 Amazing 	 fiance go Vegas first time March 2009 . book room Treasure Island hotel get Petite Suite . room FANTASTIC , good room ' ve ever stay . posturpedic bed die , lot space 2 bathroom ( ) . view could see whole strip well . the service get great , order room service every night display table give like restaurant , menu could little diverse , love . spa nice well , nice people , look great lot different service could well work gym . 
 Sep 25 2009 	 great time tight casino 	 return trip Vegas 5 day . , wed Elvis wedding chapel quite entertaining . casino enter nice tight . Treasure Island great place , easy get around friendly anbd helpful . take awhile get room . book month ago adjoining room . arrive around 3 pm room be not ready , hotel clerk try get we room two different floor , .We tell would wait two non - smoking room king size bed room beside other . she little brash we tell we do not know long would take could not give we time . right away Treasure Island hotel go bottom list since hotel clerk rude . wait 45 min return , ans ask could call supervisor see one room ready . finally aslke supervisor another 40 min two room beside . be not adjoining door link together least beside other . the room nice , bed perfect spotless . do not eat buffet , always eat Cafe hotel one large meal day . , food great . , always use comp eat do not cost we anything except tip . order anything want limit . one day even steak shrimp plus dessert , , compe . besure get player club card , MGM card set go . the place sell ton slot table choose . course slot tight do not matter casino go . even downtown . we friend stay Venetian across street feel like take hour get casino walk big . Treasure Island nice would go back hotel anytime . 
 Sep 25 2009 	 Great Hotel Loved ! 	 recently travel spouse Las Vegas , usually go around 3 4 time year not stay Treasure Island . stay almost everywhere , include Bellagio Wynn . say , impressed room TI . comparable deluxe room Bellagio 1/3 price . bed die room modern update . service impeccable , friendly staff . complain one thing though , 3 night every morning around 8 , maid came knock door , tryng open . wake we morning since quite late night , quite annoying rude . rude maid , recommend hotel stay . 
 Sep 24 2009 	 Great Strip location 	 Stayed Treasure Island 3 night find hotel good value . advantage hotel big other strip , spend age get room . hotel casino good size large . pool Treasure Island small find busy stay midweek . good feature hotel location - close Fashion Mall , Caesars Place Venetian Hotels . check check problem take long . the room ti suitable requirement - room good view 15th floor strip pool good . overall TI good value location excellent . 
 Sep 23 2009 	 ok 	 check - in informed hotel full capacity give smoking room even though request non smoking room . clerk tell we be never guarantee . tell we could switch room next night give we complimentary bottle champagne . good enough we . view room TERRIBLE ! thank God faint cigarette smell . course , probably would not notice gambling night . : ) next night new room totally different story ! view ! ! ! ! right strip 33rd floor . excellent . nice room except look like bloody mary spill bathroom floor . sure HOPE 's ! gross ! also , toilet come floor . slide around sat . , room nice . casino not great . food option good either . would not stay . be many well hotel ! 
 Sep 23 2009 	 Great price Great Views Great Location 	 never stay , decide give shot due room rate . turn great decision . wife find new spot come Vegas . room price reasonably , view strip look south second none . enjoy fact small property easy navigate easy access strip . also , park front desk nearby . easy access mall , fine property nearby , walgreen right across street add bonus . cocktail watresse also attentive come around frequently . another bonus small property . never realize much hate wandering around mega property stay . find neither enjoyable convenient walk mile room get strip . enjoy buffet breakfast feel good value . not see point pay $ 12 bacon , egg , coffee pay $ 14 get . people might eat goat cheese quail egg breakfast six different kind cheese 8 different country ... 's . food good issue quality , though thing not care . think say place though ? ' ve eat high end restaurant middle road restaurant , not see value $ 80 breakfast $ 700 dinner 2 . not mind spend lot money , not like give away . always look value ' m get , justify extra money , will spend . money never issue ... value be . Isla excellent , would recommend anyone . Pizzeria Franceso 's worth go even half price . eat Steak House . overall , place excellent . excellent book next February . not usually write review , usually read . since go back , start research , remember great time last time . happy see people opinion hotel , surprised people opinon disappoint . think people unrealistic expectation , expect perfection time , like complain thing . mistake accident happen time . 's person establishment fix really count . also not expect treat like king , treat common courtesy respect . need ego stroke , part go & quot ; fine & quot ; dining & quot ; high end & quot ; property ... pay someone cater make feel special . opinion . mean offend anyone . enjoy place , continue , long experience not change . , many place stay . always interested see people retain exist customer vs gain new one . day , company focus new one exist . good business sense . 
 Sep 23 2009 	 GREAT HOTEL 	 Treasure Island quite time - nice see room update - colour scheme - flat screen tv 's - bed etc - good thing 's small compare hotel - 5 min check room - everything hand - Pool - Theatre - Food etc - Small Pool good atmosphere - go back next year 
 Sep 22 2009 	 excellent 	 think hotel excellent check quick easy arrive day late due flight cancel issue reservation get key room straight away 12.30pm . room lovely view strip . buffet TI good . do not understand people review hotel excellent location clean comfortable good value money think people expect much pay . would 100 % go back hotel . 
 Sep 22 2009 	 Nice 	 stay TI 4 night September , arrive Thursday afternon 7.00pm line check , give strip view top floor 36th floor . room nice clean great view strip . bed comfortable . would stay . 
 Sep 21 2009 	 nice hotel reasonable price week 	 stay 3 night really enjoy . great room view pool Strip . the room spacious , bed really comfortable . great pool area.a bunch nice restaurant nthe hotel . nice breakfast buffet . 
 Sep 21 2009 	 great location value 	 stay TI 30 night great time . check quick seamless give good advice room top ( 35th ) floor high ceiling great view along length strip . room clean quiet good facility . other mention blackout curtain wer good . one disapointing area pool adequate cool quite small . the pool area loud music play time live DJ weekend one go quite snooze pool . overall good stay would recommend . 
 Sep 21 2009 	 Great Value Strip Views 	 TI offer one good view strip Vegas would highly recommend request room upper floor face south take advantage beautiful sight . room stay recently remodel read right trip advisor , bed , fact , really comfortable . one thing miss refrigerator coffee maker . say , TI still offer one well value strip . 
