Loved 	 like hotel finish renovate part hotel upgrade room $ 20 since season . like hotel find really far strip shopping area would stay . clean staff nice ! ! ! 
 concert package ... 	 stay offer Stevie Wonder ( MGM ) concert/2 night minimum stay package . ticket not shabby concert great . Luxor need good steam cleaning . think save , overall , would not stay . pyramid room finger print window . pyramid room , really need keep window . mean obvious . need new management . check course king size bed package price get , try get us & quot ; upgrade & quot ; = money . agree one night go back standard room next . not money , principle . standard room pyramid & quot ; nicer & quot ; tower room . worker keep tell we opposite . actually cleanliness room lack downtown Vegas feel instead & quot ; Strip & quot ; . finish pay resort fee , upgrade ( want king bed ) taxis , room not cheap ( cost ) seem . would definitely pay 20 30 buck extra stay somewhere else . next time will go ticket deal MGM hand instead Luxor , sure . 
 Dirty Trick ! 	 want say pretty dirty trick ! sign guarantee low rate thinking would & quot ; decent & quot ; room . get , ask want & quot ; upgrade & quot ; high level room & quot ; say . research know rate pay within budget stick budget . .... stick we 4th floor - first walk forever elavator 4th floor walk past 50 - 60 ( ? ) room get . arrive find room filthy loud air vent restaurant ( ? ) could even talk / hear hall try open door . room , find look window block wall . carpet awful - stain dirty . look someone already use bathroom ( probably couple ahead we go room walk ? ) . go back registration pay extra $ 20.00 flippin per night upgrade 9th floor . say web site want crap low rate . want decent pay $ 20.00 crappy room rate . 9th floor room great . however , registration experence walk 4th floor room leave bad taste mouth . refuse spend money hotel . walk strip gamble eat . good note - titanic exhibit wonderful ! 
 watch old room 	 book room use Amex point . check give room old wing hotel . room terrible - stain carpet , bathroom clean properly peculiar smell hallway room . call complain 4 star quality room , manager say rating website responsible record website . agree hotel 4 star rating ? give room another wing , marginally well . overall experience leave much desire . would stay Luxor . 
 great hotel leave decay . 	 hotel large like Vegas hotel amenity maintain year seem . carpet hallway room bunch bad could almost trip wrinkle , rip cover tape . room musty old . carpet wall dirty stain . maid service good towel old feel like sand paper . make thing bad pool close season even though hotel pool open . location end strip good like away action New York hotel nearby would seem well choice . 
 Outdated - dirty - Poor Service - Nickel 	 Vegas several time , never stay Luxor , however know 4 5 star hotel go stay . stay novelty hotel ( pyramid shape ) fact one 3 show see hotel ( Chris Angel ) . note title - hotel old date show every bit - period . inside , walkway hallway dark dirty . ceiling visual water leak spot , peel wall paper 80 's look smell go along . room , need rehab . curtain old , carpet filthy , bed flimsy , bathroom dark , towel ( 3 provide ) need replace overall feel like old 8 - day Inn . staff inattentive , house keeping provide day hotel charge everything could think . need internet access - 14.99 day ( wireless ) . daily paper - 12.49 per day . need print boarding pass business center - 1.00 PER MINUTE + cost paper . mind pay service , however quality level Luxor provided - pay guest . , many option available stay Vegas strip - Luxor one . disappoint stay - read reveiwer . 
 great location ... 	 get really great price travelocity husband go Las Vegas past March wedding . location Luxor great - south side strip . convenient location , close hustle bustle strip far enough hear . room clean pretty update . hotel not noisy , especially consider size . casino not bad either ; ) go see Criss Angel line ticket relatively short . nothing negative say hotel . would definitely stay . 
 stunning hotel- fun lively . 	 always want stay hotel , interested Egypt since child glad make - rumour abound Hotel may abandon 's theme even close- sure true . visually , hotel stunning comprise main pyramid shape atrium building contain amenity room way around top , couple block room . big inside looks- stay 23rd floor lovely view look mountain . friend book online- beware extra charges- tax add everything state , resort fee £ 10.95 per day newspaper bottle water unlimited phone call within u.s.a.-not much use we , although glad water ! approximate cost 5 night stay work $ 35 per night think acceptable , especially compare U.K. prices- room . room subtle egyptian theme , lovely big bed enough storage space two us= take extra hanger , 10 provide . bathroom shower , fix , wash hair whilst shower - plenty towel facecloth little bottle toiletry provide replace , also hairdryer spare socket shaver / hair straightener socket room . word warning- alarm clock room fix , set 5.30 neither friend could work change setting wake time every morning , matter try ! check arrive not receive rude awakening . room smoke non smoking options- Las Vegas smoker allow smoke casino area hotel , bar serve food also smoke outside , ashtray dot around everywhere . main building house casino , cigarette smoke filter public area non - smoker , may like aspect . another thing due atrium design noise level- sometimes hear music loudspeaker filtering room go quite late- armed sleep tablet earplug fine ! inside main building egyptian statue pyramid building ( photography allow public casino / hotel area unfortunately ) great selection restaurant , food court , nightcub lively bars,24 hour shop great buffet , eat fix price- breakfast $ 15 day ticket $ 29 . hotel good location Mandalay Bay hotel Excalibur- accessible tram 11 am move walkway escalators- exit front , get taxi walk strip reach hotel , casino shop . thing like least able walk building building dimly light spend hour twlilight due lack windows- get dark 5 pm may whole day without even see daylight ! friend travel Vegas quite often say strip long get taxi get around , find untrue- not mind walk prefer outside fresh air . perhaps distance might struggle someone wheelchair people small child , get great photo opportunite walk along strip . find get taxi everywhere unecessary expense- expect tip everybody taxis meter fare dearer think . shop around go tour , Luxor offer special package discount 's guest show exibition like titanic exhibit , CSI experience Criss Angel . hotel also offer Players club reward scheme , receive card insert slots- gamble , point accumulate- use machine hotels group . friend one card able redeem money room stay- leave credit card open front desk day check . handy tip Vegas general- drink price expensive often price display anywhere , even shop ! get shock order cocktail dinner- get charge $ 24 2 drink not forget price see pay- 8 % tax add tip gratuity rate 10 - 15 % top . cheap option fancy drink play slot machines- cocktail waitress come round , order drink tip $ 2 per drink , long playing order drink price tip get nicely merry lucky , may win dollar ! outside Hotel box free leaflet discount book Vegas , also pick taxis- try get soon get give idea go . would recommend minimum stay 1 week- go 5 day packed lot still ; get everything wanted- would recommend want see Grand Canyon , book day arrive follow day- find easy get early start adjust Vegas time . west rim trip nearest- eat ranch food terrible- two option tour meal . take sunglass jacket hoodie chilly go . skywalk extra- approx $ 35 helicopter trip around $ 250 extra . great time hope tip help ! 
 Excellent hotel 	 pyramid awesome experience . & quot ; Inclinators & quot ; experience every one try least . decor awesome club restaurant 5 star . shop wonderful , especially egyptian art artifact . 
 bed fit mummy ! 	 lot hotel Las Vegas vie dollar . many bargain find . even luxury hotel . I would call Luxor luxury hotel , room ok . bed , however , need MAJOR fix . hard hardly luxurious . comfortable night 's sleep . television also need upgrade , hd flat screen . the amenity fine , complaint . eat buffet one dinner , plenty selection , buffet not offer amount entree selection Mandalay Bay next door . be also less expensive . I stay Luxor several time business ; manage get little play - time table . the Luxor level Manadaly , flank one side , definitely huge step Excalibur flanks side . 
 excellent much well previous review suggest 	 first time Las Vegas , decide Luxor . however review lead upto we go 10th November 2009 , favourable . raise concern direct hotel offer free upgrade one tower room . give room 11341 East Tower . room huge , two massive kingsize bed huge shower could fit 5 people , well massive bath . the room clean , great view front hotel . would definately stay Luxor would recommend friend . we eat restaurant hotel food good . walk Mandalay Bay Excalibur good , hotel massive Las Vegas . 
 beware cheap room value book hide cost 	 book stay package deal u.s.airline . offer $ 80 worth comp coupon book . take advantage every bonus could . good thing , check stick $ 76 charge ( resort fee ) . charge per day use pool gym . pool open seasonally close never use gym . one plus service , upgrade tower room need ajoine room additional cost . tower feel bit isolate rest resort . fact never even walk around hotel really , walk tower . close walk across street Excalibur . 's hotel REALLY far strip . luckily rent car able drive center strip . my recommendation stay somewhere centrally locate , unless Luxor intend destination . not stay cheap price end cost hidden cost . 
 Oct 26 2009 	 live like Pharao 	 stay one night , one good hotel room ' ve ever even expensive ( see famousness hotel ) .big room , great interiour , astonishing view , good location strip . 
 Oct 26 2009 	 great hotel .... amazing city 	 upgrade one room west tower , give twin room mistake ( honeymoon ? ? ! ! ) see type room . $ 20 dollar extra night upgrade large , much modern , clean overall well room . soooo glad ! hotel fantastic would go back ! casino , bar , food amazing . we try cafe late one night chicken pie yummy , buffet amazing choice ! thing please ... waitress service good casino area hotel visit casino . we go see penn teller rio .. great ! sunset champagne grand canyon tour .... definite must ! 
 Oct 25 2009 	 bad really good either 	 Luxor present conundrum - 's bad place , be want stay . good price MGM property strip- pay $ 120 / night Fri . Sat . offer budget hotel , be posh , nothing special ( save inclinator ) . casino seem middle identity crisis - ditch egyptian theme ? be rather odd . I stay Tower room . main pyramid , addition west side . pro : good strip location , easy access Mandalay Bay Excalibur . full service casino , good force -out poker tournament . room reasonable size , bathroom large , lot counter - top real estate , separate tub , shower good adjustable shower head . towel fine , bathroom look clean . lot drawer closet space . staff really friendly helpful . three Starbucks location middle casino coffee drinker . con : long walk casino floor tower room . room fridge , minibar , in - room safe . room dark - lot natural room lighting . bed horrible - expect find old motel - need serious upgrade . bed linen soft , pillow old lumpy . Carpet need replace . de $ 10.95 & quot ; resort fee & quot ; tax come almost $ 15 - newspaper . parking garage poorly design access via Strip . other : go LAX , get cover use room key . cathouse ridiculous - little tiny portion high price . skip food stick cocktail . use restaurant . food court lot fast food option . 24 - hour convenience store limited stock . pool nothing special , barely shade area . summary , 's Strip hotel good location cheap rate . sure calculate extra $ 15 fee making decision . 
 Oct 25 2009 	 Brilliant ! ! ! 	 love trip Las Vegas , ' like place earth , absolutely amazing ! find Luxor great hotel base explore Vegas . although location mean fair walk strip really bother we plenty see along way room , tower deluxe good size huge bed , clean nice pool view . safety deposit box room tea coffee make facility would appreciate though . eat food court , pyramid café buffet . could fault pyramid café buffet , good service excellent food . , however find food court Excalibur next door well variety . 24hr star buck come handy ice machine cold drink vendor floor . staff polite , friendly helpful , fact find everyone Vegas welcoming . pool area clean towel provide good choice shopping . would definitely go back Luxor future probably consider central hotel next trip Vegas . overall really enjoy stay Luxor ' wait back Vegas ! ! ! 
 Oct 25 2009 	 good unnecessary ` ` resort fee '' 	 hotel / casino fine , nice big room , clean , quiet , etc . miff charge additional $ 12 per day ( $ 36 3 day ) & quot ; resort fee & quot ; top roomrate ( indication have charge booked online . this get we 2 bottle water per day , unlimited local long distance phone call , use fitness center $ 25 food / drink voucher . Bu not need / want service , option decline . use food voucher , get something back , probably would eaten elsewhere not voucher . fee not even get internet access ... would much rather phonecall . but favor , think vegas hotel charge similar fee . 
 Oct 25 2009 	 great time Vegas 	 husband never Vegas . stay Luxor also get marry Shalimar Wedding Chapel . wish time Vegas long . great time . Luxor great hotel wonderful service . eat Aureole Mandalay Bay wedding believe good food ever life . can not wait go back ! 
 Oct 24 2009 	 almost perfect 	 stay luxor oct 19th 23rdim sure bad review , read dad one somewhat concerned.well think book already , concern yourselfthe hotel cleanthe staff friendly food goodmy washroom rework shower stall teracotta ceramic tile.did plasma tv , , care do not go watch tvthe pool greati try find problem other look forthey exsist , pyramin , would gladly stay 
 Oct 24 2009 	 every thing 	 Came conference . connect mandalay mini mall . lot good choice restarant , club , shopping , bar . check staff 2 pm suck . Rude , treat like cattle . check staff 5 great . hour maybe ? every one else work great . stay east tower nicer pyramid room . co worker stay pyramid room impress . room great east tower long walk long cassino . place huge ready walk . also , south end strip . want walk action , 1/4 mile walk . 
 Oct 23 2009 	 Dark shabby 	 Hotel dark- natural light . casino , sure , bummer room hardly get light window not open . Wifi , wire internet access , not expect iPhone use Wifi . carpet wall dingy run . room clean . tub , shower . take forever walk hall . smell like cigarette smoke everywhere . depress place stay . casino seem pretty low end compare other . the thing redeem hotel swimming pool , large hardly use . definitely get good lap . 
 Oct 23 2009 	 date 	 date , check - in line massive go up - market side hotel check - in make woman counter grumpy . run system give bag porter ' suppose arrive room 20 minute walk door , wait hour . travel light , carry bag stair , ' worth hassle . pyramid room date suppose pay get . ' family friendly hotel ; opt move THEhotel Mandalay bay . 
 Oct 23 2009 	 never ever ........... 	 return home five day / four night Luxor Vegas . Stayed East Tower 18th floor - room 338 . 's inside corner great view , be . extremely disappointed hotel whole . take 20 minute check , network cord miss tab would not stay computer , toilet lid would stay - man 's incredibly frustrating hold ring - make want ........... not ! ! ! room clean , basic hotel room egyptian picture . definitely impressed . use business center - joke . buy internet card ( example ) print boarding . minimum purchase $ 5 . two minute leave card need print one page - $ 1 work - say enough credit card continue . ask person counter say 's issue - sell card - would call customer service get straighten . definitely idea luxury hotel . it take thing give sour note - stay again . oh , almost forgot - 's furnace type thing room stayed - provide great opportunity hear everything go next room - 1:00 morning . need hear teenager argue scream parent ' m try sleep - actually think somehow room - 's clear could hear . 
 oct 22 2009 	 LOVE VEGAS 	 love Luxor ! great staff , great food ... even little money ! 
 oct 22 2009 	 Luxor unclear try many sloppy loose end will not return 	 last minute business trip home Newport Beach , California . Las Vegas , 46 minute plane rige 3 1/2 -- -4 hour car ride .. upon enter triangular monolithic pyramid first overhear employee tell guest photography prohibit . first beef : layout confusing , say least/ get elevator east tower , would go throiugh series tiny , low door , tranverse winding hall seem randomly wind around . my coworker make remark ask thought hotel . second beef : room ok , granite counter top , nice clean . give 2 little bottle water throw USA Today morning . charge $ 13 resort fee . third beef : beef . first consider Buffet , look institutional , smell inviting . plus although hotel pretty busy , Bufffet completely empty diner decide risk , since starve anyway . case , go fancy schmsncy steak place casino call Tender Steak house . everything describe ultimate gastrnomic gourmet stuff . order l gourmet cheese taste plate list dozen & quot ; artisan & quot ; cheese , choose three . AMERICAN ARTISANAL FARMHOUSE CHEESES 3 16 | 5 24fresh baguette , honeycomb , fresh date , quince paste cherry fig chutneythe dish arrive slate shingle feature 3 tiny piece cheese , thin sliced piece bread , 3 date , glorp orange marmalade , walnut , $ 20 . way , aske lovely young waitperson say word & quot ; artisanal & quot ; kind twist sputtered . finally admit do not know say tell neither son could say either , get good laugh , , lauhe soon stoop $ 40 8 oz angus grass feed steak go split ( remember , be not hungry ) arrive 1/2 hour later ourside steak cold ... room temperature , cold . inside steak warm , , overall tasteless poorly do . one bite enough . ask tell comlaint . ask itf want another , decline ( never send back steak ... many time chef give & quot ; special steak & quot ; fall floor wipe nether region .... get point . ] ] well manager cameover would take steak bill , compe 2 glassse overpriv = ce $ 12pinot noir . coke refill sone $ 3.50 each . so ourr $ 110 consist 1/1/2 scrap AMERICAN ARTISANAL farmhouse cheese , bit cold tastelss steak , overy sweet baby carrot .. mediocre restaurant try gourmet high end miss mile . will not go back thee . the casino do not good vibe , could TUesday . one crap table , 5 6 player smoking . I normally stay enjoy Bellagio 5 6 time year , Wynn , 2 - 3 time per year . neither perfect , know expect get consistency , many emplyee beent foreever .. dorothy front bar , Brian te spot book bar , .... make feel like privateclub hotelin summary , Luxor kind suck wrong fung shui . 
 Oct 21 2009 	 one bad hotel ever stay .... 	 Luxor Hotel - class 4 star hotel Las Vegas strip ! do not beleive ! bother room comfort enjoy nothing dirty hotel full drunken hen stag party place . like expect much 4 star hotel avoid like plague ! arrive 3 night stay Luxor 3rd October follow extremely long delay flight UK could do without poor service hassle receive upon check . queue 20 minute check , receptionist terribly welcome friendly advise no - one assist bag point direction room . room 19th floor furth away lift feel like use year . floor dirty cover someone 's pill medication , thick dust furniture sofa ! immediately call reception ask move , advise hotel full one & quot ; suite & quot ; available ground floor . back reception join queue get new room key . still bell boy ... point direction room . however spend 40 minute try find .. ask 4 member staff location room give we different direction find , pack drunken casino Saturday night get much result tear . eventually return reception desk queue someone finally locate room . clean size shoe box view ! check next morning receptionist seem surprised early departure .. stay would totally ruin holiday . good 3 star hotel ... would never stay , would recommend friend . relocate Bellagio ..... pure heaven ! 
 Oct 21 2009 	 Luxor need Facelift ..... 	 location hotel great personnel staff . room hotel , however , really dire need renovation . annoying thing one elevator floor -- basically , must walk around entire pyramid find one elevator . special need person , may want rethink stay . ambiance dark therefore feel somewhat old musty . plus , disappointing coffee maker , refrig . , toilet hard flush sink get stop . 
 Oct 21 2009 	 luxor las vegas 	 luxor massive hotel vegas room little bit tired do not spend much time good size coffee make facility pyramid room luxor sittiate one end strip want central location go another hotel stay pleasent one 
 Oct 20 2009 	 Okay be much well ... 	 ... care room . end spend time alone room -- expect . next time , will stay pretty hotel . pick Luxor think would cool lobby area near East Tower kind neat , room tacky 80 's decor intermingle marble , know , Egypian feel ... room clean . dingy bit all - around icky . & quot ; upgrade & quot ; East Tower , , awful , concerned room hotel way feel like upgrade ; ) wall thin , . learn good tv channel sleep tv not hear couple around we & quot ; couple & quot ; duty , catch drift ; ) stay cheap room can not speak fancy one exist , mini - fridge / bar , snackie , coffee maker . fine coffee snob booze snob expect spend way much drinking luxury . may find intolerable . staff generally nice polite . one negative ( miserable ! ) experience , use grade hotel whole like many people review . say , sure eyeball bill check . travel another couple staff member give coupon booklet 4 free coupon buffet , . apparently catastrophic mistake part . end use coupon one lunch not think anything see charge meal ( $ 71 2 people ! ! ) believe booklet friend give all - inclusive package . not even know one , speculation staff secretive coupon none we know think even still ! anyway , 40 minute argue ethic people care , compe we . problem solve . feel management grossly inappropriate own mistake make . aside one experience , hotel okay . decent , dare say , would prefer spend money stay somewhere nice end spend time room expect . one last thing , think applie hotel , charge daily resort fee $ 13 ( tax ) give 2 teeny bottle water bad newspaper every day . airline nickle dime , expect hotel : ) 
 Oct 20 2009 	 Comfortable stay pyramid 	 little concerned reading review truth stay enjoyable even though room need update . stay pyramid ( ) clean bed really comfortable . probably would stay mid - strip return Vegas want near Mandalay Bay Hotel Barrett - Jackson car auction hold next door . seven day need Vegas would find 4 day not take car auction . casino terribly smokey restriction . could air not filter much high end casino , ie . Wynn Caesars . food expensive Vegas find even snack Walgreens CVS outrageous price . price store , convenient - right strip . lack coffee machine hotel force go Starbucks abundant hotel pay double price . , good time . take new double decker open roof sightseeing bus hop 2 day - $ 34 - well worth evening tour last 2 hour take full run . 
 Oct 20 2009 	 pretty good money ! 	 reservation book hotel reading review , price right go ahead . definitely pleasantly surprised . check - in smooth - waiting . ask want upgrade Tower room $ 20 night . thank . not really understand ask . want Tower room , would ' ve book book Pyramid room month ago . oh well . end Pyramid room 14th floor really good view Palms hotel area . hotel really cool - love pyramid theme huge atrium . take awhile get orient though difficult find correct elevator . room spacious standard . frill want frill , would choose somewhere expensive stay . downside definitely Luxor end strip lot walk involve . know go . hand , nice away madness . cab line Bellagio probably hour long Luxor get one right away . guess depend be important . one odd thing get room check - in , bottle lotion bathroom floor toilet paper toilet make wonder housekeeping ? tired complain stay . maid service outstanding rest trip , maybe fluke . would read bed uncomfortable find case . sleep great ! also read air conditioning lacking , ! room always keep frigidly cold , thank hot - natured boyfriend . read hotel smokey , find case . non - smoking room smell whatsoever , even casino seem fairly non - smokey . slight complaint : even book certain room ahead time , Luxor can not guarantee accommodate request not quite understand since every hotel . non - smoking request honor give 2 queen bed instead one king . , tired argue really not matter . use second bed pile clothe . 's nice Luxor connect Excalibur Mandalay Bay , give gambling , eating , shopping option . Loved Burger Bar Mandalay Place -b burger ' ve ever eat , hand . mix top mandalay also great drink music - can not beat view . People complain timeshare seller , annoying , ignore will leave alone . hotel , 's Luxor annoyance , Vegas annoyance general . would recommend Luxor someone budget ? absolutely . real complaint place . probably would not stay would want try somewhere new would nice close center strip . , be good hotel . be look fancy - schmancy , will like Luxor . 
 Oct 20 2009 	 Fantastic hotel 	 get room absolute bargain rate - $ 60 night . parking easy , check breeze . room little fade part , large , clean great view . pyramid destination heap fun stay ( although people prone vertigo probably choose tower instead ) . pool incredible , access satisfactory fitness center include price . walk hotel strip location without problem . great hotel , great value . highly recommend . 
 Oct 19 2009 	 Perfect want ! 	 4 night stay begin October . check quick staff polite . 20th floor great view excalibur surround hill . room clean spacious maid great job , particuly like power shower bathroom . hotel centre strip airport end , however 20/30 minute walk centre strip . long part walk get hotel huge , look hotel would imagine property . can not comment show ' m afraid . pool area clean great chill vibe , never busy . great atmospshere bar restaurant . would recommend stay Vegas , honest spend hardly time room .... not read much people rant hotel . 
 Oct 19 2009 	 okay great 	 choose hotel fancy stay pyramid novelty - basis guess expect dark quite oppressive inside . room spacious pretty basic need attention - likewise common area - fridge drink facility room - find really odd hotel standard . safe room either ; safe deposit available reception give size hotel fact take 20 minute get room ; terribly practical . ( need direction sign - place vast ! ) buffet restaurant excellent staff good . also go titanic exhibition excellent , little pricey . I like location encourage we see whole ' Strip ' spend reasonable amount time money either walk cab ; be veag short central location might well option . 
 Oct 19 2009 	 great stay 	 get back week 's stay Luxor . like many people little apprehensive place read negative review . wonderful stay . room 20th floor West Tower . room big , spotlessly clean large bathroom separate bath shower . bed extremely comfortable . use Tower check - in ( thank previous poster tip ! ) ; not single person queue arrive . eat buffet couple time - ok . location wise , yeah southern end Strip really not find much problem . take 5 minute walk Excalibur New York , New York . also deuce bus stop outside hotel . however , find bus painfully slow short trip Strip find quick walk . drink service casino excellent . time cocktail waitress swing least every 15 minute . would definitely recommend Luxor without hesitation . 
 Oct 18 2009 	 almost perfect 	 , perfect combination hotel casino - - immense vaulted atrium Luxor , one never feel closed people , game , noise . locate end Strip near airport , make get hotel arrival departure breeze . also , Mandalay Excalibur one full range food option choose - Krispy Kreme rm seafood . the reason give perfect score 5 upon arrival swoop upon casino rep proceed suck we spiel take tour timeshare order earn $ 125 voucher . I never want start vacation confrontation , really put stink arrival . aside , forewarn forearmed , recommend Luxor highly enough 
 Oct 18 2009 	 nice 	 stay pryrimid room worried read bad reveiw . firstly maid service great brother leave $ 1500 room accidently think go take time get back far maid lay side cabinet account . room clean every day one clean exelant stand brother leave terrible state . casino luxor table game start $ 10 slot 1cent line table game fan go excalber game $ 5 , word advice go bet join player club always use card accure $ 150 comp dollor pay colple meal . buffet luxer price $ 30 day $ 13.99 breakfast $ 14.99 lunch $ 15.99 dinner breakfeat dinner good meal . bad thing hotel location compare rest strip take we 48 min walk falmingo fastish pace however bbus stop right near bus run every 15 min bus cost $ 7 24 hour worth transit goood value 
 Oct 17 2009 	 Luxor Amazing 	 Luxor hugh first timer , spend almost hour look right elevator room . sure could use house sign direction . everyone willing help think sign would help . Buffet good place eat four night stay affordable . great deal $ 30.00 eat day selection tasty . 
 Oct 17 2009 	 's shame 	 great hotel casino MGM Corp. buy . ........................ room run - down , check - in big hassle ( wait line maze ) , casino chop , 's fun . go back Luxor . 
 Oct 17 2009 	 wonderful trip 	 Hotel need update clean , comfortable , service great . great time comp top . think room get new linen rug common place get new carpeting , hotel would right good . would certainly go back . 
 Oct 15 2009 	 good ... maybe could well ... 	 stay hotel visit Las Vegas see show . room ok price pay , elevator need update ! ! ! feel go to drop ! Buffet excellent ! Front Office staff say upgrade uh - uh bluffing ! ! room get downgrade we ! ! ! speak next day room ! perfect ! hotel not overbooke people like meeeee , talk ! hotel excellent ! nearby area good , fast food close ... variaty attraction close ... enjoy vacation ! 
 Oct 15 2009 	 really get pay 	 's reason Luxor give away 's room low $ 38 per night . hotel room serious need make . Luxor four star , probably three . arrive late Sunday night tip clerk front $ 20 nice room . wound west tower ( spa pool ) . bathroom shower moldy lovely brass fixture crusty , crack tile , outlet bathroom work , bed spread stain , someone 's dirty sock brochure drawer armoir , etc . complain next morning clerk put tower suite still show age . also , like review point , bed thin luxurous plush , bedding need update , furniture wear . staff overall friendly . morning upgrade also solicit lobby walk back elevator someone want give & quot ; massage . & quot ; ' m sure happen lot Vegas hotel . all - in - all pay $ 38 hotel room , not expect anything $ 38 room . advise pay little extra stay one new property strip . 
 Oct 14 2009 	 need update 	 stay 2 night Luxor comp promotion . reason pay we stay ! MGM embarasse let hotel go . luxury . stay pretty much MGM hotel far run need complete refurbishment . carpet wear , bed spring poke almost everything need new paint decor . would recommend hotel refurbish . 
 Oct 14 2009 	 ok stay Strip reservation ...... 	 Vegas type traveler , come town friend 's wedding desert , good time . design hotel intrigue , decide stay Strip first time . overall , fairly pleased , overwhelmed three night , would probably opt somewhere else next time . read 's negative remark , positive . certainly employee generally good helpful bunch . room . Pyramid , ` 15th floor , certainly dump like spaciousness . stain quite clean . would expect find coffee hotel like . $ 14.99 per day internet ripoff . hallway look little shabby peel wallpaper elevator temperamental show sign heavy use . pool area large attractive , look rather old - 15 year ? person like classical music good jazz , find offensive crappy raucous rock music play Vegas . apparently , clientele like . nice chair massage pool young man work agree stupid music conducive massage relax . enjoy & quot ; Bodies & quot ; & quot ; Titanic & quot ; exhibition , like visit museum , except combine price two audio tour come $ 52 ! 
 Oct 14 2009 	 get marry Luxor not honeymoon . 	 recently marry Luxor . chapel fabulous , lady helpful jacuzzi suite stay wedding night stunning . photo also beautiful . however , would book rest stay somewhere else . regular room certainly worth pay . basic ammenitie would find Motel 6 room would cost extra . example pot coffee $ 13 , room give coffee maker . would cost $ 15 day fridge room acutally call front desk get phone book . would recommend anyone want wonderful Vegas wedding never forget , Luxor . would also tell make sure stay somewhere else rest honeymoon . 
 Oct 13 2009 	 Vegas 3 year old 	 not know would good idea take 3 year old son sin city family vacation wrong , much fun Vegas ok kid . we stay Luxor enjoy much , spend day pool walk strip night . eat buffet restaurant hotel food good , complaint . last day take ride Red Rock Mountain great experience away neon light . 
 Oct 13 2009 	 well worth price 	 quite nice option ' on budget ' Las Vegas , well worth money . check web - site booking 's array ' special offer ' . 
 Oct 12 2009 	 Best Time life 	 trip 5 year anniversary go . UFC 100 reason choose go July . floor ticket UFC 100 , Fan Expo VIP get great deal Luxor 6days . Suite great ... much room spa wonderful way relax hit town night . view ... can not begin describe wonderful view day well night . thank 
 Oct 12 2009 	 first last time 	 first time stay hotel never stay . room dirty look update . bathroom door pen mark front back . bathroom shower visible mold note tile . tell check daily $ 10 fee two bottle water ( 4 oz ) daily paper -- whether want ! internet access woud $ 15 / daythe good thing hotel vallet guy curteous fast . 
 Oct 12 2009 	 4 star hotel 2 star feel 	 hotel awful . pen marking door . gum stick side bed frame , remote tape together . hotel renovate 16 year ( per Luxor employee ) . mildew shower grout peel . disgusting . also charge extra 11 dollar day 2 small bottle water news paper . MANDATORY charge whether want . ' ve stay nice room Howard Johnson . buffet overprice good . mandate charge mimosa 's whether drink . complain management completely disregard . lucky book priceline refund allow . seem forever get casino really even main strip . 3 friend room disgusting . awful ! not waste money time . casino smell like smoke . always say know classy good casino can not walk away smoke . meaning spend little ventiliation system . AWFUL ~ AWFUL ~ AWFUL ! ! ! take picture nastiness . management LUXOR -- take note .. post soon ! .. get back last night . hotel nicer staff courtous , would ' ve stay extra night 50 buck . think 50 buck much room type . 
 Oct 12 2009 	 can not go wrong price ! -clean spacious 	 stay Luxor 2nd time September 23rd 5 day . last stay excellent value money look late review begin get worry Luxor ' get good name ! however bad review nothing encounter ! book standard pyramid room around $ 320 5 day include weekend really cheap . check line non - existent arrive Wednesday afternoon 2 pm , get check discussion $ 20 bill , get upgrade West Tower room want . lot modern update pyramid room easy locate back casino pool . get King Size non - smoking . view pretty dismal ' worry move hotel day 5 . bed really comfy sleep really well ! friend floor good view pool . floor quiet ' atrium tower ' hear casino noise . like last time , hotel room clean , bed make every day bathroom towel clean change . get resort fee waive check get 2 mini bottle water every day & amp ; paper welcome . pool area good , large always bed free . lots palm tree shade music ' loud . towel freely available show room key . ' beat Luxor value , tram Excalibur Mandalay Bay useful . far strip ' mind walk get taxis hot go . ' convenient MGM NYNY.I find casino friendly , large easy navigate , ' eat drink Aurora Liquid . Aurora Bar near check great place quiet drink . we would definitely stay ! 
 Oct 12 2009 	 need Refurbishing 	 Stayed Pyramid . room old , tired dirty . need refurbish . Buffet salad bar construction , , not tell pay full price . pool green algae music loud make difficult relax . room inexpensive know . will not return hotel . 
 Oct 12 2009 	 Excellent value 	 stay 2 night September Pyramid room . large , comfortable clean not feel outdate we . cheap hotel room month - long trip probably large one nice . buffet downstairs good value amazing selection food . pyramid cafe not good - bad service , average food cold shivered meal . use free tram service shuttle bus get around walk Manderlay next door . see amazing production Lion King theatre . 
 Oct 11 2009 	 dirty smelly room rude staff 	 book stay 5 month arrive . international traveller . upon arrival , wait 1 hr check bloody britany spear play mandalay , give we smoking room do not want pay book . room stunk cigarette cigar . find dirty ashtray quilt beside bed half smoke cigar behind smelly curtain . take extra $ 1000 credit card & quot ; incidentals & quot ; 5 day make pay $ 12.50 per day las vegas paper do not read . upon check could not haver care less complaint . said & quot ; oh well & quot ; .... never . 
 Oct 11 2009 	 really good stay 	 hotel great service , everyone nice make enjoyable . room big , comfortable clean , minifridge sink goody shampoo / conditioner / hand lotion . bathroom huge clean large mirror . casino big affordable , three pool perfect - would expect good Vegas trip . 
 Oct 11 2009 	 room need update great location 	 disappointed stay Luxor . expect upscale room , & quot ; tired . & quot ; pool nice , could use & quot ; shade & quot ; us sun worshipper . 
