Loved 	 husband & amp ; stay four night & amp ; great time . not experience issue guest ... room clean daily , never disturb housekeeping , food restaurant good , & amp ; room well maintain . Bottom Line 's good hotel reasonable price . want accommodation similar venetian mean stay venetian & amp ; not forget pay hefty nightly rate ! 
 beware ....... food POISONING ! 	 enjoy pleasant stay Flamingo several year ago , decide stay . boy , MISTAKE ! ! ! ! give room 9th floor ...... almost 2 city block elevator .... ok not like could not use exercise , big shlep every day . bed reasonably comfortable , pillow lumpy sack . ' do disturb ' sign ignore maid walk room .... naked ( sick ... see ) ! take stair one day save time stairwell filthy full cigarette butts break glass / china ..... glad not fire would lot cut foot ! bad buffet ..... get food POISONING . husband mild case . full blown vomiting diarrhea go 4 day . tell manager front desk , say & quot ; sorry ..... tell food beverage ? & quot ; although holiday completely ruin , offer compensation . the casino stank high heaven smoke whatever use deodorize air ..... putrid combination ..... much could not bear walk hotel . 's disgraceful hotel subject 's non - smoking guest employee hazardous unhealthy environment ! never stay Flamingo ! Harrah 's Entertainment ashamed ..... especially economy , organization go beyond make guest feel comfortable ! 
 GO GO Rooms Flamingo ! 	 go Thanksgiving weekend 26th 29th see sister , get great deal Flamingo post TA Vegas forum . hotel send e - mail 2 day book give welcome promo code upgrade GO Rooms $ 25 ; call take offer . arrive hotel Thanksgiving morning , able check 10:30 . room GO Room face pool area , number 16099 , 16th floor . room gorgeously equip , refrigerator , closet , safe , iron board , shower bathroom king bed centerpiece along 42 ' inch hd capable flat screen tv . room clean housekeeping excellent job keep pristine entire stay . everything room work well . outside room , GO Hallway pretty weird , be room , be totally different story . casino , litle bit sedate couple night , fun . good late night meal Burger Joint . staff people encounter good , grateful lady check waive incidental fee request desire charge anything room . love Flamingo 's pool area ground , well great location . overall , , first stay Flamingo , fun success . would certainly return stay , GO Room , value functionality . totally recommend Pink Bird . - ringgo a.k.a chocopenguin 
 get pay -- - MUCH ! 	 give strip expensive , Flamingo 's location pretty much thing go . room AWFUL . carpet wear could see net underneath arm sofa wear white . ask another room tell get & quot ; renovated & quot ; room . indeed well last , new furnishing , wast still filthy . carpet cover stain shower caulk black . fair , pay $ 49 / night -- guess get pay . one good thing Flamingo sit - down casual restaurant . think 's call Tropical Cafe ( could wrong ) . food well prepare , generous portion , tasty . service friendly attentive . however -- buffet Flamingo awful -- - constantly run food not busy , much selection . short cash , place might get past condition room . unfortunately , can not say anything well . stay . 
 terrible unacceptable filthy CARPET SHOWER CURTAIN 	 Flamingo Hilton stay unbelievable unacceptable . hotel stature ask person pay filthy carpet shower curtain well badly soil chair . complain Manager say never see room ; point ? love Vegas will not seek Flamingo . 
 great hotel first time vegas 	 hotel great ! ! ! ! love except .... long check time first room still dirty upgrade suite ! ! ! ! awesome ! ! ! room clean , Bathroom also . coffee maker room .. ok .. Burger Joint awesome eat twiceThe Buffet worth money .. total waste time money . Treasure Island good buffett ! ! old hotel ok place clean . pool close entire time there . the hotel locate middle strip awesome next Ballys Ceasers imperial great place 
 Recommend part 	 stay Flamingo every year . time amazing room time , wear super clean . likely always stay price location . sure go Paradise buffet breakfast . awesome . think absolutely must go see Donnie & amp ; Marie . without doubt one good show ever see . incredible gracious meet back stage . not need stay palace , go Flamingo . 
 Flamingo - great price great location great value 	 first stay flamingo 1993 one good hotel vegas mega resort ! time think fabulous enjoy stay much return Vegas around 10 time next 10 year . stay big hotel include place like fabulous Bellagio . year however budget decide return flamingo . terrible review worry problem ever . friend book 2 room . check quick easy . room lovely view pool , 2 queen bed , extremely large clean . yes furniture new bed comfortable room clean day time return . room similar overlook imperail palace car park . 9 day 3rd day ask move . give beautiful view bed big enough 4 people ! room clean perfectly adequate . room bad soon people say would pay upgrade go room need . pool great , quite 70 guess cold local ! see Donny Marie show flamingo good show see Vegas . we eat breakfast flamingo buffet day great , although find general price vegas food much high used be . this hotel good location Vegas , also tram station hotel easy travel strip . great value money would stay . do not put review compare 5 * resort . Vegas charge $ 200 plus per night pay $ 50 flamingo ! 
 Disgusting 	 would like swim pool full empty beer can , cup , cigarette butts lifeguard sit around give d__m ? outrageous price necessity check e mail lobby terminal print airline boarding pass ? empty room service tray food container sit hall ? charge early departure fee ? cafe get wait least 20 minute waitstaff place basically empty ? ok , give credit due since first room awful give upgrade additional charge . also , pool beautiful . crackdown trash mention intoxicate inhabitant , would get high rating . 
 get go Room ! 	 bf travel 4 night back August . ( sorry long delay ) previously stay Palazzo . not know expect pleasantly surprise . upgrade GO Room read review . glad . bathroom TV awesome ! good part room little sofa next window allow bf sit watch fountain room ! room fountain view room , would cost extra . glad upgrade able see quite clearly ! pool awesome . go last day trip , make mistake next time ! get early get chair enjoy beautiful pool . love waterfall even go slide ! would definitely stay Flamingo . location perfect ! pool great room nice ! GOOOOO Flamingo ! 
 Great Hotel Great Location Great Service ! ! ! 	 spend three great night flamingo nothing great thing say . also stay one GO room 15th floor . room self modern great bed unique fixture . anyone give hotel bad review I m sure stay vegas hotel . pool area great wild life sanctuary awsome . hotel also pump coconut smell throughout lobby casino quite pleasant . flamingo right across rd Bellagio Ceasers palace can not beat location . look cheap comfy room hotel Rocks alot history well ! ! 
 Great Vegas hotel ! 	 want stay affordable , nice hotel Strip , hotel perfect choice . across street Bellagio Caesar 's Palace , prime location . rather quiet hallway , family - friendly well . hotel room clean service good . nice restaurant choose , Margaritaville connect . staff helpful need find cab get direction walk . not gamble , casino ground floor , course . 
 Upgrade ` ` go '' 	 get back vegas stay Flamingo . not know delux room like , small fee charge upgrade , go it . have 2 slight problem first night deal within 20 minute . slight problem phone second night , wait abit , get deal . Manegement happy address issue upon check - out . staff general great , except fot gal floor , never appear & quot ; spend money & quot ; . what s ? ? still would recommend hotel . gift shop abit pricey , place ... well go outside . find restarant bad , food wise price wise . the & quot ; burger joint & quot ; ... YUM ! ! ! ! another point would like tp point , hotel noisy , surprised husband , know hotel full . 
 great location comfortable 	 's central location , close everything vital travel . price $ 50 night week $ 265 weekend night . two king bed room really comfy , quiet clean . fridge coffee maker standard , several ice machine floor . conceirge waste space , deal three idea duece bus anything ask . it seem enormous hotel nothing Vegas standard , restaurant great , internet expensive everything Las Vegas . satisfactory experience would definately stay advise friend stay also . 
 never stay ! ! 	 work hotel industry Canada not consider picky condition hotel atrocious . check room ( 3 us 2 ) bathroom use one notice strange smell bathroom . soon realize tap bathroom sink use stronge odour raw sewage would come drain . go change room give key room rip sheet bed hair tub . go offer upgrade 50 % regular price upgrade . decline give $ 30 meal voucher instead . check new room find hair th tub & quot ; Escort & quot ; flier bed . enough request speak manager . manager finally approve upgrade inform us & quot ; room newly renovate guarantee 's clean . & quot ; ( direct quote ! ) . well right tired move around keep room rusty marble clothing tag previous guest floor ! state hall not much well . always room service dish glass stack hall . wall paper peel wall 4 foot section lay floor . elevator spit unidentifiable liquid wall . over hotel fail every way except location . 
 GO Room = Comfy stay 	 visit Vegas 2 - 3 time year , stay several different place . decide stay Flamingo price great location strip . first night stay Deluxe room ( standard room ) impress . dirty room , poor bedding , slow drain bathtub . nothing wrong room , go deluxe room , expect Motel 6 quality . however , move GO Room remainder stay , like completely different property . room , still affordable , AWESOME ! hip , modern , comfortable , lot extra feature make GO Room must stay Flamingo . the bed extremely comfortable , get 42 & quot ; plasma TV , large stereo system iPod docking station . bathroom equip LCD tv build mirror , duel head shower . room even automatic window treatment . ( cool ! ) even impressed room come mini - fridge coffee maker , rare find hotel room nowadays ! , Flamingo might bit outdated , stay GO Room , regret . * * extra info : staff amazingly friendly , unimpressed casino offer . 
 worth stay price 	 husband return two night stay Flamingo . Believe say ' m clean freak , totally grossed condition hotel . everything run - down dirty . bed pathetic recommend bring blanket ( ' m kid ) must stay . 
 Time Travel back 1970 's 	 ' ve stay different hotel Las Vegas must say , enjoy stay , enjoy hotel room . like walk back time 1970 's ' m quite certain not clean since . carpet filthy , ( refuse walk without shoe sock ) bathroom gross favorite part orange chair fabric wear away seat . odd color stain curtain , carpet wall ! bathroom , lamp not lamp shade able stare bright light . bed feel like constantly lean sheet stiff uncomfortable . however , view Strip spectacular , can not complain . often room anyway ? put strange smell , weird stain gross carpet , fine 's location great price reasonable time year . close major hotel Strip within walking distance . hotel lobby casino great . be big spacious Habitat great meand nice day . enjoy Flamingo , room . 
 could not well 	 arrive strip manage secure & quot ; lift & quot ; one tour operator 's bus . should not bus driver do not think could fit we came find we taxi queue . charge we $ 13 take we hotel . fantastic - Brandy name ever come across . back strip drop traveller Monte Carlo , New York New York , Bellagio , Cesar 's Palace hotel Flamingo appear nothing comparison be have see . try hide disppointment mother state least central . well hotel magnificant - yes small other do not appear grand lovely . staff exceptional , room ( basic one ) gorgeous - overlook Cesar 's palace . say well front room Cesar 's palace would never view . advantage small hotel brilliant navigate mile mile casino get know staff . Las Vegas fantastic ! I m currently try find another trip go back ! Jimmy Buffet 's also great place food drink ! part hotel . 
 nice price 	 ionly say Buffet service kind poor , variety cold food , contact person charge give we attitude say cold , say one eat ? wait long time get someone 's attention , concern since already pay for . next day try cafeteria , price little high breakfast , find well deal outside hotel . Gift Shop also price , someone go compare price . 
 Sep 11 2009 	 Metro Suite awesome ! 	 BFF spend 2 night Caesars leave family come . book 2 GO room want get check early check Caesars . 9am desk clerk wonderful . inform GO room CONNECT . do not 2 together either . tired want we together upgrade Metro Suite ( Nicknamed Austin Powers Suite ) . wow ! 1500SF . 2 bedroom ... private bath jet tub , huge living room woodfloor shaggy 70 's funky rug small kitchen . COFFEE MAKER . also powder room entry . least 4 plasma tv 's Mirror tv bathroom . view pool grandson really enjoy look Flamingos watch incoming flight come . would highly recommend place anyone travel kid . pool awesome . clean tropical . level . first nice shaded area parent watch kid swim well go stairs water slide ... fun ... try . little slide kiddie pool really little one . adult area BBQ ( GREAT BURGERS ) bar . would hang travel 7 year old . must SAY .... nosey poke head room maid cleaning . regular room really dumpy . do not pay 35 40 one . GO Rooms nicer funky , really small do not bath tub . 350 SF . also look Neopolitan Suite . nice , also funky well appoint pink 700 SF . would stay Neo Metro Suite use Bellagio , Signature , MGM Caesars . place really kid friendly , bring Grandson stay Flamingo . eat one meal rate food . Breakfast Buffet last day . can not screw egg bacon ! casino nice airey . good ventilation good drink service . slot pay pretty good ! 
 Sep 11 2009 	 great time Flamingo 	 stay Flamingo August 24 - 31and great time . upgrade room go room check great view Bellagio Fountain . bed comfortable room clean nicely daily . staff contact friendly courteous . Flamingo little bar outside great people watching sell really good 32 oz . Margarita 's $ 7.50 , deal ! ! ! also , Flamingo really good spot Strip , pretty central will appreciate will ton walk . 
 Sep 11 2009 	 third time stay flamingo hotel can not beat flamingo location 	 old hotel , gimicky other , great value money , view caesar palace & amp ; bellagio fountain select room overlook strip . Stayed & quot ; GO & quot ; room last year really gorgeous -- tv bathroom/ huge shower etc . buffet breakfast lovely . even though hotel situate large traffic junction , traffic noise could hear room . stay new york new york , monte carlo bill gambling hall also flamingo shine ! 
 Sep 10 2009 	 good family . Fun Pool slide . 	 stay 2 kid , age 11 & amp ; 13 , Aug 26,27,28 ( We d , Thurs , Fri ) . encounter problem long wait check . ask room view , give we one 10th floor overlook Ceasar 's Palace Fountains . could also see Bellagio Fountains room . apparently one old room , not mind . upholstery wear chair , wall paper peeling , ok $ 35 center strip ( we d ) room clean . choose hotel pool , review indicate good one . water slide people not know , around corner kind hide main pool , water slide drop 's little pool , chaise lounge around pool occupy family type , swinge single main pool . pool crowd , , 10 people line slide . young lifeguard overlook , lifeguard interact well kid . location hotel good , center strip . tix4tonight outlet sell 1/2 price show ticket next door Bills Gambling Hall . wildlife habitat real flamingo bird turtle big fish walk thru get pool . deal two three time day zookeeper type feed bird give talk bout bird fish answer question . zookeeper ask question audience first one answer correctly get free mardi gras bead zoo keeper . also , afternoon ( 4 pm ) magic show ( Nathan Burton ) Flamingo deal pay $ 19.99 show lunch buffet .. not make show , hear good report . dinner buffet , ok . think 20 $ . luckily , kid prefer fast food neighboring casino O'Sheas fast food court subway pizza place , think burger king . 
 Sep 10 2009 	 Expectations meet 	 wife return Labor Day Weekend trip stay Flamingo , honestly expectation meet . poster say , wish all - out luxury , stay Wynn , Bellagio , expensive hotel strip . look friendly , accomodate hotel strip fabulous pool area ( mention piece Las Vegas history ) hotel . stay King non - smoking & quot ; GO & quot ; room , perfect ! great color scheme , absolutely spotless , electric drape . cool ! see people may issue hotel whole wall hallway scuffed carpeting could definately use shampoo , eat wall sleep carpeting . room make timely manner day say absolutely spotless . honest pick hotel pool spend ; day , every day , great time ! never problem get lounger people always come go . pool area always clean pool . love mister place always get nice mist . food drink little expensive , expect captive audience bring anything in . good sandwich salad Pink Bean really good omelette Tropical Breeze . try buffet Margaritaville food look sub - par . if regular work class couple look relax vacation fun hotel great pool , mean book Flamingo expectation meet ! 
 Sep 10 2009 	 not believe Bad Reviews ! ! ! 	 friend take & quot ; girl weekend & quot ; trip Labor Day Weekend . read bad review little nervous would find . soon taxi pull bellman help we bag . check around 6:30 p.m. 2 3 people front us 4 5 desk clerk . go positive attitde receive turn . darrell nice . upgrade we mini suite even offer we rollaway bed since 4 we . 15th floor old section . room really nice clean . not upgrade go room still nice . see maids hall every morning cleaning room always say hello friendly . call request extra blanket deliver quickly smile . pool clean beautiful . crowded weekend pool crew monitor chair make sure one towel actually use . someone save place long half hour towel remove chair free other . not see rowdy young people see review . everyone good time dignified manner . restaurant good food waitstaff friendly . if want good price hotel nice amenity Flamingo perfect . absolutely problem please stay . ' m sure everyone else expect great time would definately go back ! 
 Sep 10 2009 	 ok Money ! 	 second time stay Flamingo , price hotel ok , clean location great . find decor room need improvement , overall hotel ok ! 
 Sep 10 2009 	 customer service ? 	 Stayed March . give coupon Harrah 's buffet . , handbag get steal . call Flamingo informed . sister hotel . one Flamingo care . would give duplicate room key without ID . could street care . luckily , remember passport room . ask send security , open room . get ID hence key . well , money , even eat . tell credit card co. send duplicate 24 hour , would pay back , could give cash advance . one care customer service manager even care reply phone message . day later , message state sorry loss , could call help . whenever call , get machine . leave message . response 5 day . also lose voucher give $ 300/ next airfare , return stay . would give another voucher , even though Harrah 's customer service dept , theft happen Harrah's . well , never go back , help receive single woman . sad lose voucher . room old , dirty ragged carpet , even GO room . one respond ask repair miss light bulb iron . customer service non - existent . 
 Sep 8 2009 	 not believe bad review 	 get back stay deluxe room nothing wrong . clean basically exactly picture website show . smoking room , couple burn rug , think 's unrealistic expect hotel change carpet every time small burn happen . really feel people complain expect Caesar 's Palace Bellagio Flamingo price . actually hear one couple say would never stay walk 2 hallway get room elevator . get grip people . 's 3,500 room hotel . can not locate close elevator . would not hesitate stay recommend other . the pool area great . complaint would guest come early , throw towel chair , disappear 2 - 3 hour , make chair unavailable other . 's large pool area though , not really see hotel could control ; be matter people considerate other . 
 Sep 7 2009 	 Great Location 	 stay GO Deluxe room overlook strip . huge bathroom tv mirror . bed comfortable . overall enjoy stay complaint . overall appearance room look clean , find pill hair table next bed . temperature 76 walk room even though themostat set 65 . hour , temperature get 74 . go several hour , upon return temperature 77 . call front desk say motion sensor AC . think have problem keep AC run sleep , must move enough sleep keep go . get 70 overnight . would consider stay location price . 
 Sep 7 2009 	 blast spite heat ! 	 choose Flamingo 's location Strip , especially Donny Marie performance . admit apprehensive negative report , worry nothing . offer upgrade arrival , deluxe Go Room . definitely , great room excessive heat LV , spend time room relax cool visit . take meal Tropical Breeze - satisfactory excellent service ! see Bette Midler - not miss chance see . Donny Marie surpass expectation - Donny even shake hand way & quot ; & quot ; table . really worthwhile get vip ticket ( shop around good price ) . Toured Hoover Dam Red Rock Canyon ( almost step tarrantula -- remind close desert LV ) - well worth visit . although , heat 100 every day , smoke California fire , blast . also take titanic exhibit Luxor Neon City tour . 
 Sep 7 2009 	 GO room brilliant ! irritate staff though ! 	 although acknowledge standard room slightly shabby , stay GO room august 2009 , massive difference standard room : go room sassy decor , widescreen tv , boom denon music system , well generous bathroom double - sized shower ! ; ) floor 20 , overlook garden pool centre . the pool always busy clean , always sunlounger available ! although never eat Flamingo buffet , place call ' burger joint ' ..... genuinely good burger ever taste . Margeritaville part hotel , breakfast unbeatable ( recommend corned beef hash ) ! ! ! next door side hotel Bills gambling hall : cheap slot , good entertainment cheap drink ( eg Coors ALWAYS $ 2 , vodka redbull $ 5 ... incredibly cheap middle strip ) ! whinge would : -the ticket seller woman lobby , constantly persuasive pushy : would never take answer , seem take huff decline offer show ticket ( although suppose would expect Vegas ) . ask Hertz car hire desk , instantly assume want show ticket . decline , face drop walk away chase someone else ! ! ! -the shop mightily expensive , lobby around pool ( eg $ 2 choc bar , $ 4 bottle water , although appreciate las vegas ) . could take food drink pool area : ( search bag make sure do not ) , mean buy shop leave we feel little rip off . overall , pleasant stay , would hesitate stay future . 
 Sep 6 2009 	 hotel dirty management care 	 husband 5 day conference hold Flamingo Hotel & amp ; Casino . we upgrade room ( add expense we ) . public area , elevator , floor , room dirty . share concern management , tell , & quot ; big hotel often get room . concerned cleaning room someone check & quot ; . someone give I / us free week hotel , would turn . competition ' city ' one would think cleanliness would something easily do . Port Authority Bus Terminal NYC would well place stay . 
 Sep 6 2009 	 would stay 	 second stay flamingo . reserve go room king bed . like Flamingo follow reason . location center strip . shower go room great . bed comfortable . like floor ceiling window . natural light well . room affordable clean . like go decor . Book directly Flamingo website use Hot deal . check take 2 minute 11am . friendly service desk , casino shop . eat breakfast Flamingo . pink bean fine coffee fruit cup . thing improve . elevator hall dirty . pool cold . miss light bulb , laundry bag , drink glass pen paper room . speak housekeeper , service room restock item go pool . public area need clean , paint update . broken chair garden area . , price , Flamingo nice . 
 Sep 4 2009 	 nice vacation 	 read negative review stay Flamingo 7 day assumption . income 6 digit plus look 5 star service 3 star resort disappoint ! ! . go stay provide ( venetian , ceasar ) . rest we blue - collar $ 50 grand + world place well worth money pay . deluxe room fine . yes alittle old fine . pool fabulous dirty ' ve see . crowd ! Center strip location great . food court O'shea 's convenient . excellent itailain food Battista 's hole wall . sit behind Flamingo . also convenient store beside Battista 's take beverage . stay Flamingo recommend . 
 Sep 4 2009 	 poor service dirty room MOLD 	 check late , put room 18124 find mold along tub wall paper come . call front desk , hang twice . tell could change another room , pay deluxe unless pay would not much well . get impression not believe mold . take picture , take camera back front desk , manager duty say unless pay could put we another , look another room , cigarette burn carpet . Told would check morning let family member come wedding know . hour later manager call say could upgrade us member group . appreciate stay , although luxury room well , still not clean would expect . back let everyone know . not picture would not do anything . 
 Sep 3 2009 	 Loved Flamingo would not stay anywhere else 	 want something really special significant pre deployment leave recently book delux room flamingo 2 night . recieve offer hotel 25 dollar upgrade per night one new flamingo go room ! take offer regret one bit . past month read mixed review flamingo . not know somebody could bad time hotel . staff helpful , go room spotless ! request strip view get without pay extra fee . boyfriend get lovely view bellagio fountain . location Flamingo great ! right strip , plus margaritaville locate flamingo . pool great ! course go busy , find 2 lay bed around 3 afternoon . great atmosphere young people , new couple . day make way around hotel like Luxor Excaliber , seem really dark depressing ! flamingo bright like hotel . walk Mandalay Bay also nice hotel far away everything . suggest flamingo anybody ready fun time , not stuffy person , young couple , people want relax ! 
 Sep 3 2009 	 Dirty Filthy Shabby 	 regulary stay Flamingo , twice year . may sign time , believe condition hotel . wife go bathroom first room offer . toilet filthy , hair floor . ask room change first say totally book offer clean room . demand new room provide similar room . hotel appear empty . toilet clean , hair floor dirty black swatch light floor . Mildew grow happily shower . white vanity front kind drip dirt , furniture chip , carpet dirty . hallway piles dirty laundry , dirty dish , garbage . elevator well . floor look like football team walk muddy field . bronze door black . needless say return . 
 Sep 3 2009 	 fantastic room location 	 stay 4 night August Deluxe room , room extremely clean big , issue . location fantastic . second stay hotel happy . 
 Sep 2 2009 	 Pretty Good 	 Stayed Flamingo LV two night late August . last minute trip find great flight deal pick go . Harrah 's total reward card Flamingo give pretty decent rate even one evening Friday . upon arrival check line long wait . try get GO room want charge additional $ 30 night stay one room enough warrant upgrade . room pretty good complaint shower could use power . room spotless big enough suit need . highlight resort course pool . spend hour second day nice . well get early morning though difficult find lounge chair later . great deal great location strip . much ask . pretty good stay nothing complain . 
 Sep 2 2009 	 Flamingo good hotel stay 	 stay five night Flamingo , pleasantly surprised .... front desk staff friendly , helpful courteous .... actually good customer service . room clean daily , usual amenity .... offer Go room stay standard room . grant , room old , need renovation , be clean . what enjoy , & quot ; Old Vegas & quot ; feel Flamingo .... beautiful garden , wildlife habitat , easy access strip , earth staff guest .... pool gorgeous , problem get couple lounger . real complaint WAY MANY KIDS ! .... go , enjoy hotel affordability , location .... will not regret . 
 Sep 1 2009 	 Anniversary Trip 	 husband return Vegas year anniversary , married 22 year ago stay Flamingo . course great time , Flamingo lose 's sizzle . 's great location strip , , upon arrival immediately notice lack maintenance , floor dirty , hallway food crumb . room 26th floor overlook strip constant noise ( loud music ) 8:00a.m till 4:00 morning . pit guy not pay attention bet , therefore never get credit time money spend gambling . platinum card member gambling four day make contribution several thousand dollar , not enough credit comp $ 100 worth charge ! another trip schedule October , think will take money Horseshoe Shreveport , appreciate gambler pay attention detail . 
 Sep 1 2009 	 Upgrade go Room 	 Vegas family friend celebrate 21st birthday . order accommodate budget decide stay Flamingo . 's important mention huge difference regular room newly renovate GO room . one group upgrade room far superior basic room ( run , tacky , dirty gloomy ) . main part hotel show age tattered carpet , lackluster finish outdated fixture . stay notice numerous food / drink spill elevator floor clean timely manner . Flamingo great location explore strip . rent poolside cabana one day definitely worth price tag - come plasma tv , refrigerator , couch / chair 4 comfortable lounge chair . cabana # 8 perfect location people watch . pool chair fill 9:00am recommend go early secure spot . Flamingo ok budget , however , would recommend shop around try secure room new / trendier place strip . eat Flamingo comment restaurant . favorite meal trip Mon Ami Gabi . restaurant serve midnight perfect anyone look great meal late evening . restaurant hop 11:00pm able secure great table outside overlook fountain Bellagio . food service excellent ! ! ! ! 
 Aug 31 2009 	 get pay ! ! 	 get back stay say pleasantly surprised . room Venetian Wynn try charge even 1/2 much need expect . like nice place Vegas room maybe couple hour day matter . yes stay place even pay $ 600.00 per night . pool : best part go Vegas year never really pool glad get talk . go pool blast waitress Courtney good . lack service entire trip . fact say manager lay go miss one good employee hotel . say many people come back personality . Read contribution know particular service ! ! ! ! ! great job Courtney ! ! front desk : nice helpfull ask bunch question upgrade go room . check little slow becuase tell staff cut way back . room : regular room look old worn cost less . like everything else pay less get less . book Go Room view love . nice spacious flat screen tv , radio space . admit could use well cleaning service . detail clean miss well expect price . casino : alot fun one complaint . waitress service find . gamble table , slot ( $ 1.00 ) could find good service . tell times tough Vegas expect . need Courtney pool train server Casino . drink ready quick walk bar bartender friendly personality help alot . overall great trip please receive price . fact expect dump poor service find well . back soon ! ! ! ! 
 Aug 31 2009 	 Say GO 	 recently stay Flamingo Hotel reserve GO room . would never stay one room . first , reserve non smoking , 2 bed . get one bed smoke fill room . problem breathe . also , sink small , decor little loud sound system , loud , hear 's stereo . able sleep first night GO room , ask move super nice moved question ask . stay regular room nice . quiet , non smoke two bed ask . sure happen first night Saturday night get late tired . funny , breakfast cafe tell waiter room bad said & quot ; go room ? & quot ; -- almost like know would go Room . anyway , stay would recommend staff great location good , stay Go Room . 
 Aug 31 2009 	 another great Stay Flamingo 	 stay 11 night August , fourth time , love place . phone housekeeping room clean . lady bring drink Burger Joint rude unhelpfull person ever meet USA . does'nt want job not . back Flamingo next year . 
 Aug 31 2009 	 really like Flamingo ! 	 husband town wedding . Vegas stay MGM Grand . husband never . decide find location Center Strip time around . scared choice start read review . pleasantly surprised , especially price . line check mid - afternoon arrive , line move quickly . ask upgrade GO Room $ 30 per night . decline . upon enter room , everything nice neat clean . bed great ( king ) . AC work great 110 degree outside . shower work fine , issue . 15th Floor view Bellagio watch ( partially ) water show room . use room exactly plan ........ sleep shower . definitely stay . elevator quick clean . way hotel ( express checkout ) one elevator sticky someone spill drink , lime wedge still floor . , fair , employee usually ride elevator , one tell , can not fix . speak express checkout , try use checkout tv room , say & quot ; service unavailable . & quot ; drop slip along key low elevatror box instead . never chance use pool , although could see headed monorail station hotel . use valet parking , staff friendly helpful . eat Margaritaville twice town . fall love Cheeseburger Paradise onion ring . give coupon upon checkin use around town . husband go get pastry we pastry shop hotel across Sin City . ask 2 apple danish get back room bag , give we 2 cresant roll , plain . disappointed not want go way back downstairs . spend lot time next door OSheas . lay back dealer helpful us newbie . subway , Burger King Krispy Kremes back OSHeas . also get 99 cent Margaritas Bills next door . really strong . also use Tix42Nite booth Bills show ticket . seem everything need nearby . Vegas weekend plan return long trip future . say stay MGM seem take 30 minute get hotel . feel Flamingo much fast route strip definitely stay . also friend stay hotel upgrade GO Room . need & quot ; extras & quot ; . standard room perfect . 
 Aug 31 2009 	 average great location 	 nervous trip negative review flamingo everything go alright minus taxi ride . arrive airport , taxi driver take we apparently & quot ; long way & quot ; tunnel highway . give big bill need change first day Vegas driver try take $ 40 we SHORT RIDE airport . luckily get back really horrible saying try take & quot ; tip & quot ; not even give permission take extra 12 dollar tip money . whatever , cost 15 buck go paradise road versus 28 dollar tunnel way . hotel alright . stay standard non smoke GO room like everyone talk inspect hotel arrive , noticed thing people talk mold bathroom stain couch . bed / mattress pretty old . tell back hurt sleep never really hotel sleep shower not mind hotel room . fine ! clean lady come bit early every morning though . not know 's always hotel knock door 9 - 10am ! leave disturb sign everyday boyfriend like sleep little . the good thing hotel yes 's old , yes smell like smoke sort vanilla scent 's locate right center strip across bellagio caesars not bad walk hotel hotel . however , next time , will consider stay Paris Planet Hollywood instead little upgrade . price , Flamingo decent hotel wait check not long . 
 Aug 31 2009 	 great location 's 	 husband stay Flamingo three night . Flamingo definitely great location strip ( price ) , be definitely worth shell little money stay elsewhere . room sparsely decorate , expect , hotel generally look run old ( fade carpet , scuffed wall , etc . ) . would expect price , ' m really complain . would prevent stay Flamingo follow : 1 ) bathroom dirty . something gross shower drain ( eventually clean second night ) , one towel stain upon arrival ; 2 ) wall seem paper thin . could hear people next room talk normal level ... pleasant 6:30am . also could hear everyone talk walk room outside ; 3 ) policy topless pool blatantly sexist . man charge $ 10 enter woman free . outraged husband . day age obviously treat man woman differently ? ! ? imagine hotel charge african - american guest $ 10 other ? would never tolerate . complain front desk , direct pool manager & quot ; least not charge $ 20 everyone like hotel & quot ; ( true would least non - sexist ) & quot ; need get use . will find throughout society . & quot ; um , yeah , know 's problem ! talk pool manager say hotel policy would not refund husband 's $ 10 , ask speak supervisor . food beverage manager unavailable time not resolve issue . follow , however , blatantly illegal policy hotel . stay Flamingo long promote sexist policy . as side note , ' m sure everyone say , reason even go topless pool area pool chair around main pool take 10 am . ( able get chair get pool 8:30am next two morning . ) 
 Aug 31 2009 	 expect less ... 	 expect less actually get . stay Aug. 23 Aug. 28 first visit Las Vegas , refer travel agent . read review go , little scared await . arrive 10 pm . 3 clerk run check counter . wait . get go room . room expect , place sleep . huge crack window , Donny Marie sign make take picture window impossible . great view think ! ! wonderful service restaurant bar . great starting point sightseeing . Tram stop back , Duece stop front . overall , great experience Flamingo would definitly stay 
 Aug 30 2009 	 not reserve standard room ... dirty 	 stay Flamingo couple time satisfied . time , room assign bummer . Grant , arrive early able go early check - in time . tell room clean . enter room shock . carpet full stain include blood stain . llamp shade , dirty heck . hair place . crack glass picture etc . etc . ask another room . bit well still disgusting ... could sit chair provide . dirty dingy look afraid sit . carpet looked never clean . talk folk upgrade room satisfied . however , not need plasma tv etc . etc . want clean , even bottom sheet stain 1st room . also problem check . Clerk ask credit card , give one decline . happen 3 different charge card . could figure . find clerk overshot limit card . put amount never charge yet . fact , never charge anything . never hear thing , not get charge thing purchase . one good thing say buffet restaurant food excellent . suggestion would ask see room 1st , although will not let accord guest try upgrade room . 
