welcome 	 spend 3 night Westin whilst trip friend . easy check room available despite hour specify check time . room 15th floor partial view Hudson . two heavenly bed indeed heavenly , affording good night sleep hotel . noise level minimal , room service excellent ( though expensive ) attention detail , second none . staff extremely helpful , courteous polite make we feel welcome . bathroom adequate need , toilet little low double head shower amazing . would definately recommend westin leisure break - location excellent sight shop New York offer . 
 great stay Times Square 	 Location excellent , right heart Times Square . accomodation come expect quality Starwood hotel . stay package deal stay two night , get third night free . great time . also , staff pleasant helpful stay . 
 enjoy back 	 love location wonderful service nice room . stay last four trip New York continue stay next visit . 
 heavenly stay busy city 	 opinion westin new york times square locate heart city . perfect location capture essence city within walk distance . once enter hotel , noise city go surround serenity . nothing top heavenly bed ! sleep like baby first time many countless nyc visit , feel like miss anything stay long bed morning probably rare situtation city vibrant . I enjoy stay would always come back . also try hotel part starwood program ny prefer one good . until next time , keep great standard : ) 
 Perfect Location New York City 	 get amazing rate Hotwire two day include Thanksgiving . hotel perfect location New York City . locate 8th Avenue 42nd Street , directly across Port Authority Bus Terminal . hotel entrance 42nd 43rd street make convenient . Westin step away cute restaurant 8th 9th avenue , well touristy dining option , attraction , theater street 40 , well Times Square . hotel attach entertainment complex call E - Walk include Chevy 's , Starbucks , Regal Cinemas . hotel lobby second floor , safe separate activity people street level . Macy 's parade , people stop get onto side street , hotel guest could easily make way 43rd Street watch parade 7th Avenue . view terrific ! hotel provide we list attraction Broadway show open closed holiday , well parade map . hotel super modern 45 story glass tower . try stay corner room , possible , great view city . 
 Great Location Safe Clean Hotel 	 take train arrive NYC 11:00 a.m. want go shop afraid would able check early . problem ! ! ! gentleman check - in friendly not hassle we bit early ! let we check noon go spend money big apple ! 
 great room terrific location 	 room comfortable large space comparable hotel . room quiet clean . 
 JEWEL NYC LOCATION EXCELLENCE SERVICE 	 Manhattan property ideally situate visitor New York City reason . short walk theatre , fine restaurant , Fifth Avenue Madison Avenue shopping , Central Park walk short cab ride museum attraction NYC . pleasure stay property multiple time consistently appreciate wonderful staff professional hotel go way polite succeed meet guest expectation . request staff tall order possible achieve . impressed General Manager often stand lobby greet guest watch first hand guest care make sure guest happy moment enter hotel . heavenly bed truly & quot ; heavenly & quot ; bathroom amenity quite nice . every employee make sure wish good day treat guest respect . hotel unique though many room , manageable guest feel warm cozy rather give cold impersonal feeling large hotel . wonderful able leave Broadway show able fight cab simply walk short distance hotel . though location outstanding , hotel even compliment location . 
 Great Hotel 	 come NYC Thanksgiving every year stay Westin . 's great hotel . room nice , hotel quiet great location . thing miss room mirror desk . 
 stay ! 	 moment walk Westin Times Square , greet friendly manner make feel like guest hotel . everyone come contact friendly helpful . room wonderful ! one side overlook street side could see Hudson . nice . room comfy cozy . one night wear walk do stay order room service . sat eat look view . nice . 
 wonderful Experience 	 Westin perfect New York getaway . get great rate , amazing corner room view . reception , Janice incredibly friendly , professional make sure feather free room make . location great - connect indoor complex include large movie theater , Starbucks , Chevy 's Restaurant , steakhouse bar hotel . hotel also contain fitness center spa . room comfortable size NYC , bed comfortable . altogether , fantastic stay ! 
 fantastic room - Outstanding service 	 want within walk distance almost everything , Westin Times Square good place stay . come Columbus Day week end every year enjoy walk Times Square , Rockefeller Center , even Cenrtal Park . mention restaurant theater . always warmly greet . like stay upper floor always get room fantastic view . bed comfy room comfortable . ' ve ask suggestion eat find location , not feel like inconvience . disappointment Shula 's closed . 
 NY Westin overnight destination ! 	 find Westin bid Priceline . since , stay hotel ! Westin provide upscale amenity room decor , , importantly family , service employee -- George , bellman Robin reservation . also , location phenomenal ! within two block theatre ! Westin ... simply , BEST ! ! 
 good experience ever ! 	 first trip New York stay two different hotel . switch Westin half way make sure amazing memorable experience we ! starwood prefer guest room upgrade spa room massage chair beautiful view . hotel close everything two minute walk Times Square . restaurant locate hotel across street ( even movie theater access hotel ) . hotel beautiful room , love Westin ! 
 accommodation nice although expensive used average cost NYC . 	 clean , comfortable room . excellent front desk staff . Great Times Square location . great conference room area . able take advantage Westin Promotion buy two night get one night free great discount . 
 everything excellent expect . 	 service great every level . room clean , smell good , clean every time return . Access Times Square Broadway , perfect . good service Shula 's restaurant ... 
 Aug 11 2009 	 reasonable - issue . 	 hotel locate busy part New York ( close Times Square ) .The staff helpful efficient ( queue check due enough staff reception ) hotel feel much like business operation . book deluxe room view ( i.e . high floor ) . room give disabled access room ( book despite reception insisting ) . choice accept room inform deluxe room take . end , go back reception complain , different member staff easily find alternative deluxe room somewhat strange give previous lack suitable room . room locate high floor view New York , though window small ( ceiling floor window unfortunately ) . room nicely decorate clean , though fan stainless steel sink bathroom , feel somewhat institutional . overall , initial teethe problem quite unimpressive , enjoy stay . 
 Aug 10 2009 	 Better Hotel Choices NY Westin 	 stay lot starwood hotel , primarily business , far concerned reason book one acquire Starwood point , run special promotion . here reason ' like hotel : • horrible location – way west side Times Square noisy extremely chaotic , even New York.• hotel nickel dime death ! . free wi - fi free computer use business center ( ' understand Starwood ' policy vary much hotel hotel ) .• charge hotel guest $ 10 use gym , adequate , nothing special , different gym Westins free guest . ask charge , say run outside vendor . personally ' care run ; ' want pay gym hotel.• bathroom absolutely counter space personal item . stainless steel sink look like something could found prison cell . water pressure shower great.• flat screen hotel seem small ( maybe 26 inch ) size room.• Service staff mix bag . business colleague request check ½ hour later norm , check - in clerk accommodate . however , meet nice clerk next morning much nice even give free NY Times , ask for . on plus side , room nice adequate desk space nice view . however , bottom line , always hotel , would stay agai ? . thousand hotel NYC , answer would clearly ! huge fan Parker Meridian ( another Starwood property ) , adequate , insistant stay hotel gain Starwood point , would choose hotel instead . reality , Bryant Park less degree , London favorite hotel NYC , rate competitive Starwood property , would first choice NYC stay . 
 Aug 7 2009 	 Great Location ! 	 Westin Times Square great location get part city . room large clean . book hotel Starwood point price perfect ! 
 Aug 7 2009 	 perfect location 	 Perfect location close time square , broadway midtown sight . room good size however bathroom door not lock make toilet trip bit fun . restaurant expensive , however italian across road beautiful . generally good stay , guess new york hotel much anyway . staff polite helpful . 
 Aug 7 2009 	 many little problem bother come back 	 attend conference hotel , want push back checkout time noon 2 pm . refuse threaten charge $ 379 stay past noon . pack go front desk check -- complain . desk clerk offer let stay till 1 pm -- pack left room . least bellman check bag recognize lousy customer service . you can not call order room service -- room service order do tv , use Menu option remote . not work tv room . arrive , room full set towel bath mat . in - room internet would cost $ 14.95 , except not work . willing pay could get system work . least try charge I . this small stuff , accumulate big pain neck . many hotel neighborhood , bother Westin ? 
 Aug 7 2009 	 beautiful peacefulwonderful fresh air room . 	 hotel transform . aesthetic , linen , layout give luxurious feel . even view first we NYC . staff helpful sightseeing tip direction . location great . 
 Aug 7 2009 	 unless want view stay elsewhere 	 impersonnel mediocre hotel living 's position height NYC . staff helpful enough patience join endless queue reception . never see hotel understaffed respect . 36th floor view stun 's highlight . breakfast ok , information room hotel , room fridge room personal water , free wifi . 
 Aug 6 2009 	 News Year Eve 	 love spacious room amazing view times square . love stainless steel bathroom . location perfect include entirely indoor walk theatre travel teen . stay couple place Manhattan would return stay . 
 Aug 5 2009 	 Nice hotel great location 	 family 4 stay July 31 - Aug 2 , 2009 . location ideal us- close Subway , Times Square Broadway . third trip NYC hotel well far . ample room great view . bed super comfortable . not hear see many other floor yet know full . 40th floor never wait minute elevator . nice safe room store valuable . slow drain shower fix second day without we complain ( want not get around ) . thing not like slide glass door bathroom- frosted glass let light through - at night issue- soundproof . also much counter room . pool hotel , busy young teenager not mind . restaurant expensive great food , especially steak course New York Cheesecake . expect spend $ 50 per person eat dinner . Europan deli / bakery corner reasonable great food , fast service . 
 Aug 1 2009 	 go Westin ! ! ! ( ) ... watch 	 second time Westin two year . stayed week end July . last time could not fault service , friendliness cleanliness . Kingsize room 45th floor .... great watch thunderstorm . however ..... book club room - mainly gain access club lounge inc breakfast check tell we long offer service cost effective ( understand ! ) . pay advance due get great internet rate feel ought least e - mail . compensate offer we $ 50 credit room everyday use $ 50 every day could not example add day meal Shulas . we eat breakfast day hotel Shulas lovely would expensive without credit . eat Shulas one night food good expensive $ 164 2 course 1 beer 1 water ! ' fix price ' menu time $ 35 per head well . great location would happily recommend go ... enjoy ! ! ! 
 Jul 28 2009 	 Great Room Location 	 arrive Westin Times Square 11:30am check - in 3 pm get room right away . lobby modern , clean attractive . elevator centrally locate fast , quiet even little tv inside . room nice clean . also spacious far New York City hotel room go . flat screen LCD tv cable HBO . bathroom nice modern granite tile , dual shower head . bed clean extremely comfortable . room iPod dock / alarm clock complimentary Starbucks Coffee , complimentary paper morning . possibly great thing hotel location . say right Times Square mean . literally walk hotel onto 42nd street right heart Times Square midtown Manhattan . GREAT GREAT GREAT LOCATION . subway station also block hotel many other block away literally do not walk couple block go anywhere city . 
 Jul 28 2009 	 okay nothing special would not recommend 	 arrive Thursday night around 8 . upgrade room 44th floor great view . go room , notice room service tray floor door room . think , oh , not pick yet , big deal . complaint room excited see small refrigerator available use . bathroom great size . however handtowel bathtub not drain well , fill water shower . Friday morning inform front desk drainage problem take care right away . bathtub problem resolve quicky , surprised room service tray Thursday night still hall . leave hotel 9 , return 5 , Friday afternoon tray still . Saturday morning around 9 , tell front desk tray . hard believe housekeeping not pick yet . stop hotel 3 tray still ! point , make mission get tray remove . want look dirty dish walk room ? call Service Express tell tray . return room 7 tray move hall way table next elevator . not know guest move housekeeping . point , take tray dirty dish half full pitcher tea , 44 floor front desk . not know issue housekeeping . must kind problem tray leave hallway Thursday Saturday night . knows long check ? tray can not pick , wonder much cleaning really go room ? want hotel near Times Square , place . personally , would stay area . way crowd . 
 Jul 27 2009 	 Superb Location friendly staff 	 could fault location able walk many attraction . staff lovely . housekeeping bit slow tray leave hallway age . shared room 3 woman would like another mirror table . overall book hotel , really clean comfortable helpful staff . 
 Jul 26 2009 	 right 42nd street could not get central ! 	 lovely hotel right need . New York hotel small ( term room size ) decent size . room modern everything would expect hotel quality . staff great knowledgeable . room clean comfortable luxury . would recommend stay NYC . 
 Jul 22 2009 	 great Stay Fabulous Location ! ! 	 stay Westin Sunday Tuesday great time . first check ' correct voucher us problem find get we check . quickly promptly without problem . store luggage hotel storage room ready could explore Times Square short walk away . Solomon luggage storage great ! come back hotel later day room 2508 25th floor . ask room high floor Trip Advisor user say give one problem . view Hudson River beautiful ! room nice size NYC modern . room design nicely clean , bathroom could little counter space . slide door nice design feature bathroom ' lock ' help acoustic little awkward . housekeep great job cleaning everyday would come back middle day always ready ! location good part . town concert take place Hard Rock Café street ! ! super close ! ! short walk Times Square Theatre District ! ! even walk Central Park ' take long . ton shop , restaurant , thing near ! ! check store luggage afternoon explore city flight home . ready need even get we taxi JFK . everyone great Westin ! ! ! ! 
 Jul 22 2009 	 Excellent hotel family baby ; staff helpful friendly ! 	 wife decide spend 2 night New York City 9 - month old daughter . first trip away home , want make sure chose hotel would offer amenity comfort home . choose Westin New York Times Square , choose right ! moment pull front hotel greet Paul , valet person , know go great hotel great vacation . bag unloaded car bell - hop immediately , bring room without fuss . make reservation on - line hotel 's website , space enter special request room . request & quot ; Heavenly Crib & quot ; baby , well refrigerator microwave store prepare food . within ten minute arrival room , room service deliver crib , fridge microwave smile . upon check reception area 2nd floor , tell room upgrade Corner King room , perfect size accommodate crib still provide room wife comfortably move around room . Westin employee friendly cheerful . would see bell - hop elevator maid hall would stop moment say & quot ; hello , today ? & quot ; location great -- block west hustle bustle Times Square -- access major subway line literally around corner , get anywhere need go matter minute . take daughter free water - park / playground Madison Square Park ( 23rd street Madison Ave N , r , W subway ) love . also take toy r Us Times Square eye light entire time . day check , take subway Union Square/14th Street buy bunch fresh fruit veggie Farmers Market take home we . order in - room dining night , food excellent . gnocchi chicken vegetable vodka sauce delicious , even something simple cheeseburger really tasty . be travel NYC young kid infant , would definitely recommend Westin New York Times Square easy , stress - free experience . 
 Jul 22 2009 	 everything average except vacation 	 Booked corner suite 10 am , arrival hotel 1 pm , book lose - go print Business centre . tell would available 7 pm . kind hotel set like ? Front Desk staff ( Ceaser ) surly unhelpful - would responsible Front Office person hire someone . rebooke we small suite ( yes , low rate ) door master living room - sofabe open ' living room ' - room live . three phone call six hour later , msse room service guest service menu appear . average Westin 
 Jul 19 2009 	 Great Hotel 	 Excellent , clean , quite room 1/2 blk away center Times square . 85 % thing want within walking distance hotel . place want go block walk nearest subway station cab ride away . staff helpful answer question . 
 Jul 19 2009 	 great stay problem 	 recently spend week Westin daughter . starwood member use point room . nice room 41st floor . upon enter hotel , cordially welcome lobby . would arrive city early , call day prior request early check . short wait preferred check line , check checking . check extremely quick room ready we ( 11 a.m. ) also ask refrigerator available daughter allergie helpful refrigerator . inform would one send room . also ask 4:00 late check - out never problem . find location fine . one block Times Square . subway entrance close . week , become easy mean travel figure ( cheap taxi ) . staff lobby always helpful answer question assist us map . hotel attach movie theater great evening entertainment . hotel clean . seldom choose use additional cost internet phone , pricing matter . find free access internet Times Square believe restaurant near theater free wifi , although use . problem cell phone signal hotel room . this second stay New York City , previously stay Sheraton . find hotel large room size . overall , would recommend hotel . problem , complaint . would stay , especially point . 
 Jul 19 2009 	 Christmas NYC ( Westin Times Square ) 	 wife stay Westin Times Square ( & quot ; WTS & quot ; ) December 23 , 2008 December 27 , 2008 . hotel not first choice able secure smoking rate high travel season week Christmas . arrive evening 12/23 , expect wait line prior checking - case . hardly people wait check - in line . designate room high floor ( can not remember floor # exactly need use second elevator bank serve top floor ) . luggage arrive room short time , bellhop extremely nice offer many great suggestion . little skeptical expect room review would previously read TripAdvisor , upon inspection room clean surprisingly comfy give small size accustom . view give Hudson River , could even see light Times Square . complaint room would bathroom - small lacked countertop space wife store bathroom item . I know people write complaint customer service WTS . not bad experience staff , fact , actually one desk clerk go way we Christmas night . due holiday , good restaurant open dinner . option eat one chain - restaurant Times Square want something different . settle try find authentic NYC pizza ask gentleman front desk immediately rattle name favorite place . pick phone begin dialing find one open . grab cab dine fabulous pizza Joe 's ( see Spider Man movie ) . never would find place ( be entirely possible would not get eat night ) front desk agent . overall pro WTS : central locationeasy access cab / limosonly 5 minute walk heart Times Square even less near subway entrance ( recall access several different line within stone 's throw hotel ) & quot ; Westin hip & quot ; feel ' ve grow expect brand . overall Cons WTS : surround street cleanest attract people would want associate ( clearly due fact Times Square close , definitely something worth note ) .small bathroom . uber - expensive cocktail lounge ( hey be NYC - everything expensive ) .Business center free use computer recall charge minute . 
 Jul 19 2009 	 great view price 	 stay Westin 4th July weekend last year arrive around 7 pm Friday evening airport flight London . first thing hear room ( Deluxe Corner King ) not ready number house keep staff show work due 4th July celebration . not want hear long journey . we offer transfer another hotel area , specifically decide Westin much research . ' ve already Manhattan 7 time start get picky stay . give voucher drink lobby bar tell return hour . 9 room still ready tell would . finally ready thank we patience good humour reward full access Executive Club lounge , daily breakfast Shula 's , drink voucher $ 150 credit . not think could do more . the room nice , though ' ve large pay lot less . great view 36th floor towards Hudson north 8th Ave towards Columbus Circle . bathroom spacious rather severe black slate floor hard foot . hallway floor simply standard hotel fare could easily 2 * motel - nothing special . while lobby quite spacious two floor , feel bit like department store ride escalator reach reception . however , oasis calm compare crowd outside . the hotel nice ' m glad chance stay . however , would choose stay , mainly location far busy not think interior building special enough warrant room rate . however , suppose partly due location , right centre action . 
 Jul 18 2009 	 Great Location .... 	 Hotel location great . easy walk everthing . Checking tell room available handicapped room . state not handicap remind clerk make reservation March want room book . reluctantly , give . state upgrade . not think . room great - large . housekeep another issue . one morning open coffee pot find use coffee bag still . next day coffee plus cup dirty rag leave behind . bed Heavenly Bed . hard rock . staff friendly . willing help except nice man help Fed Ex package home . ithese little thing . get past would definitely give another try . 
 Jul 17 2009 	 bad service - need remove Westin 's name hotel 	 Starwood platinum member several year , come appreciate Westin brand many city vacation spot . hotel clean initial impression comensurate Westin 's . service , however , terrible . prior check , assure phone room would upgrade . wait Gold / platinum check line 40 minute , clerk inform check available , would upgrade follow night move luggage . repacke follow morning , come back follow night find hotel fail fulfill promise . go back speak someone . wait 45 minute line one available single front desk person . Vanessa appologise experience & quot ; guarantee & quot ; move follow day . ask repack luggage follow morning room move . return hotel night , tell unable upgrade . ask speak manager . tell one available . leave phone number , hear back . finally return find one , manager appologetic , unhelpful . okay wait line . also okay upgrade . okay lie mess . feel like staff respect time ( pack unpack twice ) , wait line . request hotel remove firm 's preferred vendor list . 
 Jul 15 2009 	 always great place stay NYC ! 	 always stay travel NYC . excite bring 3 young child back Macy 's Parade . general manager promise would trip remember , live expectation ! upgrade AMAZING two - room suite girl good time ' live high life ' next 4 day . feel different hotel come child - , always , super clean , above - average staff ready assist anything , overall super comfortable place come back crazy day city . complaint , without fail , discrepency final bill get home ( never stay not one ) . never simple process dispute billing department ( part property lack great service come back ) one thing , eventually , prevent go back happen ( ' m give property one last chance September ) . suggestion anyone plan stay ; keep email confirmation make sure everything bill perfect leave . ( unable last time since take almost hour front desk get us car go airport , , need leave miss flight ) . say enough wonderful thing property day - to - day staff REALLY hope Westin Times Square figure way overcome one short - fall . other , think guarantee great stay be try find quality place rest head wonderful - fun city ! ! 
 Jul 14 2009 	 Helpless Westin 	 location Westin nice ... need right next subway ! otherwise , everything 7 block away Broadway , show , activity , resturaunt . irritated want extend stay , almost week late stuck Iraq due sand storm , Westin want double price room fill . Hooray capatilism , never stay . another major complaint ... across board high end hotel ( , think ) high price everything ..... internet 20.00 per day ( slow hell ) , local call 1.00 , water 4.50 16 oz bottle ... list go ... joke ! end finish trip Crowne Plaza broadway .. much nice room , close action , show , park , resturaunt ect .... opinion , save money hassle stay Crowne ! 
 Jul 11 2009 	 awesome 	 place go make feel welcome . stay want room overlook Hudson . go anniversary . get room overlook river , night arrive dessert two anniversary card deliver room -- -no charge . : ) Shula 's Restaurant also ate ask come NYC . one night rain head see show . security desk downstairs provide we umbrella . room spacious clean , concierge , Melanie Portsche , happy answer question . also Broadway mean 's quiet , within walk distance anything Midtown . thank great trip , Westin Times Square : ) 
 Jul 10 2009 	 BEST HOTEL EVER 	 stay westin hotel week ago say good hotel ever . location fantastic . check problem reception staff polite helpful . 34th floor didint bad view . room massive spacious alot big thought . bed comfy plenty storage . bathroom big plenty towel love shower . give 50 dollar spend food hotel use breakfast every morning . waiter polite . food amazing alot choose get mega full . people polite friendly helpful . go new york defiantly stay hotel can not fault . i d recommend anyone . 
 Jul 9 2009 	 great location yet Disappointed 	 get back stay disappointed . lobby wonderful service great . room spacious , yet bed lumpy bit hard . view alright , overlook street pretty , block little top building . location perfect . walk distant everything . not expect would not stay . 
 Jul 9 2009 	 good hotel great location 	 wife two grown son stay Westin NYC @ Times Square 4 night Independence Day holiday . ( officially name " Westin New York City Times Square " ; earth make name long ? ) hotel 300 yard away Broadway Times Square . also 1200 yard , 10 - 15 minute ' walk Hudson River . check easy peasy bag arrive room minute later drop porter station ground floor . reception staff , porter , waiter , fact staff warm friendly time . we 2 adjoining room 44th floor ( request high floor , double twin room ) room fine , clean , comfy bed etc , plenty towel etc , nothing ' expect busy 4 star city centre hotel . room big expect , say , Times Square rest New York outside , ' spend much time hotel room . health club spa 23rd floor , pool . pool available nearby sister hotelthere couple minor maintenance issue hardly worth mention stay . mention reception check maintenance man within minute fix they . it irritate room cost £ 170 night , charge internet accessour room east side hotel great view Empire State Building . however , could good view look towards Hudson River firework 4th July . restaurant Row 10 minute stroll away . round hotel hundred bar , cafe , restaurant , fast food joint around place , $ $ $ $ $ $ never go hungry thirsty . eat Shula ' restaurant hotel . good , cheap 
 Jul 8 2009 	 great location Times Square 	 stay Westin one night business trip NYC . line check - in , check - in process quick . room , King size bed , nice , overly large . little room walk around bed , be . nice work area ample lighting work surface . could even rotate tv could watch tv work . wire wireless internet access provide , course , charge . room iPod clock radio , could dock iPod system play music . life though , could not figure work alarm portion device . sheet clean bed soft , comfy . bathroom actually fairly large although much waste space . walk - in shower shower curtain . lighting bit sparse side liking . sink small virtually counter space . whole thing stainless steel , give impression something might see prison cell . importantly , clean ! HVAC system work well overall noise level room low . sort movie demand although not watch . tv high definition several HD channel . check - out process via tv not work , not big deal . bill deliver door night simply drop key express box way . USA Today paper also deliver morning . the location hotel great . 's Times Square block away heart Times Square . walk hotel Penn Station 15 - 20 minute walk . bus station , would 5 - 10 minute walk . lot restaurant nearby course close sort theater . bottom line , would stay hotel next time find NYC . 
 Jul 7 2009 	 Bedbugs 	 Checked hotel , Room 3909 , approximately 1:15 p.m. Monday , July 6th . checking , report bed bug bite hotel personnel name Cesar front desk . take phone number say someone would call discuss . not happen . hope hotel take appropriate measure next guest not suffer . never problem , not sure check actually bedbug bite , go home look online . photo description bite itch match exactly see body . phenominally disgusting . 
 Jul 7 2009 	 great hotel perfect times square location 	 stay 4 night . great hotel . get amazing rate Priceline $ 145 / night . room really trendy , clean spacious . concierge great alot great suggestion . doubt stay do not place fantastic . 
 Jul 7 2009 	 Unexplained charge 	 pre - pay two night back April . check tell would $ 150 security deposit .... somewhat ok . not get home noticed hotel hold nearly $ 400 card . call complain , billing tell would fall couple day . ask charge $ 150 deposit , could give answer . speak bank , call back hotel avail . billing department would answer phone . either direct voicemail , back main desk hang . lady main desk give attitude call back hung . call 800 number Starwood Preffered Guest , tell matter would dealt someone would call back within half hour . one ever . ' m still wait fund release . aside billing , room good size ( even though not get room city view book ) . location great although concerige front desk agent not friendly , luggage handler could not helpful . sure print boarding pass business center ... be free . 
 Jul 6 2009 	 great hotel close everything 	 stay 2 night Westin impressed staff ( much friendly staff San Francisco Market St. location ) . helpful . location less 5 min walk Broadway , hop - on , hop - off bus tour , subway . good launch point sight - see NYC . room clean , much view , not spend much time room . love heavenly bed experience . 
 Jul 5 2009 	 Service Express anything 	 stay Westin New York Times Square week June 2009 family . reserve Club Rooms advise check - in Club lounge would available give $ 25 credit per person per day , apply food beverage charge ( ie . could apply room charge car service ) . room large , bed comfortable , bathroom large well do modern decor slate rock type floor stainless steel sink seem bit cold . service throughout staff issue . button phone request various service service express button ( ie . separate button front desk , housekeeping , bell desk , etc . ) . however , button annoying use often would ring 7 , 8 9 time answer call centre locate somewhere else country , contact hotel department hotel arrange service . half day , request service fulfil take long time fulfill . one time , brother call service express button many time row could get get busy signal . desperation , simply press 0 , hope hotel operator , manage get got connect us housekeeping deal request . trouble computer wireless system hotel numerous time ( cable connection room work ) . time call service express , direct help desk , locate call centre somewhere else country time different tech support representative help knowledge history recur problem computer hotel wi - fi system . couple time , bill also show charge toll free call call redirected operator help desk . charge remove mention front desk appear bill annoying . housekeep uneven . bed properly make one day whole comforter slip end bed cause occupant bed feel cold , sometimes free bottle water leave we sometimes , sometimes toiletry replace sometimes . end decide pass complaint , particularly service express concept night manager . understand sure anything change system . though , service express system anything service express , Westin chain hotel charge high price , simply good enough . recommend hotel point . also word location . locate almost Times Square Eighth 42nd 43rd Street ( diagonal Port Authority ) , Eighth Avenue side still bit iffy look Broadway/7th Ave . side Times Square . also , perhaps location key intersection , seem hear emergency vehicle siren throughout day night almost every single day night stay . locate 10th floor could still clearly loudly hear siren room . 
 Jul 3 2009 	 stay location quiet 	 be NY day choose hotel basically location . end right decision . 2 adult 1 teen able get slightly big room two double . room pretty typical not tiny like other city would ' ve . size , not nice view level 16th floor . thing not like mildew smell hit walk room ; sign humidity surprise not way eliminate . weekend maid service average week , service expect . beds standard Westin bed , comfy enough . probably good part hotel besides location quiet . know room occupy around we , never hear . definitely appreciate quietness back room need relax bedtime . now back location . 42nd 8th street 1 block port authority station subway station litteraly right doorway entrance . use coach USA bus EWR drop us port authority station give we short walk luggage hotel . Daily use subway short hop 8th street station . good . also , hotel 8th street give we 1 block 9th street nice local eating place remove time square crowd . I recommend hotel location priority . need space family mini kitchen facility , will not work . 
 Jul 1 2009 	 Housekeeping Service ? ? ? 	 SPG Gold use point recent free stay . check smooth upgrade club floor room 3 night stay . 's good news end . robe room call ask well comforter remove . leave dinner , nothing do . call show half hour later midnight . next afternoon , ask could turndown service , agree , return evening , nothing do . clincher final night . got back room notice little toilet paper leave roll . notice not additional tissue anywhere . another phone call . another half hour . free room , way run Westin Hotel . 
 Jul 1 2009 	 nice oasis hectic city 	 stay last weekend june . be like arrive oasis hectic , crowded NYC . stay club level room , spacious weel equip . sadly high floor , miss bit view . stay club lounge close . staff give we 50 dollar credit night stay . roomservice quick , personal good . nice long flight Europe . Shula 's restaurant offer fantastic breakfast fine diner . good steak long time . bar 10 sometimes busy still ok . location corner 42nd 43rd 8th ave . make little noisy evenb 16th floor , helps never forget be NYC . view window fantastic , could still see little bit Hudson . eassy acce public transport , great location get around , near big shop theatre . service friendly , helpfull polite . place return . 
 Jun 30 2009 	 Great Location 	 stay 11 year old son . first trip NY . check fairly smooth , however fail annotated request upgrade , note willing pay . however , tell room completely book . room fairly large comfortable . however , give room 7th floor , complimentary breakfast evening hor derve . skip BREAKFAST . hotel middle everything , theater , restaurant , time square , subway . Beds AWESOME . would definitely stay . 
 Jun 29 2009 	 Disappointed room hotel service 	 husband starwood member love stay Westin Hotel . go NYC times year stay usually unable stay Westin NYC quite pricey . well , travelzoo deal , psyche $ 250 night , almost half price . jumped book directly Westin 's website travelzoo coupon code . well suppose get deluxe city view room , breakfast , free access gym . get we standard room . front desk person good upgrade we spa room b / c deluxe room , argue bit get . get new room , notice bit water bathroom floor , husband say worry , probably clean . well , turn huge leak toilet call complain manager suppose contact we right away . 30 minute later ( mind originally check 3 6 point ) , call , husband go talk original guy upgrade us corner deluxe room . annoying never kind experience Westin hotel . bed comfy hotel , mattress room , sag shower room finally wound , poor pressure . top , anniversary weekend although location good , would stay westin . disappointed . 
 Jun 29 2009 	 GREAT HOTEL 	 family return trip NYC past weekend . Westin hotel Times Square topshelf 's service location . right Hotel GM service staff , stay outstanding . hotel locate heart action offer something everyone taste . return soon hotel ! thank Westin Times Square 
 Jun 27 2009 	 Hotel good service need help . 	 stay Westin 5 day . location great , room clean well keep . employee front desk helpful polite . beware bartender Bar 10 bar . watch cash . buy chocolate cake give bartender one hundred dollar bill pay cake . wait change time switch shift . new bartender come give we new bill cake tell already give hundred dollar bill previous bartender laughed say sure . look pervious bill holder look money , state . make look surprise find money give we change . felt like try scam we . apology anything take change cake leave . also buy theater ticket 100 % markup conceigre even bother tell . seat good could walk across street get one hundred dollar less ! 
 Jun 25 2009 	 great time NYC 	 Westin great hotel . clean good location walk everywhere . there 6 us 3 mom 3 teenage girl work well . good night Saturday Steve Carell Tina Fey filming outside hotel fun see kid think great ! 
 Jun 20 2009 	 Perfect 	 write age ago think . first visit NYC want big apple experience boy get . got great deal deluxe room Westin . check breeze , great service . sorry not corner room request give deluxe room 43rd floor . room perfect , great view , clean spacius 2 huge perfect bed . daily clean service perfect friendly helpfull need might , 2 girl long hair need lot schampoo conditioner . thing room inroom safe locked arrival not bother get open . I recomend hotel anyone go sightseeing shopping trip New York , location can not beat hotel perfect resting luxury . ' ve stay many 5 star hotel mostly London tell Westin set bar pretty high . 
